"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2021/2/1,"3,526 ","13,915 ","39,837 ","40,702 ","22,938 ","14,036 ","11,352 ","4,182 ","3,364 ","11,727 ","2,654 ","3,762 ","5,220 ","7,854 ","10,740 ","16,985 ","16,888 ","4,821 ","9,554 ","3,663 ","7,894 ","8,122 ","6,459 ","29,230 ","3,112 ","13,026 ","11,833 ","16,149 ","23,001 ","14,700 ","10,016 ","28,275 ","16,421 ","32,626 ","23,340 ","8,205 ","33,388 ","25,000 ","25,748 ","20,164 ","22,847 ","120,174 ","39,108 ","19,446 ","21,991 ","23,128 ","23,260 ","24,660 ","22,709 ","11,938 ","28,457 ","7,040 ","9,232 ","16,756 ","5,366 ","3,754 ","3,250 ","11,667 ","8,637 ","11,082 ","30,319 ","9,517 ","11,816 ","7,620 ","21,139 ","24,477 ","29,846 ","33,981 ","37,928 ","25,404 ","26,167 ","59,626 ","18,157 ","30,092 ","32,677 ","19,560 ","57,419 ","18,410 ","15,990 ","13,899 ","17,409 ","14,467 ","24,569 ","18,476 ","8,010 ","11,571 ","36,488 ","22,486 ","22,976 ","23,313 ","8,363 ","10,560 ","5,625 ","5,199 ","6,392 ","9,434 ","9,369 ","12,823 ","16,581 ","27,709 ","22,325 ","14,577 ","11,172 ","11,654 ","11,977 ","11,326 ","10,022 ","10,057 ","1,164 ","2,235 ","3,330 ","4,364 ","2,195 ","3,126 ","2,528 ","6,963 ","1,897 ","3,310 ","3,877 "
2021/2/2,"3,449 ","14,638 ","41,146 ","44,207 ","23,034 ","14,713 ","11,560 ","4,378 ","3,451 ","11,404 ","2,592 ","3,679 ","5,011 ","8,201 ","10,628 ","17,506 ","17,135 ","4,838 ","9,630 ","3,315 ","7,975 ","8,198 ","7,038 ","29,352 ","3,730 ","12,638 ","11,968 ","16,264 ","23,563 ","15,170 ","10,282 ","29,412 ","17,650 ","33,973 ","25,478 ","8,645 ","34,198 ","25,866 ","26,427 ","20,479 ","23,372 ","115,858 ","41,266 ","19,795 ","22,244 ","22,943 ","23,023 ","24,289 ","23,578 ","12,147 ","28,768 ","7,242 ","9,305 ","16,941 ","5,319 ","3,811 ","3,243 ","11,724 ","8,646 ","11,002 ","28,141 ","9,676 ","11,759 ","7,572 ","21,726 ","24,838 ","30,387 ","34,059 ","38,491 ","25,623 ","26,429 ","60,451 ","19,371 ","31,286 ","34,196 ","20,749 ","58,364 ","18,942 ","16,070 ","14,074 ","17,080 ","13,794 ","25,463 ","19,146 ","7,788 ","11,643 ","37,625 ","21,983 ","23,558 ","23,503 ","8,219 ","10,797 ","5,782 ","5,294 ","6,399 ","9,719 ","9,566 ","12,804 ","16,935 ","28,922 ","23,819 ","14,581 ","11,592 ","12,126 ","12,150 ","11,386 ","10,091 ","9,866 ","1,154 ","2,335 ","3,255 ","4,277 ","2,211 ","3,227 ","2,601 ","6,867 ","2,048 ","3,408 ","3,886 "
2021/2/3,"3,637 ","14,823 ","41,661 ","45,824 ","23,790 ","14,453 ","12,418 ","4,584 ","3,475 ","12,075 ","2,774 ","3,912 ","6,319 ","8,252 ","11,010 ","17,455 ","17,093 ","5,046 ","9,895 ","3,983 ","8,175 ","8,689 ","6,548 ","30,072 ","3,788 ","13,323 ","12,203 ","16,558 ","24,185 ","15,727 ","10,620 ","28,700 ","17,745 ","34,621 ","25,829 ","8,779 ","35,637 ","26,743 ","26,738 ","20,951 ","22,898 ","120,230 ","43,447 ","20,438 ","22,863 ","24,074 ","24,898 ","25,718 ","23,791 ","12,271 ","29,824 ","7,443 ","9,345 ","17,550 ","5,646 ","4,125 ","3,327 ","12,188 ","9,261 ","11,282 ","31,892 ","9,777 ","12,285 ","7,790 ","21,882 ","25,099 ","31,226 ","34,732 ","39,287 ","26,475 ","27,041 ","62,769 ","19,860 ","32,278 ","35,402 ","21,634 ","60,401 ","19,452 ","16,794 ","14,925 ","17,631 ","14,638 ","25,951 ","19,772 ","8,189 ","12,176 ","38,042 ","22,633 ","23,840 ","24,464 ","8,486 ","11,123 ","5,901 ","5,247 ","6,671 ","9,942 ","9,748 ","13,447 ","17,143 ","29,137 ","23,965 ","14,881 ","11,465 ","12,227 ","12,340 ","11,444 ","10,297 ","10,178 ","1,139 ","2,379 ","3,437 ","4,458 ","2,211 ","3,139 ","2,713 ","7,193 ","2,098 ","3,444 ","3,908 "
2021/2/4,"3,617 ","15,013 ","42,189 ","46,626 ","23,479 ","14,490 ","12,074 ","4,471 ","3,422 ","12,110 ","2,689 ","3,823 ","6,904 ","8,153 ","11,701 ","17,511 ","17,002 ","4,925 ","10,202 ","3,819 ","8,250 ","9,259 ","6,559 ","30,292 ","3,842 ","13,268 ","12,326 ","16,553 ","24,032 ","15,876 ","10,546 ","26,311 ","17,922 ","34,543 ","25,376 ","8,854 ","35,289 ","26,577 ","26,816 ","20,958 ","23,254 ","125,314 ","43,795 ","20,308 ","22,774 ","24,296 ","24,167 ","25,998 ","24,563 ","12,445 ","29,196 ","7,438 ","9,528 ","17,721 ","5,512 ","3,938 ","3,280 ","12,118 ","8,870 ","11,562 ","31,588 ","9,809 ","12,321 ","7,680 ","21,825 ","24,937 ","31,311 ","34,808 ","39,716 ","26,816 ","27,032 ","63,423 ","19,652 ","32,115 ","35,518 ","21,236 ","62,239 ","19,436 ","16,791 ","14,583 ","17,898 ","14,542 ","34,398 ","19,571 ","8,371 ","12,194 ","37,767 ","23,687 ","23,802 ","24,566 ","8,506 ","10,573 ","5,840 ","5,169 ","6,685 ","9,697 ","9,728 ","13,604 ","16,974 ","29,041 ","23,960 ","14,933 ","11,746 ","12,248 ","12,069 ","11,475 ","9,997 ","10,234 ","1,128 ","2,372 ","3,555 ","4,527 ","2,269 ","3,153 ","2,627 ","7,016 ","2,123 ","3,402 ","4,018 "
2021/2/5,"3,839 ","15,405 ","43,246 ","51,468 ","25,163 ","14,903 ","12,606 ","4,637 ","3,621 ","12,821 ","2,828 ","4,010 ","7,664 ","8,579 ","12,214 ","18,151 ","17,489 ","5,260 ","10,705 ","4,036 ","8,780 ","9,715 ","6,690 ","31,544 ","3,888 ","13,796 ","12,782 ","17,401 ","26,002 ","16,771 ","11,665 ","28,799 ","19,075 ","35,478 ","26,900 ","8,657 ","37,055 ","27,423 ","28,076 ","21,568 ","22,886 ","138,075 ","49,634 ","20,934 ","23,424 ","25,756 ","25,752 ","26,609 ","25,814 ","12,463 ","30,029 ","7,781 ","9,979 ","19,118 ","5,810 ","3,978 ","3,275 ","12,065 ","9,221 ","11,776 ","32,644 ","10,310 ","13,138 ","8,211 ","22,673 ","25,415 ","33,052 ","38,045 ","41,487 ","27,724 ","28,239 ","71,196 ","20,024 ","34,163 ","39,785 ","22,928 ","68,821 ","20,901 ","17,971 ","16,729 ","20,719 ","15,082 ","35,082 ","20,861 ","8,725 ","12,731 ","38,474 ","24,258 ","24,243 ","25,829 ","8,384 ","11,468 ","6,227 ","5,421 ","7,069 ","10,172 ","10,549 ","14,639 ","17,808 ","29,790 ","25,450 ","15,523 ","12,401 ","12,932 ","12,993 ","11,941 ","10,632 ","11,056 ","1,156 ","2,506 ","3,588 ","4,771 ","2,454 ","3,374 ","2,741 ","7,945 ","2,412 ","3,663 ","4,075 "
2021/2/6,"2,175 ","9,905 ","22,023 ","46,757 ","15,225 ","9,651 ","8,317 ","3,969 ","2,621 ","8,043 ","1,753 ","3,080 ","6,355 ","5,765 ","9,733 ","5,545 ","6,739 ","3,838 ","8,665 ","3,964 ","5,794 ","8,579 ","2,190 ","17,852 ","3,259 ","11,578 ","9,596 ","13,293 ","16,798 ","14,939 ","8,905 ","26,618 ","15,157 ","26,199 ","18,757 ","3,955 ","30,114 ","20,541 ","20,232 ","16,620 ","9,055 ","117,218 ","45,063 ","15,766 ","16,215 ","23,380 ","23,172 ","22,751 ","19,854 ","9,118 ","21,619 ","6,317 ","6,440 ","15,063 ","5,440 ","2,980 ","1,686 ","7,623 ","7,510 ","9,363 ","30,878 ","6,201 ","9,222 ","6,129 ","16,915 ","16,123 ","27,735 ","30,121 ","30,870 ","20,603 ","25,013 ","65,168 ","12,573 ","29,433 ","31,150 ","16,247 ","53,304 ","15,865 ","14,113 ","11,563 ","17,449 ","9,662 ","26,867 ","13,152 ","11,498 ","9,975 ","17,335 ","13,543 ","14,372 ","16,128 ","6,206 ","8,805 ","4,465 ","2,298 ","5,657 ","7,378 ","8,882 ","12,248 ","12,526 ","18,722 ","20,897 ","10,679 ","9,434 ","9,763 ","9,360 ","9,501 ","7,364 ","8,021 ",654 ,"2,204 ","2,662 ","3,982 ","1,158 ","1,158 ","1,798 ","6,368 ","1,901 ","2,927 ","2,422 "
2021/2/7,"2,177 ","8,114 ","16,926 ","36,562 ","11,514 ","7,272 ","6,263 ","3,438 ","2,179 ","5,992 ","1,526 ","2,481 ","6,133 ","4,521 ","8,200 ","4,329 ","5,822 ","3,149 ","7,306 ","4,008 ","4,694 ","7,350 ","2,016 ","14,252 ","3,390 ","10,670 ","7,800 ","11,189 ","13,649 ","11,634 ","7,532 ","23,301 ","13,063 ","21,348 ","15,140 ","3,249 ","24,860 ","16,715 ","16,559 ","13,779 ","6,930 ","103,107 ","36,633 ","11,432 ","14,328 ","20,723 ","21,055 ","19,327 ","16,345 ","6,679 ","16,858 ","5,151 ","5,195 ","13,246 ","5,387 ","2,722 ","1,444 ","6,421 ","6,133 ","8,848 ","29,913 ","5,352 ","7,951 ","5,009 ","13,859 ","12,251 ","23,384 ","25,954 ","25,842 ","16,933 ","21,445 ","57,316 ","10,368 ","24,467 ","24,105 ","13,096 ","46,147 ","12,772 ","11,431 ","7,033 ","15,525 ","8,456 ","23,091 ","10,018 ","10,900 ","8,680 ","13,283 ","11,047 ","11,277 ","13,582 ","4,962 ","7,107 ","3,505 ","1,904 ","4,880 ","5,917 ","7,326 ","10,504 ","9,977 ","14,724 ","17,723 ","8,870 ","7,577 ","7,828 ","7,572 ","7,802 ","6,160 ","6,275 ",600 ,"1,705 ","2,209 ","3,534 ",939 ,"1,054 ","1,400 ","5,864 ","1,552 ","2,339 ","2,063 "
2021/2/8,"3,377 ","14,069 ","39,326 ","47,553 ","21,778 ","12,928 ","11,399 ","4,269 ","3,373 ","11,017 ","2,567 ","3,455 ","4,412 ","7,248 ","11,118 ","15,941 ","15,920 ","4,573 ","9,569 ","3,284 ","7,660 ","7,976 ","6,537 ","27,550 ","3,242 ","12,060 ","11,756 ","15,794 ","22,632 ","15,035 ","10,165 ","27,038 ","16,800 ","31,713 ","22,214 ","7,749 ","34,180 ","25,072 ","25,698 ","20,136 ","22,460 ","118,339 ","43,402 ","20,012 ","22,006 ","21,886 ","21,954 ","22,899 ","23,183 ","12,022 ","27,909 ","7,222 ","9,088 ","16,310 ","4,428 ","3,579 ","3,208 ","11,302 ","8,601 ","10,951 ","29,064 ","9,521 ","11,958 ","7,626 ","20,861 ","23,574 ","30,389 ","34,441 ","38,177 ","25,297 ","26,376 ","65,412 ","17,307 ","30,121 ","36,123 ","20,339 ","62,092 ","19,015 ","16,435 ","14,135 ","17,665 ","13,191 ","30,794 ","18,733 ","8,708 ","11,629 ","36,631 ","20,800 ","22,917 ","23,105 ","8,000 ","9,941 ","5,734 ","4,925 ","6,250 ","9,260 ","9,939 ","12,760 ","16,539 ","28,199 ","22,581 ","14,177 ","11,076 ","11,914 ","11,684 ","11,240 ","9,649 ","9,872 ","1,009 ","2,337 ","3,329 ","4,510 ","2,289 ","2,959 ","2,465 ","6,853 ","1,977 ","3,379 ","3,778 "
2021/2/9,"3,511 ","13,276 ","36,144 ","49,674 ","20,667 ","12,253 ","11,173 ","4,296 ","3,191 ","10,484 ","2,488 ","3,372 ","5,153 ","7,116 ","10,357 ","15,051 ","15,240 ","4,550 ","9,342 ","3,302 ","7,422 ","8,038 ","6,036 ","26,393 ","2,937 ","12,030 ","11,557 ","15,626 ","21,980 ","15,193 ","10,437 ","22,809 ","16,865 ","30,166 ","23,242 ","7,112 ","34,102 ","24,524 ","25,286 ","19,921 ","20,143 ","112,724 ","46,043 ","19,420 ","21,263 ","21,664 ","22,878 ","23,311 ","23,245 ","11,547 ","26,498 ","7,303 ","8,617 ","16,681 ","4,620 ","3,662 ","3,035 ","10,864 ","8,532 ","10,779 ","28,307 ","9,551 ","11,402 ","7,535 ","20,692 ","22,525 ","30,115 ","34,623 ","37,997 ","25,179 ","27,265 ","65,552 ","16,215 ","29,216 ","36,067 ","19,485 ","61,157 ","19,852 ","16,453 ","13,578 ","17,076 ","12,693 ","25,445 ","18,235 ","8,941 ","11,555 ","34,191 ","19,359 ","21,752 ","22,342 ","7,143 ","9,723 ","5,501 ","4,757 ","6,134 ","9,114 ","10,095 ","12,616 ","16,170 ","26,772 ","23,686 ","13,815 ","11,105 ","11,592 ","11,730 ","11,042 ","9,533 ","9,553 ","1,084 ","2,392 ","3,459 ","4,662 ","2,176 ","2,991 ","2,438 ","7,092 ","2,050 ","3,469 ","3,708 "
2021/2/10,"1,930 ","5,936 ","13,129 ","34,952 ","9,449 ","5,645 ","5,546 ","3,214 ","1,717 ","6,061 ","1,395 ","2,124 ","3,842 ","3,780 ","6,018 ","3,504 ","4,438 ","2,535 ","5,740 ","2,091 ","3,861 ","5,013 ","1,589 ","11,483 ","2,455 ","7,917 ","6,686 ","9,433 ","11,959 ","10,198 ","6,749 ","15,295 ","9,945 ","16,267 ","11,220 ","2,477 ","22,097 ","14,698 ","14,627 ","12,483 ","9,947 ","71,494 ","30,739 ","12,173 ","10,435 ","12,475 ","14,834 ","15,111 ","14,235 ","7,433 ","14,263 ","4,712 ","4,355 ","11,112 ","3,404 ","2,087 ","1,606 ","5,868 ","6,025 ","7,091 ","21,020 ","4,757 ","6,258 ","4,699 ","12,246 ","12,379 ","18,514 ","21,425 ","22,439 ","14,714 ","19,471 ","46,411 ","7,197 ","17,480 ","21,147 ","9,814 ","36,224 ","12,414 ","10,612 ","6,043 ","10,199 ","5,794 ","13,846 ","8,992 ","7,100 ","6,515 ","11,511 ","7,825 ","9,809 ","9,968 ","4,326 ","5,040 ","2,937 ","1,613 ","3,711 ","5,026 ","6,463 ","8,079 ","8,801 ","11,751 ","14,571 ","7,354 ","6,449 ","6,881 ","6,496 ","6,889 ","5,219 ","5,295 ",520 ,"1,666 ","2,197 ","3,399 ",852 ,832 ,"1,275 ","4,808 ","1,280 ","2,219 ","1,763 "
