"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2021/1/1,"2,194","6,661","16,116","33,683","10,449","6,837","6,423","3,179","1,907","6,030","1,546","2,520","8,691","4,474","9,465","4,115","5,103","3,005","6,917","3,050","4,131","4,641","2,076","13,145","3,458","10,540","7,463","10,959","13,317","11,294","7,097","19,896","11,430","16,705","13,480","3,238","24,647","16,342","16,577","13,797","6,964","110,369","36,156","12,513","12,817","22,089","21,934","19,720","14,734","6,609","17,630","5,008","5,179","13,153","8,265","2,463","1,474","6,547","6,091","8,949","34,908","5,160","7,742","4,936","13,760","11,961","22,962","29,959","23,896","16,202","25,424","63,273","9,663","20,915","22,525","12,856","50,279","12,160","11,184","6,936","13,060","10,127","23,759","10,632","5,993","8,359","13,939","9,488","10,789","14,931","5,709","6,149","3,847","1,975","5,433","5,708","8,320","9,911","10,406","17,391","14,871","8,514","7,489","8,022","7,615","7,976","6,033","6,341",656,"2,077","2,600","3,896",936,"1,129","1,571","7,391","1,582","2,749","2,820"
2021/1/2,"2,250","7,545","18,168","37,556","12,408","8,962","6,908","3,313","2,134","6,966","1,735","2,953","10,106","4,701","9,238","4,319","5,229","3,124","7,572","3,097","4,780","5,286","2,202","17,943","3,429","11,384","8,160","11,875","14,901","12,352","7,497","21,086","12,346","20,031","15,004","3,641","26,523","17,753","17,907","15,009","8,409","124,058","39,588","14,119","14,236","21,713","22,983","20,713","17,010","7,733","18,885","5,559","5,840","14,258","8,736","2,741","1,540","7,169","7,095","9,404","34,632","5,545","8,811","5,576","14,983","14,526","25,506","31,835","26,429","17,243","25,231","61,703","11,189","23,439","25,066","14,389","50,850","13,257","11,870","7,045","14,783","9,174","22,068","11,109","7,833","9,235","14,838","14,409","11,972","16,225","6,046","6,725","4,362","2,001","5,592","6,325","8,212","10,786","10,427","17,186","16,516","9,609","8,341","8,823","8,352","8,840","6,685","7,102",713,"2,032","2,606","3,964",966,"1,022","1,642","8,057","1,791","2,690","2,771"
2021/1/3,"3,040","6,749","15,855","30,731","10,665","8,422","6,291","3,233","2,088","5,801","1,545","2,845","8,289","4,181","7,952","3,868","5,068","3,023","6,835","3,852","4,294","4,892","2,221","13,511","3,405","11,717","7,496","10,797","13,027","11,777","7,321","19,386","11,210","18,000","13,816","3,197","23,484","16,528","16,269","13,642","7,466","138,196","32,323","11,091","14,710","23,646","19,702","19,349","15,268","6,925","17,209","5,242","5,294","13,168","6,742","2,569","1,495","6,890","6,630","8,911","36,224","5,656","9,141","5,027","13,920","12,284","22,233","31,545","24,117","16,215","22,542","48,784","9,468","20,687","19,302","12,171","43,842","12,008","10,811","6,536","15,346","9,034","17,796","9,153","8,697","7,920","12,801","12,576","10,524","13,730","5,388","6,217","3,852","1,995","5,591","5,716","6,958","10,694","9,357","14,600","15,219","8,567","7,320","7,757","7,511","7,693","6,454","6,342",621,"1,816","2,452","3,539",790,962,"1,484","9,811","1,612","2,460","2,475"
2021/1/4,"3,935","14,768","40,605","37,201","26,153","15,204","12,117","4,309","3,494","13,630","2,577","4,478","4,145","9,893","9,926","19,039","18,279","6,143","9,416","3,278","8,733","8,626","7,081","29,581","3,224","12,961","11,881","17,079","24,848","16,573","10,288","25,432","16,545","33,152","24,102","11,403","35,619","26,015","27,245","21,570","24,255","125,002","34,830","19,364","23,678","24,445","25,295","25,758","22,397","13,519","30,538","7,329","9,354","17,565","5,033","3,700","3,433","13,751","9,122","10,731","30,560","9,920","12,795","8,014","22,406","26,414","29,914","34,454","40,888","25,538","26,733","50,036","21,096","29,495","30,631","19,178","57,266","20,614","16,170","14,669","19,827","14,191","25,429","18,863","7,742","11,026","37,638","22,409","24,076","23,682","13,778","11,082","5,931","5,284","6,409","10,607","9,560","13,857","17,091","29,443","21,568","15,337","12,154","12,118","12,825","11,672","12,073","10,427","1,405","2,482","3,576","4,577","2,194","3,299","2,875","7,810","2,168","3,477","4,074"
2021/1/5,"3,705","15,337","41,949","39,477","27,213","15,946","12,496","4,281","3,442","14,199","2,713","4,683","4,542","10,383","10,524","19,102","18,932","6,198","9,660","3,431","8,985","8,782","7,343","30,303","3,362","13,175","12,313","17,438","25,858","17,426","10,581","26,936","17,425","34,813","25,484","11,822","36,314","26,845","27,496","21,943","24,620","112,773","36,968","19,990","24,478","25,505","26,182","26,837","23,610","13,823","31,290","7,362","9,567","17,924","5,264","3,924","3,514","14,112","9,458","10,805","31,181","9,896","12,492","8,049","22,824","26,998","30,990","33,905","41,631","25,982","27,299","51,802","22,439","31,013","32,467","19,490","59,033","21,692","16,462","14,854","19,453","14,809","25,271","19,374","8,267","11,158","38,688","23,176","24,824","23,887","14,260","11,357","6,198","5,425","6,589","10,758","9,738","13,704","17,532","29,338","23,221","15,546","12,380","12,510","13,216","12,107","12,523","10,674","1,494","2,432","3,545","4,517","2,269","3,448","2,957","7,041","2,152","3,491","4,163"
2021/1/6,"3,788","15,570","42,578","41,858","28,026","16,152","12,767","4,424","3,553","14,112","2,750","4,581","4,439","10,691","10,674","19,987","19,180","5,979","9,934","3,513","9,197","8,836","7,256","30,363","3,369","13,560","12,634","17,799","25,959","18,000","10,766","27,748","18,041","35,674","25,912","11,824","36,800","27,013","27,866","22,305","24,566","114,239","39,096","20,316","24,870","25,236","27,027","27,123","23,632","13,987","31,839","7,512","9,702","18,358","5,183","3,956","3,458","14,286","9,348","10,819","30,724","10,065","12,801","8,019","23,150","27,301","31,122","34,589","41,914","26,796","27,623","54,528","23,485","31,561","33,551","19,944","60,639","21,600","16,939","14,835","19,639","14,681","25,873","19,906","8,100","11,533","39,584","23,587","25,417","24,035","13,926","11,647","6,431","5,573","6,625","10,911","10,177","13,887","17,861","30,588","23,610","15,632","12,712","12,783","13,187","12,346","12,481","10,765","1,520","2,475","3,623","4,676","2,255","3,454","2,882","7,168","2,202","3,553","4,227"
2021/1/7,"3,976","15,762","43,444","41,592","27,535","16,416","12,727","4,405","3,494","14,252","2,622","4,472","4,323","10,455","10,935","19,847","19,323","6,121","9,851","3,237","9,119","8,620","7,658","30,182","3,504","12,997","12,254","17,454","26,001","17,737","10,886","27,947","18,054","35,249","25,842","11,816","36,631","27,015","27,685","21,954","24,218","116,078","39,338","19,626","24,760","24,495","24,984","26,258","23,228","13,528","30,676","7,318","9,446","17,634","5,399","3,836","3,454","13,991","9,033","10,560","30,182","9,858","12,349","7,946","22,838","27,078","30,820","34,790","42,019","26,612","26,290","53,229","23,696","31,501","33,769","20,337","61,014","21,441","16,524","16,792","19,747","14,095","25,924","19,898","7,853","11,458","40,045","23,659","25,532","23,477","14,466","11,476","6,374","5,580","6,894","11,050","10,015","13,615","17,963","30,250","23,517","15,605","12,438","12,649","13,294","12,142","12,452","10,765","1,494","2,542","3,684","4,743","2,266","3,565","3,055","7,227","2,259","3,687","4,426"
2021/1/8,"4,328","15,915","43,864","46,604","28,360","17,044","13,138","4,463","3,661","15,113","2,722","4,728","4,541","11,117","12,368","20,419","19,831","6,688","10,388","3,341","9,565","9,189","7,434","30,903","3,501","13,335","12,791","17,931","27,422","18,715","11,361","30,285","19,316","35,952","27,437","12,068","38,525","27,919","29,042","22,239","24,263","135,258","44,192","20,525","25,199","24,896","28,136","29,001","24,556","13,890","32,192","7,757","9,823","19,364","6,017","3,902","3,539","14,568","9,258","11,044","32,423","10,279","13,383","8,466","23,663","27,417","32,726","39,636","44,082","27,457","27,598","60,267","24,077","33,853","36,809","22,268","66,792","22,418","17,580","15,428","21,178","14,495","30,894","20,929","8,332","11,908","40,632","24,935","25,928","24,275","15,152","11,789","6,712","5,843","7,339","11,577","10,786","15,279","18,991","31,312","25,031","16,087","12,881","13,757","14,104","12,906","13,150","11,355","1,486","2,672","3,885","5,129","2,572","3,795","3,202","8,600","2,402","3,920","4,888"
2021/1/9,"2,097","9,199","22,968","43,200","16,529","10,728","8,007","3,440","2,390","8,551","1,734","2,795","3,746","6,263","9,545","5,349","7,279","3,974","8,382","2,793","5,602","6,319","2,235","16,968","3,333","10,423","9,628","13,320","18,011","15,980","8,952","27,025","16,052","27,291","19,823","4,780","29,942","20,896","20,733","16,605","10,101","124,795","44,786","16,033","17,163","22,079","23,697","23,172","18,627","9,000","23,622","6,088","6,177","15,636","6,579","3,011","1,736","8,579","7,390","7,912","24,408","6,391","9,766","6,217","17,106","16,921","28,060","32,182","31,150","21,463","25,601","61,191","14,716","28,772","30,805","16,254","52,536","15,280","13,657","8,471","13,996","8,586","23,862","13,241","7,791","9,036","18,193","17,897","14,215","15,713","8,301","7,978","4,712","2,431","5,436","7,416","8,687","11,811","12,494","19,701","20,051","11,037","9,367","9,864","9,703","9,696","7,582","8,055",784,"2,375","2,786","4,404","1,271","1,313","2,085","7,458","2,094","3,023","3,000"
2021/1/10,"2,339","7,229","17,412","33,748","11,420","8,326","6,321","3,307","2,049","6,104","1,452","2,415","4,080","4,919","9,238","4,100","5,417","3,077","6,905","3,068","4,555","4,964","2,091","14,175","3,362","9,894","8,105","11,350","14,918","12,377","7,699","21,540","12,903","20,072","14,855","3,823","24,742","16,689","17,137","14,283","8,001","122,624","36,608","12,002","16,039","21,584","19,763","19,312","15,715","7,114","18,095","5,164","5,153","13,327","6,020","2,789","1,463","6,959","6,383","7,447","24,539","5,730","9,009","5,336","14,330","13,321","23,617","30,102","25,708","17,089","23,273","51,599","10,838","22,967","22,262","13,171","45,565","12,974","11,402","7,086","13,862","7,937","20,850","10,077","7,560","7,617","13,892","10,422","10,889","13,309","5,750","6,472","4,053","1,912","4,987","6,073","7,398","10,573","10,301","16,490","16,624","9,100","7,850","8,369","7,692","8,313","6,657","6,586",622,"1,870","2,427","3,974","1,151","1,078","1,590","8,641","1,669","2,539","2,876"
