"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2021/10/1,"3,037","10,867","30,075","33,312","20,331","10,555","9,240","3,445","2,870","10,740","2,157","3,797","3,492","6,726","8,649","13,298","15,028","5,035","7,541","2,584","7,367","6,921","5,111","22,508","2,905","10,393","9,798","12,436","19,355","12,647","8,290","18,725","13,056","24,087","18,934","7,024","26,607","20,343","20,467","16,354","17,831","90,424","32,235","14,798","16,589","20,048","18,935","19,708","18,227","9,921","24,045","5,969","7,198","15,066","3,812","3,049","2,732","10,548","7,616","9,436","26,957","7,223","9,694","6,378","16,815","19,846","22,013","26,405","29,311","20,075","18,150","39,712","15,237","23,549","24,177","14,541","46,971","16,213","12,656","11,396","15,486","11,121","21,141","14,677","6,497","8,869","29,808","15,759","17,725","18,151","6,687","8,655","4,875","4,191","5,325","8,360","7,590","11,308","13,373","21,381","16,856","11,671","9,839","9,434","10,287","9,300","8,996","8,318","1,057","1,794","2,778","3,647","1,930","2,834","2,216","6,063","1,648","2,802","3,410"
2021/10/2,"1,687","5,687","13,406","30,049","10,751","6,227","5,315","2,816","1,665","5,709","1,396","2,251","3,855","4,112","6,968","3,741","4,664","2,704","6,106","2,592","3,813","4,150","1,514","11,706","3,049","8,593","6,549","9,166","11,455","10,440","6,260","16,101","10,104","17,615","11,118","2,531","19,691","13,979","13,535","11,308","5,920","78,294","31,379","10,862","10,754","16,620","16,719","17,176","12,583","6,522","15,088","4,521","4,157","11,373","4,233","2,226","1,272","6,407","6,043","6,996","27,430","4,155","5,999","4,246","11,528","11,864","17,307","20,082","20,214","14,274","14,257","39,229","7,944","19,398","18,203","9,651","36,425","10,486","9,555","5,999","10,394","6,863","16,324","8,562","7,094","6,217","11,252","7,287","9,024","10,366","5,052","5,587","3,534","1,694","4,042","5,045","5,919","7,786","8,182","11,882","13,060","7,362","6,284","6,417","6,569","6,508","5,180","5,279",607,"1,567","1,880","2,900",819,"1,003","1,259","4,833","1,297","2,055","1,799"
2021/10/3,"1,733","4,677","10,041","22,707","8,048","5,515","4,253","2,478","1,380","3,999","1,141","1,949","3,253","3,325","5,993","2,919","3,999","2,189","4,806","2,607","2,996","3,171","1,394","9,300","2,821","8,153","5,409","7,421","9,163","8,647","5,187","13,940","7,737","13,029","8,949","1,920","15,791","10,817","10,587","9,423","4,757","80,735","25,462","7,702","9,690","14,987","14,343","14,186","10,438","4,698","12,247","3,584","3,251","9,097","3,070","1,782","1,019","5,189","4,648","6,181","25,526","3,742","5,464","3,329","9,304","8,276","13,656","18,684","15,930","11,309","12,211","32,584","5,988","15,617","13,080","7,082","30,504","8,247","7,443","4,493","9,969","6,047","14,424","6,403","6,688","4,981","8,030","5,202","6,821","9,012","4,501","4,247","3,044","1,340","3,412","4,018","4,871","6,846","6,486","9,651","10,677","5,794","4,951","5,122","5,350","5,426","4,392","4,238",500,"1,250","1,566","2,434",586,781,"1,022","5,547","1,016","1,613","1,598"
2021/10/4,"2,910","10,612","30,064","27,648","20,373","10,215","8,837","3,305","2,696","10,386","2,057","3,665","3,086","6,122","7,621","14,127","15,406","4,920","6,968","2,444","6,778","6,602","5,182","22,942","2,614","9,997","9,355","11,880","19,169","13,448","7,805","16,397","11,739","23,019","18,206","7,067","26,354","19,409","20,095","16,344","19,120","83,500","27,600","14,611","17,588","19,359","19,037","19,138","17,513","10,201","23,078","5,653","7,137","13,590","3,485","2,986","2,818","11,459","7,248","8,892","25,431","7,335","9,718","6,333","17,806","20,864","21,564","24,796","28,861","19,792","17,460","35,088","14,157","21,818","21,161","13,023","42,069","15,505","12,038","11,046","14,403","11,131","20,361","14,186","6,148","8,350","29,268","16,536","18,291","18,002","12,310","9,106","5,179","4,323","5,375","8,490","7,321","10,217","13,057","21,411","15,784","11,775","9,928","9,533","10,209","9,141","9,108","8,440","1,409","1,842","2,787","3,636","2,068","2,820","2,310","5,986","1,638","2,775","3,381"
2021/10/5,"2,950","11,241","30,868","29,220","20,823","10,542","9,040","3,344","2,795","10,705","2,135","3,742","3,467","6,346","7,860","14,945","15,902","5,016","7,463","2,561","7,131","6,888","5,399","23,510","2,685","10,501","9,835","12,315","19,570","14,033","8,137","17,135","12,557","23,783","19,754","7,085","27,235","20,425","20,521","16,916","19,123","81,094","29,380","14,756","17,883","20,361","20,096","19,864","18,112","10,838","23,242","5,903","7,334","14,271","3,690","3,109","2,716","10,974","7,656","9,005","25,947","7,464","9,693","6,336","18,238","20,406","21,918","24,801","29,412","20,036","18,146","36,450","14,841","22,553","22,603","13,784","43,304","16,298","12,495","11,584","14,636","11,493","18,924","14,700","6,426","8,581","30,374","16,883","18,771","18,648","12,588","9,107","5,229","4,394","5,384","8,808","7,491","10,309","13,493","21,981","16,845","12,196","10,135","9,771","10,365","9,399","9,349","8,520","1,411","1,909","2,819","3,570","2,130","2,915","2,432","5,639","1,651","2,846","3,587"
2021/10/6,"2,947","11,283","31,697","30,298","21,122","10,603","9,144","3,445","2,875","10,203","2,163","3,724","3,491","6,615","8,313","14,910","16,084","5,075","7,436","2,640","7,154","6,915","5,381","23,619","2,828","10,791","9,850","12,556","20,086","14,243","8,382","18,218","12,805","24,639","19,118","8,477","27,657","20,669","21,171","17,292","19,140","83,283","30,893","15,426","18,464","21,033","20,358","22,752","18,567","11,317","24,652","6,127","7,572","14,682","3,757","3,212","2,923","12,028","7,769","9,190","27,765","7,594","10,016","6,572","18,772","20,679","22,523","25,849","30,280","20,655","18,981","39,027","15,492","23,198","23,566","14,269","44,097","16,395","12,690","11,620","14,915","11,834","19,403","14,947","6,481","8,801","30,769","17,342","19,132","19,109","13,114","9,305","5,267","4,493","5,540","8,931","7,806","10,187","13,747","23,199","17,334","12,381","10,244","10,015","10,619","9,586","9,374","8,705","1,410","1,881","2,948","3,797","2,092","2,942","2,382","5,745","1,708","2,845","3,552"
2021/10/7,"3,083","11,232","31,609","31,010","21,307","10,691","9,183","3,520","2,900","10,297","2,209","3,756","3,645","6,520","8,853","14,654","15,905","5,133","7,575","2,698","7,198","7,029","5,261","23,764","2,737","10,528","10,089","12,820","20,191","14,146","8,418","19,031","12,922","24,800","20,351","8,746","27,931","20,494","21,294","17,200","20,181","86,280","34,591","15,537","18,775","23,355","20,925","23,205","19,023","11,218","24,856","6,015","7,498","14,469","3,243","3,164","2,880","12,411","7,747","9,417","28,370","7,583","9,972","6,644","18,645","21,084","22,791","26,548","30,538","20,692","18,849","40,532","15,599","23,516","23,623","14,608","46,294","16,540","12,751","11,771","15,135","11,903","20,003","14,998","6,545","8,963","30,750","17,304","19,375","18,883","13,274","9,258","5,524","4,422","5,633","8,844","7,724","10,261","13,679","22,559","17,509","12,249","10,180","10,015","10,684","9,520","9,596","8,756","1,399","1,885","2,827","3,743","1,982","2,974","2,378","5,864","1,631","2,909","3,511"
2021/10/8,"3,395","11,882","31,970","35,901","21,853","11,262","9,793","3,778","3,046","12,312","2,311","4,083","4,282","7,151","9,669","14,988","16,314","5,783","8,231","2,943","8,070","7,433","5,277","24,439","3,012","11,334","10,830","14,194","21,669","15,992","9,196","22,742","14,246","26,264","20,524","8,454","30,120","21,775","22,537","18,124","19,350","106,807","40,023","16,151","19,784","24,366","23,237","25,669","20,400","11,746","26,585","6,436","7,918","16,967","4,110","3,344","3,011","12,711","8,359","10,626","33,907","8,015","10,832","7,011","19,789","21,779","24,883","30,499","32,926","22,085","19,842","46,189","16,173","26,841","28,262","15,785","52,702","17,939","13,797","12,615","16,878","12,264","23,897","15,865","7,054","9,809","31,001","17,475","19,874","19,984","14,819","10,018","5,627","4,585","5,872","9,241","8,391","12,455","14,283","23,139","18,829","12,888","10,882","10,705","11,279","10,245","10,087","9,386","1,549","2,116","3,216","4,193","2,138","3,088","2,550","7,349","1,885","3,177","3,948"
2021/10/9,"1,799","6,159","14,128","32,567","10,103","6,291","5,793","3,109","1,797","6,401","1,494","2,497","5,097","4,173","7,872","3,867","4,876","2,835","6,777","2,883","4,215","4,488","1,638","12,807","3,085","9,723","7,523","9,904","12,504","11,452","7,003","17,537","10,372","17,355","11,704","2,695","22,670","15,581","15,437","13,164","7,407","92,584","38,705","12,039","11,886","18,555","19,601","19,358","14,209","6,999","16,286","4,999","4,630","11,945","3,726","2,412","1,524","7,244","6,781","10,398","37,523","4,901","7,102","4,806","13,204","12,755","19,701","24,266","22,259","15,871","16,347","47,611","8,340","23,238","22,642","10,217","42,034","11,220","10,279","6,519","11,728","7,787","20,212","9,250","7,639","7,442","11,844","7,694","9,636","11,462","6,560","6,508","3,827","1,850","4,601","5,613","6,832","8,833","8,955","12,483","13,497","9,160","7,092","7,768","8,405","7,297","5,917","6,168",712,"1,940","2,299","3,568",861,"1,136","1,436","5,679","1,378","2,342","2,205"
2021/10/10,"1,661","5,243","11,584","28,538","7,859","5,459","4,775","2,592","1,640","4,652","1,294","2,109","5,920","3,430","7,969","3,039","3,709","2,457","5,318","2,848","3,378","3,895","1,644","11,129","3,403","10,482","6,515","8,530","10,811","10,220","6,161","15,471","8,606","14,232","14,726","2,476","19,994","13,132","13,390","11,654","7,747","98,741","35,295","9,357","11,313","17,771","18,359","17,879","12,777","5,473","13,347","4,329","3,955","10,810","3,982","2,034","1,219","6,812","5,832","9,952","40,997","4,772","6,761","4,175","11,524","9,645","17,449","24,433","19,054","13,646","15,175","50,461","7,419","20,712","19,555","9,213","41,542","9,385","8,588","5,289","12,013","7,679","20,359","7,906","7,378","7,175","9,396","5,946","8,006","11,199","4,463","5,761","3,583","1,473","4,552","4,861","6,021","7,904","7,586","10,308","12,343","8,144","6,189","6,787","7,273","6,474","5,645","5,609",572,"1,590","1,957","3,312",774,"1,026","1,296","6,403","1,353","2,125","2,230"
