"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2020/5/1,"2,387","7,740","16,877","33,893","16,692","9,491","7,517","3,438","2,154","10,596","1,652","3,753","6,054","7,560","6,812","6,441","7,362","4,907","7,059","3,124","6,285","6,271","1,934","16,130","3,679","11,378","8,062","12,884","15,369","14,077","7,627","22,541","12,896","22,188","17,771","6,971","25,958","18,483","18,234","15,148","14,320","88,104","30,906","11,693","15,402","19,757","23,862","22,509","16,612","9,656","23,229","5,370","5,550","14,691","4,674","2,561","2,042","9,674","6,954","8,050","34,642","5,344","9,274","5,436","16,125","15,246","22,223","26,389","28,429","17,417","21,019","41,157","13,362","21,703","23,034","12,239","43,186","14,924","12,006","9,090","13,027","9,585","14,637","10,397","6,969","7,913","15,305","11,549","11,954","12,256","11,985","7,636","4,232","1,949","4,855","7,248","7,242","11,033","10,522","13,854","16,990","10,134","8,789","8,657","8,842","8,678","8,311","7,343",638,"1,697","2,157","3,316",718,881,"1,536","5,803","1,670","2,203","1,953"
2020/5/2,"1,619","6,709","15,045","32,761","12,340","7,225","6,188","2,987","1,822","6,715","1,439","2,648","5,419","4,647","6,484","5,104","5,591","2,840","6,288","3,106","4,472","4,684","1,657","13,468","3,467","10,408","6,993","10,729","12,515","10,730","6,884","19,629","11,348","19,836","13,174","3,819","22,871","15,435","15,628","12,954","7,536","83,565","30,870","10,812","12,051","18,768","19,946","18,734","14,596","7,074","17,035","4,874","4,774","12,020","3,709","2,192","1,453","6,654","6,091","6,733","28,160","4,666","8,255","4,804","13,431","11,830","20,591","22,338","23,738","15,235","18,622","42,128","9,397","20,386","22,514","11,455","36,882","11,683","10,833","6,443","10,145","7,898","13,592","9,413","8,303","6,435","11,654","8,532","10,091","11,842","6,337","6,032","3,653","1,751","4,287","5,738","6,551","8,725","8,785","12,741","15,333","8,440","7,201","7,566","7,680","7,749","6,013","6,125",446,"1,661","1,987","3,216",644,787,"1,466","5,018","1,608","2,011","1,755"
2020/5/3,"2,107","5,405","12,223","26,202","9,962","5,658","5,020","2,617","1,493","4,891","1,245","2,116","4,216","3,557","5,595","4,382","4,958","2,447","5,228","2,701","3,677","3,918","1,532","11,521","3,118","9,063","5,979","8,802","10,472","9,491","5,906","16,531","9,130","15,620","9,875","3,316","19,395","12,944","12,905","10,921","6,145","101,506","25,171","8,774","11,040","17,505","16,338","15,347","12,525","5,340","13,538","3,825","3,957","10,179","3,016","1,875","1,132","5,335","5,218","5,794","24,126","4,319","8,037","4,083","11,592","10,045","17,088","22,885","19,874","13,011","16,071","35,909","7,604","16,784","17,406","9,206","33,215","10,446","8,869","5,332","10,877","6,961","11,220","7,268","7,245","5,341","9,054","6,988","7,891","9,951","4,703","4,900","2,930","1,537","3,640","4,847","5,454","8,370","7,549","10,456","12,704","7,051","5,996","6,052","6,199","6,572","5,037","5,067",380,"1,525","1,750","2,872",526,679,"1,187","6,665","1,323","1,763","1,528"
2020/5/4,"3,258","12,520","34,535","34,221","22,993","12,619","10,192","3,711","2,971","11,757","2,275","3,992","3,746","8,481","8,194","16,282","16,088","5,173","7,857","2,966","7,556","7,375","4,826","26,157","2,896","11,362","9,892","15,078","21,173","14,790","8,757","20,585","14,104","28,380","21,494","10,164","30,895","23,060","23,251","19,076","20,490","101,279","29,949","16,644","21,149","22,310","23,467","23,546","19,650","11,513","25,989","6,418","7,691","15,740","3,786","3,154","2,229","11,324","7,961","8,631","28,505","8,707","11,695","6,946","20,004","23,111","26,377","29,824","35,888","22,533","22,075","41,945","18,401","25,811","26,272","16,328","48,027","17,842","14,346","12,965","15,605","12,570","19,737","15,591","7,097","9,577","32,636","19,509","20,761","20,270","12,038","9,469","5,317","4,606","5,457","9,194","8,184","11,688","14,698","25,041","19,189","13,377","11,091","10,520","11,375","10,593","10,377","9,232",793,"1,784","2,538","3,400","1,515","2,307","2,103","5,772","1,674","2,310","2,829"
2020/5/5,"3,181","13,134","35,416","35,691","23,727","13,257","10,487","3,731","3,038","12,345","2,383","4,149","3,935","8,756","8,704","17,125","16,253","5,251","8,049","3,039","7,653","7,553","4,924","26,601","2,895","11,574","10,262","15,103","21,809","15,397","9,133","22,069","14,956","30,009","22,675","10,615","31,541","23,920","23,732","19,878","20,906","94,783","32,392","17,549","22,061","22,732","24,906","24,676","21,288","11,969","26,701","6,558","7,892","16,365","3,941","3,219","3,205","12,521","8,179","8,922","29,196","8,916","11,265","6,903","20,289","23,553","27,459","29,842","36,884","22,997","22,990","44,039","19,659","27,057","27,950","16,801","48,861","18,876","14,585","13,151","15,555","12,798","20,081","16,305","7,279","9,717","33,472","20,366","21,186","20,605","12,898","9,821","5,332","4,716","5,578","9,536","8,294","11,442","15,145","25,365","20,569","13,851","11,224","10,743","11,687","10,929","10,736","9,512",839,"1,808","2,641","3,479","1,523","2,380","2,096","5,439","1,716","2,431","2,936"
2020/5/6,"3,292","13,181","35,833","37,152","24,323","13,544","10,654","3,727","3,024","12,479","2,430","4,177","4,133","9,214","8,747","17,155","16,723","5,436","8,217","3,125","7,823","7,741","5,000","27,225","3,005","11,928","10,311","15,456","22,052","15,534","9,433","22,575","15,357","30,512","23,129","10,588","32,031","23,946","24,068","19,819","21,072","96,689","33,238","17,489","21,763","22,710","24,905","24,954","21,010","12,153","26,761","6,660","8,058","16,415","3,924","3,324","3,299","12,717","8,482","9,007","29,431","8,864","11,399","7,201","20,552","23,712","27,759","30,482","37,434","23,386","22,980","44,650","20,613","27,168","28,613","17,400","50,301","19,067","14,722","13,382","15,604","12,762","20,654","16,592","7,301","9,903","34,177","20,656","21,682","20,604","12,713","9,914","5,585","4,825","5,544","9,645","8,439","11,826","15,309","25,804","20,985","13,918","11,249","10,930","11,901","10,976","10,729","9,532",771,"1,928","2,573","3,508","1,537","2,355","2,144","5,727","1,712","2,388","2,915"
2020/5/7,"3,480","13,301","35,984","36,810","24,512","13,585","10,845","3,763","3,148","12,510","2,481","4,212","4,219","9,097","8,829","17,125","16,516","5,518","8,253","2,971","7,758","7,698","4,974","27,205","3,016","11,676","10,332","15,545","21,913","15,574","9,239","23,064","15,525","30,699","23,109","10,386","32,387","24,097","24,254","19,864","20,622","98,535","33,978","17,533","22,239","23,201","25,400","24,721","21,136","12,048","27,240","6,650","8,171","16,522","3,991","3,300","3,101","12,824","8,279","9,382","30,213","8,915","11,245","7,028","20,461","23,954","27,672","30,986","37,627","23,614","24,008","45,148","20,353","27,514","28,665","17,027","51,168","19,022","14,964","13,351","15,669","13,094","20,632","16,596","7,472","9,889","34,113","20,614","21,684","20,896","12,638","9,927","5,404","4,889","5,745","9,466","8,313","11,923","15,362","26,759","20,550","13,918","11,452","11,139","11,958","11,034","10,793","9,599",775,"1,953","2,580","3,509","1,607","2,418","2,141","5,718","1,688","2,398","2,878"
2020/5/8,"3,709","14,066","37,268","43,403","25,514","14,462","11,380","4,012","3,267","14,250","2,574","4,406","4,928","9,786","9,611","17,802","17,361","6,182","9,193","3,326","8,739","8,331","5,067","28,114","3,500","12,486","10,908","16,891","23,739","16,756","10,125","26,474","17,363","32,389","24,228","10,505","34,296","25,547","25,767","21,095","20,640","120,261","39,976","18,429","23,203","25,045","28,008","27,864","22,661","12,384","28,567","7,359","8,367","18,431","4,531","3,414","3,335","13,380","8,972","10,581","35,982","9,374","12,415","7,737","21,716","24,575","30,047","35,585","40,046","24,863","25,075","51,623","20,762","30,373","32,697","19,069","59,240","20,254","16,078","14,283","18,173","13,531","22,726","17,824","8,007","10,386","35,332","21,152","22,473","21,673","14,250","10,655","5,729","5,008","6,049","9,887","8,958","14,067","16,286","26,857","22,452","14,634","11,964","11,675","12,382","11,503","11,655","10,281",823,"2,041","2,845","3,836","1,691","2,508","2,288","6,986","1,818","2,683","3,297"
2020/5/9,"1,848","7,503","17,413","38,374","13,279","8,437","6,499","3,308","1,957","7,247","1,545","2,692","4,248","4,969","7,371","5,199","6,492","3,182","6,974","2,844","5,245","5,225","1,776","15,107","3,634","10,232","7,867","11,470","14,381","12,734","7,877","20,676","12,818","22,470","13,721","3,634","25,252","17,564","17,685","14,251","7,967","96,107","34,272","13,571","13,539","19,230","19,716","19,763","16,463","7,612","18,635","5,820","5,406","12,751","3,443","2,404","1,551","7,012","6,819","7,119","27,111","5,433","8,520","5,253","14,525","13,712","22,946","26,163","26,458","17,532","20,078","45,715","10,358","21,464","25,235","12,334","42,734","13,193","12,278","7,155","11,231","7,946","15,195","10,456","8,447","6,903","13,563","9,784","11,318","12,419","7,199","6,647","3,651","2,000","4,420","6,046","7,245","9,676","10,253","14,189","16,995","9,375","7,869","8,390","8,312","8,214","6,491","7,108",405,"1,970","2,223","3,664",747,874,"1,540","5,684","1,595","2,148","1,908"
2020/5/10,"2,004","5,334","12,122","29,575","8,710","6,122","4,901","2,589","1,424","4,868","1,164","2,087","3,003","3,454","5,909","3,299","3,973","2,311","5,213","2,137","3,771","3,853","1,804","11,750","3,325","7,951","6,040","9,227","11,221","9,780","6,191","14,106","9,357","15,792","9,365","2,538","19,280","13,498","13,743","11,324","5,902","109,948","25,395","8,788","11,418","16,415","14,531","14,149","13,029","5,643","13,599","4,373","4,142","9,927","2,627","1,932","1,138","5,272","5,431","5,711","21,993","4,823","7,999","4,257","11,565","9,990","17,862","24,429","19,933","13,193","16,124","34,941","7,112","15,030","16,749","8,999","37,723","10,507","9,367","5,795","11,642","5,841","11,731","7,451","6,537","5,210","9,303","6,862","8,110","9,737","4,385","4,804","2,902","1,480","3,460","4,719","5,615","8,752","7,718","11,026","12,671","7,075","6,087","6,189","6,222","6,608","5,237","5,197",339,"1,587","1,860","3,167",575,694,"1,175","7,096","1,276","1,944","1,549"
