"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區,
2020/7/1,"4,437 ","14,045 ","42,150 ","39,643 ","23,923 ","13,079 ","10,975 ","3,721 ","2,963 ","13,105 ","2,021 ","4,219 ","4,118 ","8,285 ","9,560 ","17,838 ","16,908 ","5,155 ","8,767 ","3,185 ","8,026 ","7,865 ","5,510 ","26,767 ","3,559 ","10,138 ","11,687 ","15,925 ","22,085 ","15,474 ","9,567 ","23,933 ","16,501 ","32,265 ","23,495 ","9,647 ","35,084 ","25,741 ","25,275 ","19,007 ","24,020 ","115,294 ","36,802 ","21,776 ","21,635 ","24,628 ","22,120 ","23,898 ","22,124 ","12,115 ","29,445 ","6,298 ","7,286 ","17,643 ","3,670 ","3,431 ","3,358 ","11,692 ","9,050 ","10,707 ","27,141 ","8,720 ","12,404 ","7,522 ","21,427 ","22,005 ","25,989 ","37,253 ","36,555 ","25,611 ","24,282 ","51,278 ","20,437 ","29,487 ","33,347 ","20,105 ","57,944 ","19,760 ","15,366 ","14,924 ","17,607 ","12,756 ","24,860 ","18,885 ","7,353 ","11,010 ","37,983 ","23,361 ","23,864 ","22,104 ","10,566 ","10,566 ","5,261 ","4,905 ","5,883 ","9,823 ","9,274 ","10,821 ","16,169 ","28,394 ","22,555 ","12,996 ","11,918 ","12,261 ","11,469 ","11,227 ","9,809 ","8,991 ",767 ,"2,195 ","3,298 ","3,927 ","1,693 ","2,574 ","2,358 ","6,358 ","1,920 ","2,931 ","3,329 ",
2020/7/2,"4,457 ","14,152 ","42,982 ","39,962 ","24,322 ","13,607 ","11,226 ","3,879 ","2,980 ","13,420 ","1,994 ","4,187 ","4,315 ","8,485 ","9,634 ","17,590 ","16,994 ","5,293 ","9,238 ","3,109 ","8,290 ","8,088 ","5,866 ","26,697 ","3,754 ","10,441 ","12,147 ","16,201 ","22,793 ","15,450 ","9,875 ","23,915 ","16,900 ","33,071 ","23,720 ","10,003 ","36,145 ","25,988 ","25,397 ","19,119 ","23,978 ","118,697 ","36,913 ","21,689 ","21,627 ","24,780 ","21,353 ","23,861 ","21,696 ","12,240 ","29,455 ","6,444 ","7,274 ","17,460 ","3,966 ","3,430 ","3,311 ","11,307 ","8,847 ","10,733 ","26,278 ","8,651 ","12,315 ","7,278 ","21,503 ","21,759 ","25,596 ","38,886 ","36,542 ","25,535 ","23,808 ","50,884 ","20,577 ","29,335 ","33,939 ","19,981 ","59,990 ","20,058 ","15,658 ","15,453 ","18,158 ","12,413 ","25,639 ","19,224 ","7,081 ","11,039 ","38,845 ","23,941 ","24,102 ","22,029 ","10,467 ","10,547 ","5,325 ","4,923 ","5,982 ","10,035 ","9,390 ","11,300 ","16,575 ","28,087 ","22,889 ","13,436 ","11,754 ","12,611 ","11,926 ","11,616 ","9,810 ","8,958 ",691 ,"2,388 ","3,487 ","4,047 ","1,669 ","2,480 ","2,455 ","6,332 ","1,844 ","3,131 ","3,265 ",
2020/7/3,"5,152 ","15,005 ","45,146 ","46,854 ","27,031 ","14,003 ","11,660 ","3,864 ","2,981 ","13,153 ","2,012 ","4,178 ","4,222 ","8,584 ","11,030 ","18,180 ","17,266 ","5,482 ","9,365 ","3,113 ","8,098 ","8,325 ","5,986 ","32,240 ","3,889 ","10,783 ","12,431 ","16,869 ","23,861 ","16,652 ","10,050 ","26,101 ","18,343 ","34,659 ","24,925 ","9,867 ","36,960 ","26,882 ","25,993 ","19,981 ","24,623 ","142,216 ","44,634 ","23,323 ","22,899 ","26,521 ","23,690 ","25,660 ","23,717 ","12,398 ","30,264 ","6,689 ","7,551 ","18,705 ","4,252 ","3,590 ","3,325 ","11,987 ","9,362 ","11,030 ","27,933 ","8,993 ","13,364 ","7,839 ","21,979 ","22,383 ","28,371 ","41,469 ","38,047 ","27,020 ","26,190 ","63,779 ","22,297 ","34,003 ","39,513 ","23,213 ","69,271 ","21,088 ","16,721 ","15,532 ","21,302 ","13,370 ","34,643 ","21,038 ","7,943 ","12,283 ","41,420 ","25,222 ","25,138 ","24,038 ","10,384 ","11,632 ","5,671 ","5,204 ","6,305 ","10,006 ","10,052 ","11,951 ","17,954 ","29,528 ","25,028 ","13,682 ","12,251 ","12,799 ","12,188 ","11,904 ","10,107 ","9,191 ",820 ,"2,279 ","3,487 ","4,346 ","1,868 ","2,721 ","2,559 ","7,647 ","2,085 ","3,379 ","3,568 ",
2020/7/4,"3,247 ","8,804 ","23,921 ","43,332 ","17,333 ","9,224 ","7,591 ","3,460 ","2,458 ","7,796 ","1,442 ","2,884 ","5,235 ","5,847 ","9,624 ","5,841 ","6,702 ","3,511 ","7,790 ","3,140 ","5,243 ","5,868 ","2,440 ","22,236 ","4,528 ","10,873 ","9,265 ","12,625 ","16,321 ","14,177 ","8,394 ","26,330 ","15,420 ","26,105 ","16,986 ","4,767 ","29,315 ","20,717 ","19,080 ","16,087 ","10,387 ","132,622 ","42,927 ","17,825 ","15,859 ","29,486 ","24,009 ","22,045 ","19,146 ","8,444 ","21,645 ","5,553 ","5,304 ","15,262 ","4,990 ","3,268 ","1,559 ","7,715 ","7,906 ","9,348 ","28,450 ","6,090 ","10,694 ","5,925 ","17,148 ","15,153 ","24,721 ","36,004 ","29,077 ","20,321 ","23,928 ","64,643 ","13,927 ","29,754 ","33,705 ","17,106 ","55,784 ","14,900 ","13,722 ","8,661 ","15,871 ","9,176 ","35,747 ","13,857 ","8,598 ","10,058 ","19,433 ","14,770 ","14,179 ","15,788 ","7,672 ","9,001 ","4,729 ","2,422 ","5,623 ","7,313 ","9,121 ","9,800 ","13,080 ","18,679 ","21,518 ","10,212 ","9,127 ","10,340 ","9,099 ","9,504 ","7,316 ","7,297 ",539 ,"2,217 ","2,729 ","4,165 ","1,141 ","1,157 ","1,762 ","7,269 ","1,862 ","2,985 ","2,524 ",
2020/7/5,"3,557 ","6,811 ","16,656 ","32,865 ","12,388 ","7,272 ","5,968 ","3,132 ","2,009 ","6,242 ","1,279 ","2,423 ","5,388 ","5,141 ","8,152 ","4,401 ","5,498 ","3,413 ","6,480 ","2,850 ","4,335 ","4,943 ","2,275 ","18,584 ","4,317 ","9,694 ","8,054 ","10,869 ","13,449 ","11,934 ","7,078 ","21,503 ","13,131 ","19,726 ","14,346 ","3,733 ","24,981 ","17,450 ","16,260 ","13,704 ","8,854 ","116,689 ","33,666 ","12,058 ","14,434 ","25,808 ","20,675 ","18,888 ","16,002 ","6,873 ","17,754 ","4,613 ","4,195 ","12,587 ","3,847 ","2,371 ","1,362 ","6,510 ","6,408 ","7,960 ","25,871 ","5,457 ","8,802 ","4,954 ","14,364 ","11,990 ","19,999 ","30,025 ","24,901 ","17,137 ","21,448 ","50,700 ","10,546 ","23,214 ","23,737 ","13,682 ","44,953 ","12,410 ","11,353 ","7,655 ","14,958 ","7,596 ","31,841 ","10,246 ","7,523 ","7,859 ","14,110 ","10,948 ","10,859 ","12,588 ","6,319 ","7,323 ","3,936 ","1,929 ","4,678 ","6,567 ","7,288 ","7,901 ","9,861 ","16,133 ","17,436 ","8,634 ","7,459 ","8,066 ","7,497 ","7,828 ","6,195 ","6,057 ",492 ,"1,892 ","2,352 ","3,716 ",976 ,"1,018 ","1,423 ","6,219 ","1,563 ","2,430 ","2,189 ",
2020/7/6,"5,250 ","13,547 ","41,073 ","38,076 ","24,463 ","12,932 ","11,141 ","3,598 ","2,936 ","13,196 ","2,050 ","4,167 ","4,179 ","7,683 ","9,428 ","16,929 ","16,385 ","5,164 ","8,525 ","3,093 ","7,869 ","7,736 ","5,431 ","26,961 ","3,673 ","10,363 ","11,785 ","16,181 ","22,116 ","14,886 ","9,132 ","23,782 ","16,412 ","31,327 ","21,152 ","9,584 ","34,757 ","25,393 ","24,804 ","18,712 ","24,238 ","119,355 ","35,897 ","21,320 ","21,507 ","24,371 ","22,450 ","23,103 ","21,969 ","12,197 ","29,491 ","6,362 ","7,142 ","17,676 ","3,812 ","3,430 ","3,270 ","11,518 ","9,064 ","10,617 ","26,575 ","8,878 ","12,465 ","7,451 ","21,404 ","22,186 ","25,305 ","37,749 ","36,489 ","25,262 ","24,599 ","52,662 ","18,926 ","28,607 ","32,711 ","20,379 ","59,655 ","19,136 ","15,560 ","15,221 ","17,490 ","12,641 ","31,804 ","18,449 ","7,249 ","11,307 ","37,372 ","23,018 ","23,319 ","22,533 ","9,747 ","10,612 ","5,210 ","4,908 ","5,833 ","9,658 ","9,202 ","10,761 ","16,040 ","27,879 ","21,477 ","13,084 ","11,720 ","12,245 ","11,682 ","11,201 ","9,269 ","9,022 ",736 ,"2,252 ","3,338 ","4,030 ","1,684 ","2,603 ","2,278 ","6,632 ","1,874 ","3,016 ","3,379 ",
2020/7/7,"4,718 ","14,071 ","42,700 ","39,804 ","24,959 ","13,378 ","11,331 ","3,720 ","2,979 ","13,842 ","2,147 ","4,196 ","4,542 ","7,964 ","9,844 ","17,787 ","17,130 ","5,215 ","8,790 ","3,135 ","8,014 ","8,113 ","5,792 ","27,110 ","3,642 ","10,735 ","11,944 ","16,026 ","22,528 ","15,368 ","9,570 ","24,219 ","17,174 ","32,145 ","23,108 ","9,879 ","35,213 ","26,073 ","25,449 ","19,301 ","25,127 ","119,764 ","37,087 ","21,701 ","22,158 ","25,477 ","23,663 ","24,400 ","22,687 ","12,509 ","29,641 ","6,353 ","7,503 ","17,867 ","4,004 ","3,675 ","3,313 ","11,444 ","9,276 ","10,882 ","26,633 ","8,891 ","12,666 ","7,455 ","21,662 ","22,372 ","26,750 ","38,006 ","37,061 ","25,884 ","24,805 ","53,284 ","19,303 ","28,289 ","34,595 ","21,011 ","60,170 ","20,065 ","15,685 ","15,338 ","17,864 ","12,890 ","25,167 ","19,214 ","7,319 ","11,675 ","38,500 ","23,450 ","23,827 ","22,695 ","9,490 ","10,692 ","5,291 ","4,980 ","5,971 ","9,699 ","9,245 ","10,969 ","16,673 ","28,446 ","22,473 ","13,279 ","11,862 ","12,306 ","11,698 ","11,426 ","9,357 ","9,117 ",773 ,"2,203 ","3,318 ","3,921 ","1,734 ","2,609 ","2,356 ","6,437 ","1,916 ","2,985 ","3,413 ",
2020/7/8,"4,896 ","14,715 ","43,177 ","41,548 ","24,966 ","13,383 ","11,269 ","3,762 ","3,072 ","13,969 ","2,048 ","4,398 ","5,222 ","7,859 ","10,411 ","17,681 ","17,203 ","5,223 ","9,116 ","3,276 ","8,523 ","7,917 ","5,797 ","27,772 ","3,712 ","10,872 ","12,057 ","16,273 ","22,777 ","15,540 ","9,753 ","24,656 ","17,115 ","33,073 ","23,081 ","9,768 ","35,471 ","26,199 ","25,316 ","19,348 ","24,445 ","120,834 ","38,626 ","22,308 ","21,775 ","25,241 ","23,344 ","23,647 ","22,666 ","12,404 ","29,843 ","6,500 ","7,443 ","18,360 ","3,827 ","3,541 ","3,279 ","11,829 ","9,145 ","10,911 ","26,604 ","8,833 ","12,659 ","7,588 ","21,639 ","22,392 ","26,635 ","38,616 ","37,414 ","26,289 ","24,920 ","54,551 ","19,874 ","28,826 ","34,904 ","21,460 ","60,266 ","20,021 ","15,936 ","15,239 ","18,232 ","13,093 ","25,070 ","19,625 ","7,448 ","12,043 ","38,723 ","24,179 ","24,237 ","22,933 ","9,896 ","10,685 ","5,322 ","4,972 ","6,079 ","9,703 ","9,483 ","11,168 ","16,488 ","29,171 ","22,916 ","13,404 ","11,916 ","12,420 ","11,793 ","11,516 ","9,410 ","9,145 ",734 ,"2,225 ","3,295 ","4,016 ","1,764 ","2,617 ","2,419 ","6,579 ","1,959 ","3,024 ","3,414 ",
2020/7/9,"5,272 ","14,071 ","43,304 ","41,779 ","25,653 ","13,503 ","11,271 ","3,829 ","3,015 ","12,657 ","2,020 ","4,271 ","4,832 ","8,023 ","10,448 ","17,422 ","17,053 ","5,320 ","9,021 ","3,076 ","8,616 ","7,594 ","5,681 ","27,705 ","3,808 ","10,988 ","12,157 ","16,201 ","23,083 ","15,289 ","9,746 ","24,752 ","17,085 ","32,571 ","23,047 ","9,628 ","35,772 ","26,431 ","25,418 ","19,352 ","23,731 ","122,886 ","39,694 ","22,013 ","22,618 ","25,290 ","23,596 ","24,328 ","22,720 ","12,303 ","29,629 ","6,356 ","7,581 ","18,343 ","4,263 ","3,638 ","3,341 ","11,896 ","9,114 ","10,925 ","26,939 ","8,857 ","12,672 ","7,572 ","21,598 ","22,170 ","26,755 ","38,808 ","37,190 ","26,160 ","24,820 ","55,063 ","20,429 ","29,347 ","35,180 ","21,338 ","61,570 ","20,232 ","16,007 ","15,453 ","18,667 ","12,976 ","26,222 ","19,762 ","7,508 ","12,029 ","38,625 ","24,407 ","24,322 ","23,115 ","9,449 ","10,604 ","5,309 ","4,914 ","6,233 ","9,694 ","9,390 ","11,268 ","16,452 ","28,739 ","23,559 ","13,429 ","11,941 ","12,549 ","11,755 ","11,296 ","9,428 ","9,087 ",801 ,"2,206 ","3,320 ","4,026 ","1,796 ","2,696 ","2,413 ","6,644 ","1,867 ","3,077 ","3,354 ",
2020/7/10,"5,408 ","15,121 ","45,337 ","48,087 ","28,588 ","14,167 ","11,850 ","3,814 ","3,086 ","13,166 ","2,162 ","4,717 ","5,642 ","8,523 ","11,585 ","17,912 ","17,780 ","6,212 ","9,632 ","3,422 ","8,801 ","8,841 ","6,036 ","34,408 ","4,317 ","11,388 ","12,604 ","17,281 ","24,130 ","16,520 ","9,997 ","26,613 ","18,071 ","33,736 ","25,368 ","9,748 ","36,847 ","27,366 ","26,547 ","20,224 ","24,456 ","149,842 ","45,667 ","23,338 ","23,481 ","27,393 ","25,835 ","26,129 ","23,995 ","12,596 ","30,267 ","6,604 ","7,832 ","19,197 ","4,389 ","3,857 ","3,278 ","11,933 ","9,534 ","11,361 ","29,034 ","9,445 ","14,038 ","7,915 ","23,108 ","22,501 ","28,973 ","43,516 ","38,750 ","27,078 ","27,406 ","65,445 ","22,319 ","31,088 ","39,890 ","24,064 ","72,573 ","22,359 ","16,921 ","15,946 ","23,067 ","13,679 ","30,469 ","20,868 ","7,925 ","12,913 ","40,851 ","25,058 ","25,516 ","24,484 ","9,469 ","11,664 ","5,740 ","5,186 ","6,596 ","10,017 ","10,331 ","11,973 ","17,615 ","30,365 ","25,450 ","14,135 ","12,815 ","13,199 ","12,180 ","12,155 ","9,736 ","9,520 ",822 ,"2,488 ","3,493 ","4,375 ","1,880 ","2,717 ","2,521 ","8,104 ","2,199 ","3,465 ","3,612 ",
