"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區,
2020/1/1,"4,496 ","8,514 ","21,868 ","43,108 ","13,511 ","7,807 ","7,434 ","3,499 ","2,042 ","7,286 ","1,652 ","2,651 ","10,420 ","5,552 ","11,123 ","4,776 ","5,755 ","3,518 ","7,355 ","2,900 ","5,252 ","5,312 ","3,223 ","28,718 ","3,409 ","11,173 ","8,184 ","12,230 ","13,275 ","12,915 ","7,861 ","23,346 ","13,442 ","20,042 ","22,988 ","4,679 ","28,283 ","18,975 ","17,800 ","16,209 ","13,033 ","152,499 ","44,081 ","17,439 ","17,166 ","27,463 ","34,686 ","25,546 ","17,750 ","7,584 ","20,405 ","5,599 ","6,208 ","15,208 ","9,154 ","2,738 ","1,687 ","7,939 ","7,598 ","9,104 ","43,659 ","6,313 ","9,722 ","5,725 ","15,270 ","13,949 ","27,538 ","41,694 ","29,146 ","17,540 ","37,009 ","93,447 ","13,420 ","28,878 ","28,273 ","16,917 ","64,096 ","13,756 ","13,444 ","8,016 ","18,412 ","13,423 ","35,457 ","13,307 ","7,123 ","13,250 ","20,033 ","16,607 ","14,009 ","20,816 ","6,282 ","7,099 ","3,920 ","2,287 ","6,048 ","6,958 ","8,972 ","12,036 ","12,942 ","20,591 ","24,057 ","9,520 ","8,601 ","9,014 ","8,912 ","9,251 ","6,455 ","6,621 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/2,"5,777 ","16,302 ","44,806 ","47,275 ","29,845 ","16,710 ","12,967 ","4,556 ","3,535 ","14,795 ","2,804 ","4,888 ","9,325 ","10,881 ","12,456 ","19,265 ","18,853 ","6,143 ","9,908 ","3,904 ","9,166 ","8,783 ","6,273 ","37,699 ","3,390 ","13,922 ","12,116 ","18,288 ","23,386 ","18,372 ","10,633 ","29,888 ","18,831 ","36,075 ","33,030 ","12,363 ","38,579 ","28,664 ","27,672 ","23,934 ","26,771 ","152,533 ","45,956 ","24,627 ","27,530 ","29,474 ","36,611 ","32,243 ","24,785 ","14,122 ","33,001 ","7,775 ","9,945 ","20,160 ","8,397 ","3,945 ","3,576 ","14,662 ","9,951 ","11,143 ","41,506 ","9,838 ","14,156 ","7,819 ","23,305 ","27,976 ","33,671 ","40,148 ","45,797 ","26,990 ","35,724 ","76,787 ","26,013 ","36,491 ","38,065 ","23,264 ","65,856 ","22,490 ","17,763 ","15,783 ","20,937 ","17,576 ","36,482 ","20,934 ","9,269 ","15,469 ","44,671 ","25,853 ","26,664 ","29,958 ","13,927 ","11,307 ","6,186 ","5,340 ","7,259 ","10,961 ","10,083 ","15,286 ","19,926 ","33,177 ","30,229 ","15,902 ","13,026 ","13,039 ","13,605 ","12,573 ","12,020 ","10,558 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/3,"6,102 ","17,201 ","47,702 ","52,920 ","30,888 ","18,337 ","13,842 ","4,744 ","3,635 ","18,643 ","3,072 ","5,153 ","10,157 ","11,588 ","14,806 ","20,418 ","19,795 ","7,050 ","10,580 ","4,195 ","10,208 ","9,783 ","6,794 ","41,376 ","3,466 ","14,583 ","12,921 ","19,664 ","25,196 ","19,914 ","11,421 ","32,690 ","20,730 ","38,505 ","34,570 ","12,510 ","40,904 ","30,492 ","29,280 ","25,166 ","27,092 ","171,130 ","50,650 ","26,712 ","28,195 ","31,181 ","39,742 ","34,908 ","27,337 ","14,931 ","35,232 ","8,134 ","10,769 ","22,120 ","8,372 ","4,039 ","3,815 ","15,662 ","10,693 ","11,990 ","43,752 ","10,346 ","14,995 ","8,331 ","24,872 ","29,627 ","36,421 ","45,001 ","48,373 ","28,566 ","37,619 ","85,050 ","26,745 ","38,665 ","40,808 ","25,207 ","73,399 ","23,648 ","19,306 ","16,742 ","23,407 ","17,976 ","41,008 ","22,288 ","9,953 ","16,825 ","46,236 ","30,807 ","27,671 ","31,451 ","14,490 ","12,192 ","6,704 ","5,602 ","7,833 ","11,651 ","10,696 ","17,035 ","20,559 ","34,163 ","32,011 ","16,669 ","13,624 ","14,125 ","14,352 ","13,330 ","12,765 ","11,415 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/4,"4,659 ","11,334 ","27,726 ","50,776 ","22,751 ","12,396 ","9,737 ","4,270 ","2,950 ","10,763 ","2,235 ","4,711 ","12,292 ","7,959 ","13,162 ","6,661 ","9,959 ","5,758 ","9,543 ","4,228 ","7,165 ","7,642 ","3,294 ","33,755 ","3,623 ","13,714 ","10,243 ","15,834 ","19,765 ","17,031 ","10,111 ","30,571 ","18,201 ","29,631 ","28,560 ","6,967 ","35,331 ","25,413 ","23,087 ","20,452 ","13,991 ","166,115 ","50,724 ","22,500 ","22,129 ","32,824 ","37,597 ","31,465 ","22,696 ","11,493 ","26,263 ","7,170 ","8,191 ","19,364 ","9,616 ","3,290 ","2,007 ","10,169 ","9,456 ","9,959 ","43,981 ","7,375 ","13,137 ","7,698 ","20,387 ","20,681 ","33,423 ","41,645 ","37,637 ","24,409 ","37,210 ","86,867 ","19,381 ","35,436 ","36,014 ","20,232 ","64,696 ","19,776 ","16,392 ","10,472 ","20,249 ","13,911 ","38,066 ","15,924 ","12,264 ","14,469 ","25,628 ","21,330 ","18,017 ","23,524 ","9,085 ","10,034 ","4,991 ","3,075 ","7,231 ","9,060 ","9,987 ","14,994 ","16,633 ","24,883 ","28,558 ","13,289 ","11,662 ","11,998 ","11,726 ","11,531 ","9,363 ","9,477 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/5,"4,391 ","8,842 ","21,564 ","41,589 ","13,942 ","9,075 ","7,656 ","3,733 ","2,475 ","7,337 ","1,813 ","3,195 ","9,672 ","5,921 ","11,619 ","4,980 ","6,890 ","3,888 ","7,994 ","4,242 ","5,479 ","5,622 ","2,586 ","26,573 ","3,345 ","12,512 ","8,605 ","13,028 ","15,452 ","15,945 ","8,618 ","27,063 ","15,305 ","23,944 ","23,489 ","5,561 ","28,850 ","20,672 ","19,186 ","17,063 ","12,566 ","156,407 ","41,682 ","17,017 ","19,367 ","28,261 ","31,311 ","24,940 ","20,240 ","8,272 ","22,438 ","5,741 ","7,427 ","15,818 ","7,735 ","3,001 ","1,680 ","8,893 ","7,713 ","9,416 ","40,122 ","6,490 ","11,324 ","5,850 ","16,640 ","15,709 ","28,371 ","38,578 ","31,718 ","20,000 ","31,354 ","75,214 ","14,953 ","29,389 ","27,460 ","15,894 ","54,013 ","14,349 ","13,244 ","8,056 ","16,264 ","11,621 ","32,087 ","12,051 ","11,191 ","12,030 ","18,191 ","15,848 ","13,748 ","19,157 ","6,674 ","10,745 ","4,299 ","2,392 ","6,015 ","7,084 ","8,021 ","13,206 ","12,660 ","19,691 ","23,700 ","10,631 ","9,041 ","9,790 ","9,305 ","9,664 ","7,597 ","7,295 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/6,"5,559 ","15,844 ","44,199 ","44,532 ","28,630 ","15,669 ","12,740 ","4,429 ","3,430 ","14,526 ","2,859 ","4,867 ","6,283 ","10,523 ","12,312 ","19,101 ","18,547 ","6,045 ","9,491 ","3,924 ","9,089 ","8,566 ","6,238 ","32,248 ","3,006 ","13,480 ","12,038 ","18,180 ","23,126 ","17,510 ","10,309 ","27,008 ","17,976 ","35,410 ","28,364 ","11,715 ","38,057 ","28,262 ","27,791 ","23,797 ","27,744 ","143,791 ","40,973 ","24,221 ","26,201 ","27,781 ","33,034 ","29,972 ","24,823 ","14,401 ","33,478 ","7,567 ","9,750 ","19,487 ","6,263 ","3,766 ","3,582 ","14,447 ","9,919 ","10,703 ","37,308 ","9,734 ","14,024 ","8,045 ","23,313 ","28,383 ","32,703 ","39,102 ","44,897 ","26,851 ","32,904 ","70,569 ","23,721 ","34,456 ","35,381 ","21,393 ","63,152 ","22,133 ","17,331 ","15,590 ","19,627 ","16,657 ","35,083 ","19,938 ","8,741 ","14,667 ","43,307 ","25,048 ","25,526 ","27,965 ","13,353 ","11,449 ","6,218 ","5,325 ","6,949 ","10,918 ","9,654 ","14,378 ","19,070 ","31,647 ","27,142 ","15,788 ","12,914 ","12,856 ","13,466 ","12,469 ","11,989 ","10,541 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/7,"5,574 ","16,289 ","45,370 ","45,569 ","29,271 ","16,396 ","13,000 ","4,617 ","3,488 ","14,926 ","2,982 ","4,913 ","7,435 ","11,039 ","12,258 ","19,655 ","18,883 ","6,044 ","10,033 ","4,006 ","9,282 ","8,924 ","6,300 ","32,506 ","3,117 ","13,745 ","12,087 ","18,140 ","23,583 ","18,826 ","10,759 ","28,531 ","18,830 ","36,711 ","31,267 ","12,134 ","38,738 ","29,115 ","28,155 ","24,404 ","27,843 ","140,609 ","42,925 ","24,462 ","26,828 ","29,041 ","34,459 ","31,448 ","25,853 ","14,594 ","33,684 ","7,699 ","9,939 ","19,855 ","6,966 ","3,895 ","3,722 ","15,031 ","10,067 ","11,077 ","38,215 ","9,737 ","13,934 ","7,737 ","23,538 ","28,854 ","33,624 ","39,514 ","46,209 ","27,897 ","33,359 ","71,673 ","25,605 ","34,763 ","36,528 ","21,893 ","63,529 ","22,434 ","17,917 ","15,520 ","19,436 ","16,549 ","32,038 ","20,120 ","8,863 ","14,722 ","43,799 ","25,714 ","25,973 ","27,843 ","13,974 ","11,512 ","6,290 ","5,565 ","7,126 ","11,071 ","9,915 ","14,707 ","19,197 ","32,427 ","28,223 ","16,006 ","13,141 ","13,063 ","13,720 ","12,677 ","12,104 ","10,570 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/8,"5,830 ","17,108 ","45,466 ","48,019 ","29,427 ","16,812 ","13,359 ","4,688 ","3,736 ","15,396 ","2,999 ","4,852 ","6,813 ","11,331 ","13,957 ","20,285 ","19,046 ","6,111 ","9,914 ","3,883 ","9,530 ","9,084 ","6,586 ","33,273 ","3,085 ","13,559 ","12,554 ","18,948 ","24,546 ","18,740 ","10,962 ","30,219 ","19,342 ","37,599 ","32,272 ","12,141 ","39,159 ","29,558 ","28,293 ","24,517 ","28,266 ","144,908 ","44,910 ","25,080 ","26,870 ","28,749 ","34,564 ","31,454 ","26,262 ","14,534 ","35,119 ","8,009 ","9,892 ","20,130 ","6,868 ","4,014 ","3,877 ","15,335 ","10,196 ","11,086 ","38,426 ","9,780 ","14,257 ","8,027 ","23,802 ","29,207 ","34,030 ","40,445 ","46,528 ","27,734 ","34,081 ","75,052 ","25,925 ","35,968 ","37,879 ","23,749 ","65,525 ","23,080 ","18,158 ","15,456 ","20,012 ","16,515 ","31,958 ","20,412 ","8,622 ","15,021 ","45,293 ","26,187 ","26,680 ","28,009 ","13,859 ","11,621 ","6,358 ","5,640 ","7,250 ","11,180 ","10,138 ","14,861 ","19,657 ","32,688 ","29,172 ","15,858 ","13,318 ","13,339 ","13,915 ","12,780 ","12,157 ","10,663 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/9,"6,032 ","17,566 ","47,604 ","50,182 ","30,905 ","17,555 ","13,882 ","4,880 ","3,827 ","15,677 ","3,183 ","5,062 ","7,963 ","11,807 ","14,114 ","20,022 ","19,450 ","6,394 ","10,508 ","4,238 ","9,859 ","9,388 ","6,488 ","36,325 ","3,542 ","14,827 ","14,095 ","20,995 ","26,922 ","21,257 ","12,192 ","34,815 ","21,066 ","40,702 ","72,941 ","13,234 ","42,618 ","31,627 ","30,357 ","26,511 ","61,103 ","164,964 ","46,581 ","25,293 ","27,501 ","30,844 ","36,844 ","33,108 ","27,536 ","14,983 ","35,469 ","8,305 ","10,529 ","20,707 ","7,132 ","4,078 ","3,933 ","15,515 ","10,662 ","11,897 ","42,853 ","10,385 ","16,198 ","8,464 ","24,979 ","29,373 ","36,083 ","43,056 ","48,580 ","28,734 ","37,759 ","79,687 ","33,354 ","38,083 ","39,605 ","23,446 ","69,170 ","23,617 ","18,376 ","16,839 ","21,011 ","17,896 ","34,030 ","22,208 ","9,676 ","15,983 ","46,404 ","27,596 ","28,673 ","29,599 ","14,897 ","12,205 ","6,451 ","5,713 ","7,480 ","11,611 ","10,377 ","16,048 ","19,921 ","34,329 ","34,549 ","16,493 ","13,631 ","13,711 ","14,143 ","13,094 ","12,719 ","11,104 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/10,"6,986 ","17,626 ","48,409 ","55,045 ","31,857 ","17,894 ","14,255 ","5,068 ","4,200 ","16,942 ","3,049 ","5,139 ","7,927 ","12,603 ","16,206 ","21,382 ","20,055 ","7,248 ","11,280 ","4,377 ","10,380 ","9,967 ","6,518 ","41,568 ","3,583 ","14,876 ","13,729 ","20,181 ","26,757 ","21,573 ","12,967 ","38,566 ","22,434 ","41,109 ","49,167 ","12,762 ","43,846 ","32,394 ","30,974 ","26,486 ","48,764 ","182,329 ","50,641 ","27,154 ","28,730 ","31,317 ","37,010 ","34,999 ","29,241 ","15,531 ","37,051 ","8,653 ","10,471 ","22,171 ","7,476 ","4,341 ","3,991 ","15,660 ","11,177 ","12,160 ","42,883 ","10,888 ","15,984 ","8,753 ","26,019 ","30,249 ","37,713 ","47,690 ","51,385 ","30,044 ","36,090 ","86,871 ","31,880 ","40,329 ","44,162 ","25,702 ","76,160 ","25,033 ","20,121 ","17,605 ","23,634 ","18,413 ","36,513 ","23,388 ","10,246 ","17,769 ","46,970 ","28,788 ","29,037 ","29,916 ","15,944 ","12,668 ","6,986 ","5,788 ","7,951 ","12,057 ","11,154 ","18,764 ","20,854 ","35,018 ","33,376 ","17,246 ","14,206 ","14,808 ","14,908 ","13,918 ","12,671 ","12,040 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
