"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2020/9/1,"4,581 ","14,309 ","42,923 ","39,135 ","26,342 ","13,800 ","11,563 ","3,866 ","3,059 ","12,850 ","2,014 ","4,364 ","3,482 ","8,204 ","9,841 ","18,199 ","17,961 ","5,925 ","9,047 ","2,966 ","8,369 ","8,317 ","5,974 ","27,661 ","3,387 ","10,344 ","11,911 ","15,965 ","23,107 ","15,404 ","9,736 ","24,523 ","16,977 ","32,191 ","23,675 ","9,877 ","35,618 ","25,878 ","25,313 ","19,494 ","25,505 ","118,014 ","37,482 ","21,169 ","22,140 ","25,221 ","20,953 ","23,642 ","21,946 ","12,850 ","30,369 ","6,429 ","7,764 ","17,718 ","3,826 ","3,634 ","3,479 ","11,517 ","9,267 ","10,594 ","25,322 ","8,757 ","12,462 ","7,596 ","21,849 ","22,277 ","25,996 ","38,130 ","36,918 ","25,869 ","24,924 ","51,636 ","22,001 ","27,740 ","32,669 ","20,923 ","59,864 ","21,011 ","15,641 ","15,216 ","18,147 ","13,105 ","25,040 ","19,103 ","7,477 ","11,292 ","39,231 ","23,097 ","24,238 ","22,653 ","9,171 ","10,919 ","5,322 ","5,107 ","6,129 ","9,933 ","9,398 ","11,460 ","16,886 ","28,522 ","23,108 ","13,321 ","12,195 ","12,462 ","11,825 ","11,535 ","9,409 ","9,232 ","1,023 ","2,292 ","3,617 ","4,107 ","1,968 ","2,797 ","2,483 ","6,610 ","1,948 ","3,126 ","3,684 "
2020/9/2,"4,505 ","14,247 ","41,689 ","38,687 ","26,038 ","13,556 ","10,977 ","3,936 ","3,059 ","12,908 ","2,150 ","4,548 ","3,945 ","8,285 ","9,694 ","17,702 ","17,555 ","5,700 ","9,191 ","3,151 ","8,269 ","8,384 ","5,699 ","28,014 ","3,441 ","10,775 ","12,149 ","16,103 ","23,085 ","15,298 ","9,782 ","23,933 ","16,779 ","32,330 ","23,654 ","9,495 ","35,299 ","25,830 ","25,043 ","19,213 ","24,031 ","115,182 ","37,273 ","20,568 ","21,293 ","24,603 ","21,405 ","23,080 ","21,936 ","12,485 ","30,325 ","6,549 ","7,672 ","18,123 ","3,734 ","3,556 ","3,313 ","11,625 ","9,214 ","10,584 ","25,534 ","8,684 ","12,707 ","7,586 ","21,583 ","22,090 ","25,764 ","37,455 ","36,595 ","25,851 ","24,920 ","51,702 ","21,411 ","27,186 ","32,628 ","20,740 ","59,525 ","20,307 ","15,740 ","15,067 ","18,187 ","13,044 ","24,864 ","18,591 ","7,332 ","10,999 ","38,565 ","24,395 ","24,320 ","23,093 ","9,028 ","10,940 ","5,291 ","4,992 ","6,074 ","9,904 ","9,206 ","11,221 ","16,510 ","27,954 ","23,113 ","13,351 ","12,215 ","12,216 ","11,877 ","11,370 ","9,471 ","9,134 ","1,014 ","2,223 ","3,448 ","3,896 ","1,867 ","2,679 ","2,466 ","6,537 ","1,993 ","3,088 ","3,649 "
2020/9/3,"4,749 ","14,360 ","43,672 ","41,943 ","26,859 ","13,470 ","11,548 ","3,785 ","2,985 ","12,996 ","2,189 ","4,457 ","3,759 ","8,018 ","10,404 ","17,285 ","17,927 ","5,753 ","9,291 ","3,570 ","8,140 ","8,352 ","5,777 ","27,663 ","3,746 ","10,797 ","12,183 ","15,905 ","23,414 ","15,118 ","9,740 ","25,356 ","17,105 ","32,761 ","23,180 ","9,647 ","35,949 ","25,900 ","25,404 ","19,228 ","24,438 ","123,409 ","38,977 ","21,314 ","22,285 ","25,340 ","22,132 ","24,065 ","22,294 ","12,793 ","30,168 ","6,597 ","7,879 ","18,979 ","4,199 ","3,704 ","3,212 ","11,609 ","9,504 ","10,806 ","26,801 ","8,763 ","12,671 ","7,447 ","21,767 ","22,697 ","26,394 ","39,014 ","37,279 ","26,296 ","25,195 ","54,169 ","21,378 ","28,675 ","34,235 ","21,097 ","60,822 ","20,534 ","15,843 ","15,537 ","18,846 ","13,211 ","26,456 ","19,298 ","7,585 ","11,348 ","39,644 ","24,579 ","24,630 ","22,721 ","9,262 ","10,942 ","5,381 ","5,152 ","6,096 ","10,009 ","9,519 ","11,761 ","17,038 ","28,544 ","23,181 ","13,673 ","12,225 ","12,570 ","11,828 ","11,495 ","9,467 ","9,134 ",983 ,"2,253 ","3,527 ","4,012 ","1,891 ","2,782 ","2,529 ","6,722 ","2,008 ","3,150 ","3,749 "
2020/9/4,"4,885 ","14,919 ","45,658 ","48,185 ","27,792 ","14,151 ","11,799 ","3,875 ","3,172 ","13,395 ","2,186 ","4,591 ","4,680 ","8,366 ","12,015 ","17,389 ","17,758 ","6,063 ","9,663 ","3,258 ","8,284 ","8,853 ","5,794 ","28,533 ","3,878 ","11,505 ","12,572 ","16,808 ","24,687 ","16,446 ","10,282 ","27,178 ","18,275 ","33,719 ","25,380 ","9,731 ","37,173 ","27,033 ","26,009 ","19,743 ","25,079 ","153,025 ","45,352 ","22,849 ","23,107 ","26,963 ","24,556 ","25,906 ","24,041 ","13,087 ","31,342 ","6,793 ","8,200 ","19,264 ","4,595 ","3,702 ","3,305 ","12,320 ","9,560 ","11,219 ","29,229 ","9,159 ","14,277 ","8,085 ","22,955 ","23,342 ","28,743 ","43,215 ","38,644 ","27,383 ","27,218 ","63,593 ","22,245 ","31,395 ","39,189 ","23,760 ","70,850 ","21,305 ","16,660 ","15,643 ","22,283 ","13,867 ","33,842 ","21,026 ","8,181 ","12,455 ","41,122 ","25,651 ","25,478 ","24,324 ","8,989 ","11,533 ","5,763 ","5,253 ","6,409 ","10,162 ","10,135 ","12,101 ","17,963 ","29,192 ","25,155 ","14,097 ","12,550 ","12,895 ","12,597 ","12,153 ","9,894 ","9,641 ",995 ,"2,450 ","3,502 ","4,463 ","2,062 ","2,867 ","2,524 ","7,919 ","2,073 ","3,407 ","4,011 "
2020/9/5,"3,059 ","9,341 ","23,801 ","44,114 ","15,943 ","9,517 ","7,554 ","3,480 ","2,356 ","8,180 ","1,715 ","2,988 ","7,246 ","6,711 ","10,713 ","5,631 ","6,893 ","3,720 ","8,000 ","3,230 ","5,509 ","5,960 ","2,339 ","17,982 ","4,054 ","10,732 ","9,739 ","12,758 ","16,589 ","13,935 ","8,497 ","26,591 ","15,401 ","27,217 ","20,307 ","5,180 ","29,804 ","20,716 ","19,626 ","16,408 ","11,998 ","143,801 ","44,591 ","17,394 ","16,119 ","27,995 ","25,479 ","23,905 ","19,480 ","9,074 ","22,866 ","5,758 ","5,445 ","14,765 ","5,464 ","3,142 ","1,706 ","7,927 ","8,084 ","11,884 ","32,640 ","6,359 ","11,221 ","6,193 ","17,003 ","15,548 ","26,131 ","37,636 ","29,234 ","20,360 ","24,599 ","67,008 ","13,843 ","30,008 ","32,682 ","19,150 ","57,577 ","14,670 ","13,881 ","11,068 ","16,821 ","9,685 ","31,930 ","13,572 ","9,179 ","10,305 ","19,727 ","16,264 ","14,472 ","16,305 ","7,253 ","8,517 ","4,769 ","2,447 ","6,265 ","7,609 ","8,992 ","10,049 ","12,848 ","19,759 ","20,967 ","10,550 ","9,205 ","10,030 ","9,425 ","9,561 ","7,220 ","7,254 ",591 ,"2,167 ","2,644 ","4,113 ","1,270 ","1,099 ","1,767 ","7,502 ","1,811 ","3,052 ","2,903 "
2020/9/6,"3,168 ","7,851 ","17,493 ","33,417 ","12,335 ","7,872 ","6,147 ","3,226 ","2,041 ","7,438 ","1,410 ","2,834 ","7,444 ","5,643 ","8,689 ","5,068 ","5,971 ","3,509 ","6,614 ","3,160 ","4,890 ","5,156 ","2,149 ","13,537 ","4,034 ","10,478 ","8,516 ","11,525 ","14,238 ","12,611 ","7,787 ","24,878 ","13,523 ","21,256 ","16,144 ","4,263 ","25,868 ","17,528 ","16,571 ","14,050 ","9,216 ","128,359 ","35,118 ","12,322 ","14,734 ","22,444 ","22,354 ","19,921 ","16,724 ","7,227 ","19,510 ","5,137 ","4,676 ","14,123 ","4,783 ","2,646 ","1,377 ","7,242 ","6,768 ","9,505 ","31,522 ","5,714 ","9,528 ","5,113 ","14,689 ","12,253 ","21,437 ","32,826 ","25,052 ","17,189 ","20,927 ","54,856 ","11,735 ","25,658 ","23,638 ","15,016 ","46,105 ","12,515 ","11,693 ","7,628 ","13,181 ","8,526 ","27,297 ","10,557 ","8,921 ","7,887 ","14,563 ","12,089 ","11,340 ","12,983 ","6,473 ","6,771 ","4,119 ","1,925 ","5,491 ","5,989 ","7,378 ","8,511 ","10,142 ","16,146 ","17,562 ","8,650 ","7,735 ","8,507 ","7,829 ","8,384 ","6,795 ","6,162 ",622 ,"2,023 ","2,453 ","3,799 ","1,103 ",922 ,"1,394 ","6,784 ","1,753 ","2,678 ","2,886 "
2020/9/7,"4,688 ","13,906 ","41,706 ","38,644 ","25,702 ","13,961 ","11,368 ","3,754 ","3,042 ","13,073 ","2,116 ","4,315 ","4,361 ","8,466 ","9,883 ","18,901 ","17,233 ","5,437 ","8,874 ","3,199 ","8,821 ","8,329 ","5,494 ","27,686 ","3,650 ","10,895 ","12,028 ","16,283 ","23,583 ","15,704 ","9,669 ","25,042 ","16,803 ","31,889 ","23,103 ","11,146 ","35,360 ","25,476 ","25,494 ","19,403 ","24,844 ","122,236 ","37,154 ","21,055 ","21,765 ","24,934 ","23,819 ","25,145 ","22,196 ","13,073 ","31,610 ","6,514 ","7,746 ","18,238 ","4,066 ","3,396 ","3,355 ","12,614 ","9,595 ","11,044 ","28,388 ","8,878 ","12,832 ","7,485 ","22,190 ","23,620 ","26,436 ","38,859 ","37,977 ","25,935 ","24,962 ","54,279 ","19,462 ","28,439 ","32,484 ","19,816 ","59,586 ","19,754 ","16,044 ","15,348 ","18,313 ","13,525 ","30,109 ","18,538 ","7,442 ","10,863 ","37,858 ","23,280 ","23,923 ","22,132 ","10,121 ","10,882 ","5,574 ","5,033 ","6,167 ","10,012 ","9,208 ","11,280 ","16,712 ","27,770 ","22,104 ","13,689 ","12,284 ","12,383 ","11,919 ","11,646 ","9,600 ","9,162 ","1,031 ","2,323 ","3,394 ","4,159 ","1,969 ","2,737 ","2,385 ","6,793 ","2,028 ","3,271 ","3,750 "
2020/9/8,"4,384 ","14,417 ","43,612 ","40,988 ","26,873 ","14,707 ","11,541 ","3,728 ","3,041 ","13,249 ","2,144 ","4,328 ","4,624 ","9,134 ","10,313 ","19,442 ","17,630 ","5,590 ","9,253 ","3,231 ","8,824 ","8,457 ","5,704 ","27,985 ","3,637 ","11,104 ","12,366 ","16,781 ","24,124 ","16,194 ","9,803 ","25,595 ","17,163 ","32,839 ","24,721 ","9,695 ","36,113 ","26,354 ","25,549 ","19,648 ","25,371 ","122,212 ","38,879 ","21,581 ","22,368 ","26,469 ","23,931 ","26,091 ","23,925 ","13,084 ","32,132 ","6,704 ","8,278 ","18,862 ","4,199 ","3,709 ","3,475 ","12,365 ","9,517 ","11,089 ","28,455 ","8,785 ","12,997 ","7,651 ","22,659 ","23,942 ","27,140 ","39,274 ","38,685 ","26,255 ","25,312 ","53,813 ","20,903 ","29,385 ","33,992 ","20,791 ","60,954 ","20,933 ","15,930 ","15,637 ","18,683 ","13,534 ","26,745 ","19,376 ","7,728 ","11,353 ","39,189 ","24,125 ","24,581 ","22,552 ","10,316 ","11,241 ","5,563 ","5,114 ","6,254 ","10,139 ","9,331 ","11,858 ","17,054 ","28,298 ","23,269 ","13,858 ","12,418 ","12,570 ","12,131 ","11,873 ","9,829 ","9,448 ","1,045 ","2,236 ","3,490 ","4,074 ","1,988 ","2,784 ","2,500 ","6,785 ","2,060 ","3,179 ","3,916 "
2020/9/9,"4,668 ","14,796 ","43,620 ","41,394 ","26,984 ","15,230 ","11,590 ","4,030 ","2,961 ","13,346 ","2,230 ","4,273 ","4,710 ","9,222 ","12,693 ","19,685 ","17,505 ","5,519 ","9,459 ","3,283 ","9,024 ","8,670 ","5,656 ","28,213 ","3,812 ","11,255 ","12,872 ","17,124 ","24,243 ","16,269 ","10,039 ","25,795 ","17,918 ","33,705 ","24,898 ","9,717 ","36,653 ","26,801 ","26,266 ","19,999 ","24,816 ","123,889 ","39,716 ","21,998 ","22,662 ","26,214 ","24,729 ","26,197 ","23,246 ","13,015 ","32,266 ","6,770 ","7,891 ","19,226 ","4,287 ","3,683 ","3,481 ","12,385 ","9,603 ","11,304 ","29,126 ","8,980 ","13,148 ","7,745 ","22,628 ","24,079 ","27,302 ","39,793 ","38,882 ","26,565 ","25,587 ","54,882 ","21,337 ","29,540 ","34,743 ","21,222 ","62,840 ","20,920 ","15,939 ","15,385 ","19,172 ","13,616 ","27,852 ","19,682 ","7,707 ","11,671 ","39,418 ","24,571 ","25,041 ","22,755 ","10,455 ","11,405 ","5,626 ","5,147 ","6,496 ","10,320 ","9,588 ","11,814 ","17,212 ","28,171 ","23,744 ","13,927 ","12,543 ","12,560 ","12,130 ","11,912 ","9,913 ","9,317 ","1,032 ","2,416 ","3,686 ","4,168 ","1,966 ","2,804 ","2,504 ","6,955 ","2,220 ","3,210 ","3,791 "
2020/9/10,"4,470 ","14,800 ","44,505 ","42,410 ","27,322 ","15,045 ","11,806 ","3,909 ","3,036 ","13,365 ","2,152 ","4,512 ","4,368 ","9,133 ","10,461 ","19,550 ","17,305 ","5,503 ","9,338 ","3,212 ","8,850 ","8,646 ","5,751 ","28,377 ","4,012 ","11,013 ","12,613 ","16,976 ","23,969 ","16,041 ","10,225 ","25,895 ","17,723 ","34,264 ","24,618 ","9,812 ","36,801 ","26,706 ","26,128 ","20,044 ","25,229 ","129,183 ","40,826 ","21,945 ","23,381 ","26,974 ","25,091 ","25,973 ","23,103 ","12,850 ","31,772 ","6,776 ","8,121 ","19,087 ","4,458 ","3,692 ","3,494 ","12,392 ","9,648 ","11,253 ","29,387 ","9,001 ","13,045 ","7,789 ","22,831 ","24,269 ","27,738 ","40,594 ","38,746 ","26,752 ","26,242 ","55,084 ","23,265 ","29,814 ","35,607 ","21,193 ","63,263 ","21,289 ","16,012 ","16,096 ","19,177 ","13,683 ","32,757 ","20,026 ","7,816 ","11,776 ","40,263 ","24,681 ","24,941 ","23,125 ","11,163 ","11,364 ","5,699 ","5,064 ","6,457 ","10,336 ","9,498 ","11,831 ","17,006 ","28,654 ","23,831 ","14,008 ","12,448 ","12,836 ","12,423 ","11,745 ","9,920 ","9,423 ","1,076 ","2,331 ","3,573 ","4,285 ","1,961 ","2,813 ","2,580 ","7,253 ","2,069 ","3,266 ","3,840 "
