"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區,
2021/8/1,757 ,"2,244 ","4,735 ","10,793 ","3,441 ","2,251 ","2,161 ","1,122 ",737 ,"2,151 ",441 ,844 ,934 ,"1,706 ","2,203 ","1,460 ","2,004 ","1,011 ","2,193 ",826 ,"1,442 ","1,714 ",594 ,"4,416 ","1,059 ","3,236 ","2,780 ","3,728 ","4,187 ","4,280 ","2,700 ","5,451 ","3,804 ","5,880 ","3,592 ","1,002 ","8,452 ","5,523 ","5,639 ","4,976 ","2,231 ","25,365 ","10,284 ","3,783 ","4,326 ","5,514 ","5,210 ","5,739 ","5,400 ","2,556 ","5,949 ","1,883 ","1,473 ","4,824 ",991 ,963 ,615 ,"2,639 ","2,582 ","3,254 ","8,208 ","2,040 ","2,577 ","1,838 ","4,825 ","4,118 ","5,923 ","8,277 ","8,257 ","5,837 ","5,218 ","11,967 ","2,356 ","6,680 ","5,977 ","3,047 ","12,738 ","4,633 ","3,960 ","2,795 ","4,068 ","2,174 ","4,470 ","3,367 ","2,953 ","1,963 ","3,854 ","2,679 ","3,704 ","3,995 ","1,903 ","2,142 ","1,529 ",783 ,"1,545 ","2,174 ","2,931 ","2,644 ","3,541 ","5,147 ","5,200 ","2,655 ","2,693 ","2,730 ","2,728 ","3,142 ","2,201 ","2,275 ",266 ,726 ,"1,059 ","1,556 ",385 ,451 ,581 ,"2,220 ",635 ,"1,065 ","1,112 ",
2021/8/2,"1,834 ","7,117 ","21,686 ","18,544 ","10,890 ","6,396 ","5,839 ","2,163 ","1,757 ","6,626 ","1,170 ","1,953 ","1,619 ","3,713 ","4,563 ","9,298 ","8,780 ","2,225 ","4,407 ","1,425 ","3,898 ","3,812 ","2,837 ","14,526 ","1,633 ","5,584 ","7,058 ","8,138 ","12,050 ","7,498 ","5,318 ","9,941 ","7,904 ","15,245 ","11,132 ","4,504 ","18,262 ","13,372 ","14,182 ","10,783 ","14,196 ","47,046 ","16,815 ","10,851 ","11,390 ","11,690 ","9,538 ","11,249 ","11,782 ","6,158 ","15,457 ","3,757 ","4,460 ","8,845 ","1,572 ","2,138 ","2,225 ","6,335 ","5,203 ","6,618 ","14,038 ","4,959 ","6,638 ","4,524 ","12,116 ","12,768 ","12,871 ","18,707 ","19,877 ","14,084 ","10,403 ","22,665 ","8,921 ","14,416 ","14,301 ","9,127 ","27,656 ","9,937 ","8,415 ","8,419 ","8,720 ","6,034 ","11,669 ","10,369 ","3,652 ","5,971 ","20,947 ","11,013 ","12,542 ","12,450 ","5,004 ","5,758 ","3,269 ","3,312 ","3,483 ","5,580 ","5,309 ","5,749 ","8,495 ","16,448 ","9,857 ","7,026 ","6,766 ","6,747 ","6,845 ","6,913 ","5,684 ","5,461 ",719 ,"1,406 ","2,202 ","2,764 ","1,431 ","2,248 ","1,677 ","3,906 ","1,275 ","2,066 ","2,580 ",
2021/8/3,"1,874 ","7,487 ","22,961 ","20,363 ","11,076 ","6,754 ","6,101 ","2,188 ","1,766 ","6,670 ","1,173 ","2,102 ","1,647 ","3,749 ","4,905 ","9,735 ","9,009 ","2,476 ","4,666 ","1,467 ","4,158 ","3,953 ","2,935 ","14,823 ","1,867 ","5,657 ","7,497 ","8,673 ","12,399 ","7,848 ","5,523 ","10,603 ","8,207 ","16,223 ","11,839 ","4,659 ","19,122 ","14,091 ","14,582 ","11,317 ","14,488 ","49,068 ","18,958 ","11,362 ","11,592 ","12,880 ","9,917 ","11,897 ","12,297 ","6,500 ","15,773 ","3,878 ","4,535 ","9,083 ","1,675 ","2,202 ","2,222 ","6,535 ","5,302 ","6,867 ","14,320 ","5,211 ","6,922 ","4,607 ","12,550 ","13,371 ","13,645 ","19,666 ","20,677 ","14,607 ","10,777 ","24,110 ","9,622 ","15,156 ","15,631 ","9,914 ","29,534 ","10,575 ","8,646 ","8,757 ","9,203 ","6,208 ","12,354 ","10,694 ","3,650 ","6,223 ","22,105 ","11,509 ","13,117 ","12,821 ","5,023 ","5,898 ","3,280 ","3,356 ","3,545 ","5,701 ","5,568 ","5,756 ","8,843 ","15,468 ","10,876 ","7,416 ","6,682 ","7,078 ","6,983 ","7,043 ","5,704 ","5,575 ",687 ,"1,423 ","2,268 ","2,844 ","1,522 ","2,307 ","1,622 ","3,950 ","1,253 ","2,087 ","2,616 ",
2021/8/4,"1,905 ","7,634 ","23,343 ","21,301 ","11,375 ","6,817 ","6,072 ","2,217 ","1,878 ","7,062 ","1,227 ","2,092 ","1,722 ","3,870 ","5,159 ","9,922 ","9,200 ","2,519 ","4,768 ","1,609 ","4,134 ","4,145 ","2,968 ","15,257 ","1,922 ","6,003 ","7,513 ","8,914 ","12,558 ","8,285 ","5,618 ","10,858 ","8,368 ","16,213 ","11,917 ","4,667 ","19,368 ","14,189 ","14,933 ","11,492 ","14,320 ","50,970 ","20,090 ","11,521 ","11,825 ","13,136 ","10,197 ","12,093 ","12,910 ","6,758 ","16,483 ","3,974 ","4,696 ","9,227 ","1,815 ","2,213 ","2,297 ","6,837 ","5,496 ","7,042 ","14,967 ","5,268 ","6,978 ","4,662 ","12,634 ","13,244 ","13,888 ","20,147 ","21,182 ","15,022 ","10,958 ","24,574 ","9,758 ","15,693 ","16,504 ","10,364 ","30,348 ","10,748 ","8,999 ","8,910 ","9,400 ","6,511 ","11,350 ","11,095 ","3,919 ","6,368 ","22,303 ","11,848 ","13,509 ","13,142 ","5,124 ","5,994 ","3,377 ","3,311 ","3,646 ","5,770 ","5,670 ","6,040 ","8,910 ","15,732 ","11,306 ","7,456 ","6,767 ","7,139 ","6,995 ","7,045 ","5,856 ","5,649 ",644 ,"1,471 ","2,375 ","2,774 ","1,522 ","2,357 ","1,669 ","4,003 ","1,316 ","2,186 ","2,721 ",
2021/8/5,"1,845 ","7,548 ","23,422 ","21,699 ","11,402 ","6,737 ","6,074 ","2,263 ","1,814 ","6,873 ","1,161 ","2,044 ","1,717 ","3,817 ","5,030 ","9,844 ","8,998 ","2,361 ","4,777 ","1,583 ","4,093 ","4,057 ","2,969 ","15,094 ","1,796 ","6,290 ","7,420 ","8,761 ","12,627 ","8,168 ","5,419 ","10,839 ","8,426 ","16,392 ","11,990 ","4,626 ","19,366 ","14,227 ","14,598 ","11,440 ","14,399 ","52,875 ","20,380 ","11,476 ","11,752 ","13,367 ","10,140 ","12,055 ","12,769 ","6,429 ","16,098 ","3,954 ","4,639 ","9,224 ","1,698 ","2,172 ","2,218 ","6,593 ","5,343 ","6,989 ","14,530 ","5,174 ","6,870 ","4,529 ","12,387 ","13,587 ","13,885 ","19,882 ","21,032 ","14,852 ","10,916 ","25,108 ","9,770 ","15,608 ","16,436 ","10,286 ","30,347 ","10,691 ","8,859 ","8,768 ","9,665 ","6,383 ","12,262 ","11,032 ","3,844 ","6,366 ","22,206 ","11,640 ","13,405 ","12,853 ","5,064 ","6,013 ","3,353 ","3,365 ","3,697 ","5,902 ","5,595 ","6,148 ","8,946 ","15,631 ","11,128 ","7,426 ","6,771 ","7,066 ","6,953 ","7,010 ","5,771 ","5,588 ",638 ,"1,451 ","2,357 ","2,774 ","1,474 ","2,407 ","1,649 ","4,083 ","1,346 ","2,148 ","2,664 ",
2021/8/6,"1,846 ","7,668 ","23,255 ","23,403 ","11,344 ","7,047 ","6,146 ","2,344 ","1,741 ","6,927 ","1,157 ","2,050 ","1,542 ","3,762 ","5,331 ","9,613 ","8,852 ","2,387 ","4,931 ","1,451 ","4,162 ","4,181 ","2,878 ","14,840 ","1,902 ","5,803 ","7,309 ","8,697 ","12,893 ","8,289 ","5,694 ","11,031 ","8,797 ","16,408 ","11,780 ","4,540 ","19,287 ","14,105 ","14,388 ","11,353 ","14,412 ","64,815 ","22,598 ","11,514 ","11,577 ","12,733 ","10,008 ","12,071 ","12,596 ","6,565 ","16,202 ","3,849 ","4,492 ","9,202 ","1,869 ","2,196 ","2,178 ","6,483 ","5,325 ","6,769 ","13,892 ","5,066 ","7,064 ","4,545 ","12,318 ","13,154 ","13,755 ","21,342 ","20,846 ","14,635 ","10,851 ","26,433 ","9,891 ","15,785 ","17,426 ","10,711 ","33,188 ","10,915 ","9,149 ","8,781 ","10,763 ","6,203 ","12,475 ","11,281 ","3,816 ","6,457 ","22,138 ","11,581 ","13,208 ","13,137 ","4,799 ","5,899 ","3,377 ","3,274 ","3,578 ","5,905 ","5,776 ","6,145 ","9,252 ","15,421 ","11,441 ","7,192 ","6,705 ","7,105 ","6,939 ","6,895 ","5,592 ","5,420 ",614 ,"1,456 ","2,350 ","2,910 ","1,515 ","2,316 ","1,678 ","4,843 ","1,380 ","2,310 ","2,690 ",
2021/8/7,687 ,"3,168 ","6,839 ","15,962 ","4,735 ","3,080 ","2,661 ","1,331 ",775 ,"2,884 ",486 ,987 ,613 ,"1,746 ","2,924 ","1,815 ","2,334 ","1,308 ","2,694 ",778 ,"1,871 ","1,995 ",663 ,"5,568 ","1,384 ","3,292 ","3,461 ","4,505 ","5,885 ","4,577 ","3,105 ","6,061 ","4,755 ","7,876 ","4,378 ",991 ,"10,177 ","6,858 ","7,005 ","5,922 ","2,751 ","34,085 ","14,089 ","6,138 ","5,014 ","6,012 ","5,336 ","6,618 ","6,360 ","3,145 ","6,777 ","2,195 ","1,864 ","4,955 ","1,268 ","1,069 ",619 ,"2,689 ","3,016 ","3,362 ","7,593 ","2,261 ","3,067 ","2,210 ","5,931 ","5,569 ","7,325 ","11,264 ","10,105 ","7,255 ","6,284 ","15,291 ","3,380 ","8,019 ","9,672 ","4,869 ","17,457 ","5,881 ","4,838 ","3,096 ","5,480 ","2,049 ","5,755 ","4,535 ","2,255 ","2,352 ","5,906 ","3,730 ","4,913 ","4,641 ","2,302 ","2,852 ","1,825 ",931 ,"1,932 ","3,061 ","3,539 ","3,252 ","4,776 ","6,204 ","6,335 ","3,458 ","3,285 ","3,619 ","3,562 ","3,954 ","2,749 ","2,718 ",303 ,787 ,"1,227 ","1,806 ",507 ,560 ,800 ,"2,658 ",736 ,"1,264 ","1,055 ",
2021/8/8,840 ,"2,832 ","5,946 ","13,633 ","3,982 ","2,818 ","2,580 ","1,301 ",806 ,"2,509 ",496 ,939 ,"1,084 ","1,889 ","2,941 ","1,703 ","2,141 ","1,184 ","2,615 ","1,066 ","1,728 ","1,980 ",741 ,"5,177 ","1,452 ","3,944 ","3,416 ","4,580 ","5,422 ","4,969 ","3,288 ","6,779 ","4,610 ","7,228 ","4,350 ","1,163 ","10,449 ","6,779 ","6,737 ","5,874 ","2,497 ","31,022 ","13,505 ","4,564 ","5,295 ","6,677 ","6,484 ","6,916 ","6,805 ","2,811 ","7,214 ","2,193 ","1,893 ","5,860 ","1,200 ","1,188 ",668 ,"3,021 ","3,138 ","4,044 ","11,084 ","2,495 ","3,108 ","2,086 ","5,644 ","4,697 ","7,058 ","10,455 ","9,806 ","7,220 ","6,409 ","16,626 ","3,119 ","8,369 ","7,806 ","4,004 ","16,684 ","5,575 ","4,849 ","3,205 ","5,156 ","2,625 ","5,953 ","3,993 ","3,244 ","2,498 ","4,852 ","3,171 ","4,250 ","4,612 ","2,328 ","2,641 ","1,782 ",985 ,"1,982 ","2,562 ","3,243 ","3,127 ","4,284 ","5,474 ","6,324 ","3,077 ","2,929 ","3,328 ","3,085 ","3,733 ","2,693 ","2,591 ",287 ,882 ,"1,282 ","1,919 ",506 ,531 ,650 ,"2,744 ",726 ,"1,254 ","1,175 ",
2021/8/9,"2,019 ","7,728 ","23,647 ","21,279 ","11,964 ","7,006 ","6,326 ","2,246 ","1,903 ","7,205 ","1,234 ","2,149 ","1,762 ","3,918 ","5,304 ","10,248 ","9,466 ","2,480 ","5,034 ","1,558 ","4,229 ","4,472 ","3,439 ","16,022 ","1,831 ","5,995 ","7,639 ","9,073 ","13,050 ","8,270 ","5,618 ","11,210 ","8,677 ","16,764 ","12,203 ","4,721 ","19,605 ","14,439 ","15,091 ","11,788 ","14,850 ","53,474 ","19,913 ","11,788 ","12,121 ","15,026 ","10,782 ","12,126 ","12,879 ","6,776 ","16,732 ","4,002 ","4,859 ","9,522 ","1,787 ","2,348 ","2,230 ","6,767 ","5,624 ","7,169 ","15,307 ","5,210 ","7,235 ","4,810 ","13,063 ","13,811 ","14,209 ","20,517 ","21,422 ","15,223 ","11,287 ","26,123 ","10,074 ","16,004 ","16,730 ","10,357 ","31,305 ","10,641 ","8,987 ","9,082 ","9,800 ","6,559 ","13,153 ","11,410 ","3,972 ","6,548 ","22,849 ","11,966 ","13,600 ","13,391 ","5,353 ","6,154 ","3,511 ","3,458 ","3,731 ","5,989 ","5,689 ","6,140 ","9,389 ","15,916 ","11,117 ","7,621 ","7,037 ","7,325 ","7,152 ","7,168 ","5,985 ","5,664 ",666 ,"1,539 ","2,347 ","2,954 ","1,570 ","2,389 ","1,676 ","4,248 ","1,398 ","2,263 ","2,856 ",
2021/8/10,"2,047 ","8,125 ","24,833 ","22,829 ","12,455 ","7,439 ","6,687 ","2,287 ","1,953 ","7,704 ","1,330 ","2,236 ","1,929 ","4,108 ","5,685 ","10,643 ","9,764 ","2,618 ","5,244 ","1,683 ","4,419 ","4,448 ","3,580 ","16,710 ","1,933 ","6,408 ","7,879 ","9,254 ","13,765 ","8,766 ","5,892 ","11,893 ","9,202 ","17,496 ","13,257 ","4,954 ","20,515 ","15,273 ","15,626 ","12,102 ","15,387 ","55,983 ","22,051 ","12,450 ","12,511 ","15,643 ","11,248 ","13,039 ","13,475 ","6,910 ","17,084 ","4,130 ","5,049 ","9,933 ","1,815 ","2,292 ","2,320 ","6,867 ","5,698 ","7,455 ","15,720 ","5,368 ","7,609 ","4,968 ","13,427 ","14,166 ","14,954 ","21,473 ","22,179 ","15,867 ","11,826 ","27,471 ","10,869 ","16,545 ","17,797 ","11,194 ","32,955 ","11,173 ","9,250 ","9,414 ","10,042 ","6,932 ","13,922 ","11,890 ","4,144 ","6,754 ","23,691 ","12,350 ","14,255 ","13,901 ","5,479 ","6,440 ","3,620 ","3,532 ","3,875 ","6,133 ","5,956 ","6,315 ","9,928 ","16,775 ","11,887 ","7,859 ","7,188 ","7,675 ","7,377 ","7,351 ","6,253 ","5,919 ",709 ,"1,480 ","2,442 ","3,016 ","1,623 ","2,470 ","1,727 ","4,326 ","1,419 ","2,357 ","2,817 ",
