"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2021/9/1,"2,655 ","9,986 ","28,996 ","26,780 ","19,030 ","9,116 ","8,056 ","2,859 ","2,524 ","9,783 ","1,613 ","3,714 ","2,618 ","5,724 ","7,270 ","12,631 ","13,442 ","4,382 ","6,760 ","2,289 ","5,853 ","6,483 ","4,608 ","20,315 ","2,670 ","8,426 ","9,378 ","11,656 ","17,200 ","11,112 ","7,129 ","14,890 ","11,117 ","21,581 ","16,966 ","6,580 ","25,585 ","19,028 ","18,993 ","14,574 ","17,320 ","70,720 ","26,860 ","14,336 ","15,757 ","18,691 ","15,056 ","17,253 ","16,289 ","9,569 ","21,809 ","5,106 ","6,115 ","13,976 ","2,826 ","2,846 ","2,528 ","9,827 ","7,260 ","9,057 ","20,202 ","6,582 ","8,963 ","5,985 ","17,218 ","17,064 ","18,201 ","25,599 ","27,299 ","19,540 ","15,061 ","33,017 ","14,223 ","19,300 ","21,243 ","13,801 ","40,519 ","15,477 ","11,387 ","11,238 ","14,115 ","9,265 ","16,859 ","13,990 ","5,432 ","8,094 ","28,853 ","15,719 ","17,789 ","16,644 ","6,296 ","8,689 ","4,475 ","4,056 ","4,944 ","8,036 ","7,213 ","8,667 ","12,006 ","19,682 ","15,482 ","10,235 ","9,595 ","9,671 ","9,447 ","9,092 ","7,736 ","7,376 ","1,217 ","1,854 ","2,890 ","3,491 ","1,822 ","2,766 ","2,245 ","5,303 ","1,698 ","2,865 ","3,237 "
2021/9/2,"2,694 ","9,929 ","29,527 ","26,674 ","19,206 ","9,055 ","8,135 ","2,877 ","2,439 ","9,620 ","1,633 ","3,576 ","2,553 ","5,813 ","7,396 ","12,471 ","13,265 ","4,435 ","6,826 ","2,239 ","5,867 ","6,564 ","4,657 ","20,291 ","2,704 ","8,290 ","9,315 ","11,434 ","17,163 ","10,766 ","7,045 ","14,674 ","11,293 ","21,480 ","17,040 ","6,411 ","25,955 ","19,130 ","18,931 ","14,590 ","16,698 ","72,972 ","26,911 ","14,411 ","15,987 ","18,710 ","15,052 ","17,141 ","16,159 ","9,477 ","21,469 ","5,158 ","6,132 ","13,918 ","2,848 ","2,846 ","2,600 ","9,551 ","7,136 ","8,977 ","19,994 ","6,503 ","9,175 ","5,841 ","17,188 ","16,979 ","18,282 ","25,874 ","27,096 ","19,443 ","15,142 ","33,065 ","14,052 ","19,584 ","21,643 ","13,756 ","40,654 ","15,258 ","11,172 ","11,136 ","14,479 ","9,215 ","17,266 ","14,036 ","5,534 ","8,177 ","28,831 ","15,648 ","17,933 ","16,873 ","6,426 ","8,758 ","4,412 ","4,061 ","4,923 ","8,093 ","7,164 ","8,681 ","12,163 ","19,686 ","15,380 ","10,433 ","9,634 ","9,489 ","9,535 ","9,130 ","7,713 ","7,451 ","1,210 ","1,826 ","2,912 ","3,486 ","1,774 ","2,840 ","2,236 ","5,261 ","1,686 ","2,937 ","3,203 "
2021/9/3,"2,791 ","10,082 ","29,908 ","30,517 ","19,513 ","9,754 ","8,176 ","2,865 ","2,437 ","9,784 ","1,602 ","3,586 ","2,676 ","5,548 ","7,819 ","12,231 ","13,226 ","4,607 ","6,868 ","2,568 ","5,915 ","6,775 ","4,673 ","20,427 ","2,799 ","8,445 ","9,554 ","11,722 ","17,687 ","11,525 ","7,428 ","15,937 ","11,784 ","22,414 ","18,065 ","6,486 ","26,165 ","19,448 ","19,151 ","14,717 ","17,139 ","86,634 ","30,370 ","14,903 ","16,104 ","19,339 ","15,456 ","18,019 ","16,793 ","9,609 ","22,072 ","5,225 ","6,249 ","14,268 ","2,942 ","2,890 ","2,631 ","9,554 ","7,413 ","9,152 ","20,917 ","6,632 ","9,623 ","5,995 ","17,301 ","17,231 ","18,876 ","27,957 ","27,817 ","19,682 ","15,591 ","37,008 ","14,309 ","20,640 ","23,876 ","15,022 ","44,648 ","16,046 ","11,691 ","11,163 ","15,871 ","9,392 ","17,724 ","14,580 ","5,672 ","8,511 ","29,257 ","15,861 ","18,173 ","17,310 ","6,161 ","8,788 ","4,575 ","4,005 ","5,079 ","7,995 ","7,384 ","9,019 ","12,453 ","20,233 ","16,355 ","10,498 ","9,690 ","9,657 ","9,491 ","9,196 ","7,779 ","7,413 ","1,135 ","1,841 ","2,951 ","3,580 ","1,888 ","2,743 ","2,268 ","6,105 ","1,709 ","3,064 ","3,278 "
2021/9/4,"1,308 ","4,746 ","11,414 ","23,777 ","8,079 ","5,237 ","4,069 ","2,007 ","1,328 ","4,783 ",891 ,"1,772 ","2,413 ","3,171 ","5,535 ","2,931 ","3,637 ","2,326 ","4,478 ","1,696 ","2,934 ","3,376 ","1,205 ","8,916 ","2,352 ","6,249 ","5,612 ","7,080 ","8,862 ","7,539 ","4,770 ","12,033 ","7,752 ","13,883 ","8,526 ","2,071 ","15,726 ","11,031 ","10,528 ","9,033 ","4,521 ","60,835 ","24,728 ","9,395 ","8,495 ","12,697 ","11,697 ","12,190 ","10,767 ","5,018 ","11,783 ","3,402 ","3,025 ","8,632 ","2,212 ","1,969 ","1,039 ","4,868 ","4,859 ","6,411 ","16,682 ","3,497 ","5,335 ","3,343 ","9,327 ","8,638 ","12,410 ","17,716 ","16,680 ","11,546 ","10,458 ","29,126 ","6,061 ","13,944 ","16,021 ","8,688 ","28,128 ","8,326 ","7,627 ","4,934 ","9,096 ","4,198 ","10,433 ","7,128 ","4,820 ","4,636 ","9,445 ","6,679 ","7,751 ","8,287 ","3,559 ","4,590 ","2,855 ","1,391 ","3,205 ","4,368 ","5,116 ","5,485 ","7,131 ","9,349 ","10,576 ","5,638 ","5,237 ","5,697 ","5,363 ","5,592 ","4,261 ","4,013 ",486 ,"1,260 ","1,681 ","2,433 ",774 ,821 ,"1,101 ","3,912 ","1,097 ","1,903 ","1,573 "
2021/9/5,"1,332 ","4,016 ","8,628 ","18,112 ","6,004 ","4,355 ","3,359 ","1,887 ","1,144 ","3,948 ",837 ,"1,517 ","2,478 ","2,961 ","4,754 ","2,919 ","3,187 ","1,964 ","3,823 ","1,817 ","2,512 ","2,785 ","1,111 ","7,157 ","2,232 ","6,313 ","4,817 ","6,377 ","7,676 ","6,964 ","4,403 ","10,464 ","6,685 ","10,995 ","7,324 ","1,740 ","13,754 ","9,360 ","8,995 ","8,081 ","3,469 ","52,966 ","20,379 ","6,312 ","7,911 ","10,886 ","10,639 ","10,461 ","9,343 ","3,949 ","10,420 ","2,966 ","2,496 ","8,219 ","1,997 ","1,503 ",860 ,"4,268 ","4,162 ","5,552 ","17,047 ","3,221 ","4,502 ","2,815 ","7,888 ","6,453 ","10,183 ","14,967 ","13,343 ","9,768 ","9,261 ","25,302 ","4,924 ","11,624 ","11,657 ","6,545 ","23,385 ","7,333 ","6,502 ","4,255 ","7,322 ","4,151 ","8,986 ","5,730 ","4,885 ","4,027 ","6,983 ","5,032 ","6,228 ","6,695 ","3,140 ","3,649 ","2,466 ","1,191 ","2,763 ","3,488 ","4,389 ","4,688 ","5,896 ","7,680 ","9,169 ","4,632 ","4,044 ","4,695 ","4,361 ","4,621 ","3,473 ","3,350 ",445 ,"1,165 ","1,465 ","2,394 ",588 ,681 ,927 ,"3,573 ",967 ,"1,555 ","1,491 "
2021/9/6,"2,691 ","9,788 ","28,443 ","25,715 ","18,676 ","8,995 ","8,219 ","2,932 ","2,397 ","9,705 ","1,520 ","3,745 ","2,463 ","5,689 ","6,918 ","12,518 ","13,404 ","4,424 ","6,592 ","2,247 ","6,004 ","6,494 ","4,560 ","20,186 ","2,704 ","8,141 ","9,490 ","11,540 ","17,357 ","10,771 ","6,960 ","14,494 ","11,200 ","21,134 ","16,138 ","6,507 ","25,501 ","18,622 ","18,787 ","14,484 ","16,916 ","69,966 ","25,305 ","14,034 ","15,753 ","17,452 ","14,380 ","16,984 ","15,745 ","9,557 ","21,360 ","4,998 ","6,017 ","13,881 ","2,683 ","2,845 ","2,685 ","10,119 ","7,256 ","8,886 ","20,061 ","6,493 ","8,998 ","5,911 ","16,880 ","17,005 ","17,742 ","25,469 ","26,645 ","19,387 ","15,007 ","32,535 ","13,778 ","18,808 ","20,803 ","13,212 ","39,447 ","15,168 ","11,328 ","11,026 ","13,762 ","9,150 ","16,369 ","13,838 ","5,250 ","7,835 ","28,294 ","15,619 ","17,675 ","16,621 ","6,518 ","8,490 ","4,398 ","3,939 ","4,817 ","8,126 ","7,220 ","8,538 ","11,923 ","19,324 ","14,675 ","10,323 ","9,566 ","9,563 ","9,388 ","9,031 ","7,751 ","7,353 ","1,153 ","1,861 ","2,915 ","3,500 ","1,861 ","2,705 ","2,354 ","5,221 ","1,645 ","2,858 ","3,251 "
2021/9/7,"2,660 ","10,102 ","29,127 ","26,624 ","19,086 ","9,446 ","8,254 ","2,823 ","2,344 ","9,824 ","1,552 ","3,686 ","2,619 ","5,870 ","7,156 ","12,699 ","13,697 ","4,497 ","6,910 ","2,295 ","5,888 ","6,538 ","4,572 ","20,416 ","2,555 ","8,341 ","9,635 ","11,767 ","17,316 ","11,244 ","7,267 ","14,732 ","11,367 ","22,120 ","16,929 ","6,560 ","25,925 ","19,131 ","19,110 ","14,745 ","17,522 ","70,622 ","26,272 ","14,646 ","16,025 ","18,800 ","15,066 ","17,439 ","16,335 ","9,842 ","21,685 ","5,212 ","6,160 ","14,109 ","2,869 ","2,873 ","2,775 ","10,232 ","7,389 ","8,991 ","20,208 ","6,318 ","9,011 ","5,783 ","16,920 ","17,053 ","17,847 ","24,801 ","25,951 ","19,134 ","15,487 ","32,504 ","14,344 ","19,328 ","21,125 ","13,555 ","39,973 ","15,559 ","11,335 ","11,503 ","13,995 ","9,179 ","16,754 ","14,180 ","5,479 ","7,997 ","28,998 ","15,785 ","17,883 ","17,216 ","6,600 ","8,488 ","4,392 ","3,956 ","4,834 ","8,041 ","7,252 ","8,538 ","12,172 ","20,659 ","15,658 ","10,556 ","9,695 ","9,677 ","9,579 ","9,136 ","7,768 ","7,412 ","1,169 ","1,830 ","2,894 ","3,427 ","1,767 ","2,753 ","2,256 ","5,079 ","1,626 ","2,913 ","3,182 "
2021/9/8,"2,692 ","9,981 ","29,138 ","25,972 ","18,774 ","9,128 ","8,103 ","2,876 ","2,398 ","9,792 ","1,549 ","3,736 ","2,688 ","5,717 ","7,163 ","12,597 ","13,603 ","4,418 ","6,640 ","2,243 ","5,957 ","6,505 ","4,555 ","20,214 ","2,642 ","8,406 ","9,588 ","11,547 ","17,250 ","11,192 ","7,092 ","14,735 ","11,145 ","21,746 ","17,034 ","6,393 ","25,593 ","18,942 ","18,955 ","14,570 ","16,914 ","69,936 ","26,556 ","14,453 ","15,712 ","18,663 ","14,846 ","17,380 ","16,100 ","9,745 ","21,979 ","5,163 ","6,219 ","14,000 ","2,871 ","2,899 ","2,680 ","10,004 ","7,263 ","9,002 ","20,186 ","6,159 ","8,615 ","5,718 ","16,622 ","16,875 ","17,157 ","24,076 ","24,869 ","18,662 ","14,774 ","32,140 ","14,274 ","19,157 ","20,878 ","13,489 ","39,758 ","15,053 ","11,199 ","11,123 ","13,925 ","9,466 ","16,578 ","13,992 ","5,507 ","8,024 ","28,839 ","15,913 ","17,974 ","16,826 ","6,527 ","8,592 ","4,397 ","3,939 ","4,813 ","8,049 ","7,060 ","8,412 ","12,187 ","20,258 ","15,391 ","10,410 ","9,682 ","9,559 ","9,554 ","8,956 ","7,780 ","7,354 ","1,146 ","1,775 ","2,886 ","3,367 ","1,838 ","2,691 ","2,207 ","4,946 ","1,488 ","2,853 ","3,230 "
2021/9/9,"2,635 ","9,802 ","28,194 ","26,141 ","18,709 ","9,158 ","7,983 ","2,857 ","2,351 ","9,492 ","1,555 ","3,510 ","2,471 ","5,764 ","6,949 ","12,079 ","13,088 ","4,327 ","6,632 ","2,329 ","5,849 ","6,430 ","4,389 ","19,808 ","2,336 ","8,012 ","9,331 ","11,058 ","16,623 ","11,023 ","6,928 ","14,496 ","10,879 ","21,128 ","16,639 ","6,493 ","24,714 ","18,241 ","18,241 ","14,209 ","16,653 ","69,488 ","25,497 ","13,988 ","15,205 ","18,690 ","14,433 ","16,971 ","15,737 ","9,377 ","21,137 ","5,010 ","6,174 ","13,792 ","2,760 ","2,783 ","2,499 ","9,801 ","7,118 ","8,757 ","18,979 ","6,075 ","8,459 ","5,459 ","16,090 ","17,235 ","16,250 ","22,926 ","23,381 ","17,161 ","14,538 ","31,162 ","13,409 ","18,567 ","20,428 ","12,853 ","38,164 ","14,849 ","10,911 ","10,819 ","13,698 ","9,038 ","15,880 ","13,479 ","5,329 ","7,727 ","27,921 ","15,289 ","17,374 ","16,423 ","6,043 ","8,003 ","4,200 ","3,843 ","4,649 ","8,162 ","6,776 ","8,549 ","11,708 ","19,406 ","14,954 ","9,922 ","9,166 ","9,196 ","9,167 ","8,658 ","7,493 ","7,128 ","1,142 ","1,740 ","2,659 ","3,306 ","1,705 ","2,588 ","2,116 ","4,733 ","1,362 ","2,745 ","3,021 "
2021/9/10,"2,695 ","9,666 ","27,633 ","27,140 ","18,327 ","9,006 ","7,946 ","2,741 ","2,276 ","9,314 ","1,490 ","3,516 ","2,413 ","5,546 ","7,211 ","11,729 ","12,508 ","4,384 ","6,899 ","2,225 ","5,810 ","6,448 ","4,194 ","19,309 ","2,276 ","7,885 ","9,087 ","11,103 ","16,425 ","11,194 ","7,077 ","15,204 ","11,058 ","21,168 ","16,579 ","6,235 ","24,838 ","18,094 ","18,288 ","14,137 ","16,384 ","74,159 ","27,165 ","14,147 ","15,439 ","18,609 ","14,366 ","17,054 ","16,158 ","9,369 ","21,091 ","5,008 ","6,069 ","14,099 ","2,867 ","2,776 ","2,681 ","9,735 ","7,212 ","8,702 ","19,032 ","6,052 ","8,559 ","5,578 ","15,936 ","16,858 ","16,075 ","23,010 ","23,587 ","17,260 ","14,654 ","33,027 ","14,017 ","18,791 ","21,062 ","13,321 ","39,592 ","15,231 ","11,155 ","10,835 ","13,907 ","8,763 ","15,956 ","13,760 ","5,477 ","7,820 ","27,468 ","15,145 ","17,330 ","16,212 ","5,939 ","8,306 ","4,273 ","3,715 ","4,748 ","8,106 ","6,787 ","8,583 ","11,891 ","19,046 ","15,452 ","9,823 ","9,247 ","9,057 ","8,978 ","8,712 ","7,269 ","6,997 ","1,094 ","1,752 ","2,707 ","3,283 ","1,600 ","2,486 ","2,016 ","4,691 ","1,449 ","2,654 ","2,993 "
