"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2021/7/1,"1,089","4,357","12,867","11,969","6,383","3,984","3,537","1,376","1,055","3,787",887,"1,116",832,"2,071","2,710","4,527","4,638","1,299","2,811",857,"2,186","2,339","1,513","9,245",879,"3,990","3,958","4,868","7,229","4,769","3,392","6,054","4,994","9,523","6,924","2,619","10,986","7,909","8,677","7,226","9,374","27,867","10,912","6,534","7,293","6,926","6,010","7,319","7,333","3,985","9,885","2,625","3,108","5,570",961,"1,482","1,314","3,594","3,301","4,119","9,537","3,240","3,797","2,804","7,214","8,393","8,961","9,645","12,268","8,206","5,833","13,221","5,875","9,246","8,898","5,473","15,664","6,572","5,492","5,453","4,870","4,027","6,568","6,008","2,357","3,919","12,966","6,393","7,310","7,623","2,583","3,470","2,155","2,133","2,099","3,606","3,456","3,983","5,525","9,211","6,597","4,639","4,091","4,104","4,401","4,426","3,775","3,869",405,797,"1,246","1,637",962,"1,334",954,"2,067",772,"1,142","1,711"
2021/7/2,"1,125","4,460","12,706","12,795","6,560","3,996","3,698","1,479","1,113","3,913",893,"1,250",834,"2,155","2,796","4,519","4,489","1,349","2,920",907,"2,300","2,458","1,550","9,238",899,"4,098","4,006","4,963","7,373","5,023","3,588","6,350","5,417","9,957","7,046","2,620","11,302","8,010","8,894","7,263","9,483","29,211","11,528","6,529","7,357","7,166","6,159","7,604","7,596","4,147","10,240","2,762","3,236","5,645","1,020","1,514","1,366","3,657","3,453","4,031","10,027","3,372","3,984","2,899","7,464","8,705","9,143","9,905","12,589","8,542","6,019","13,514","5,894","9,581","9,168","5,619","15,947","6,883","5,787","5,535","5,153","4,031","6,477","6,127","2,526","3,955","12,761","6,295","7,381","7,494","2,690","3,501","2,153","2,064","2,159","3,747","3,561","4,177","5,576","9,174","6,825","4,660","4,128","4,180","4,443","4,398","3,884","3,805",429,784,"1,282","1,760",975,"1,317",958,"2,233",780,"1,242","1,681"
2021/7/3,507,"1,836","3,830","8,522","2,936","1,736","1,602",839,542,"1,764",423,665,375,"1,130","1,435","1,149","1,236",737,"1,701",572,"1,020","1,190",408,"3,610",633,"2,278","1,896","2,610","3,336","2,744","1,892","3,538","2,823","4,407","2,229",741,"5,721","3,766","4,121","3,732","2,221","14,005","7,069","3,659","3,183","3,318","3,670","4,164","4,034","2,131","4,672","1,441","1,333","3,101",582,760,474,"1,878","2,152","2,369","6,141","1,520","1,686","1,300","3,310","3,719","4,710","4,525","5,950","4,077","3,333","7,353","1,855","4,789","4,561","2,396","8,040","3,465","3,124","1,918","2,614","1,609","2,850","2,616","1,352","1,455","3,253","2,002","2,659","2,952","1,255","1,595","1,151",656,"1,024","1,806","2,179","2,108","2,938","3,276","3,953","2,049","1,893","1,992","2,165","2,373","1,693","1,846",227,387,616,994,331,313,446,"1,058",444,709,636
2021/7/4,426,"1,235","2,736","6,478","1,791","1,255","1,147",637,431,"1,122",273,457,279,812,"1,262",795,841,491,"1,198",477,768,942,295,"2,647",559,"1,881","1,409","1,974","2,346","2,212","1,425","2,658","1,977","3,221","1,625",508,"4,263","2,773","2,999","2,809","1,539","13,561","5,235","2,155","2,443","2,727","2,789","3,078","3,134","1,359","3,400","1,116",959,"2,468",544,592,356,"1,489","1,688","1,904","5,221","1,225","1,337",980,"2,612","2,434","3,495","3,879","4,415","2,954","2,664","5,737","1,299","3,513","2,933","1,673","6,844","2,139","2,035","1,295","2,311","1,215","2,165","1,796",978,"1,019","2,122","1,382","1,882","2,263",955,"1,184",865,536,888,"1,426","1,677","1,688","2,179","2,425","2,752","1,519","1,337","1,518","1,654","1,807","1,229","1,394",179,312,525,765,214,221,294,"1,167",316,506,522
2021/7/5,"1,234","4,491","13,430","12,229","6,701","4,065","3,648","1,479","1,132","4,013",907,"1,287",876,"2,061","2,889","4,850","4,955","1,416","2,820",873,"2,267","2,425","1,602","9,642",893,"4,186","4,150","5,153","7,583","4,948","3,524","6,114","5,183","9,624","7,108","2,700","11,247","8,136","9,024","7,446","10,157","29,992","11,017","6,959","7,505","7,224","6,345","7,644","7,553","4,405","10,384","2,728","3,375","5,630",904,"1,513","1,331","3,740","3,520","4,287","10,137","3,478","4,072","2,956","7,543","9,157","9,375","10,172","12,679","8,794","6,168","13,412","6,050","9,635","8,965","5,525","15,536","6,004","5,706","5,462","5,162","4,227","6,807","6,258","2,397","4,096","13,276","6,625","7,691","7,965","2,710","3,623","2,294","2,303","2,194","3,762","3,576","4,249","5,827","9,504","6,522","4,872","4,202","4,294","4,563","4,551","4,029","3,996",457,846,"1,304","1,697","1,043","1,453","1,036","2,332",797,"1,281","1,765"
2021/7/6,"1,169","4,567","13,396","12,595","6,758","4,126","3,602","1,455","1,114","3,925",904,"1,171",865,"2,002","2,846","4,778","4,943","1,349","2,886",850,"2,204","2,484","1,742","9,568",866,"4,112","4,031","5,139","7,519","4,875","3,545","6,201","5,222","9,982","7,052","2,664","11,366","8,210","9,043","7,425","10,181","28,589","11,163","6,998","7,477","6,947","6,309","7,639","7,566","4,285","10,271","2,648","3,291","5,585",956,"1,509","1,400","3,601","3,499","4,131","9,823","3,539","4,052","2,940","7,558","9,177","9,349","10,048","12,671","8,814","6,215","13,365","6,226","9,742","9,348","5,632","15,821","6,122","5,625","5,646","5,116","4,189","6,691","6,369","2,479","4,021","13,477","6,745","7,853","7,710","2,803","3,540","2,355","2,249","2,225","3,735","3,555","4,167","5,762","9,525","6,634","4,975","4,228","4,318","4,669","4,540","4,050","3,986",451,803,"1,328","1,703","1,055","1,505",993,"2,144",778,"1,248","1,784"
2021/7/7,"1,150","4,568","13,570","12,719","6,940","4,017","3,640","1,487","1,132","4,169",928,"1,207",870,"2,107","2,927","4,787","4,930","1,420","3,014",861,"2,282","2,485","1,619","9,594",876,"4,175","4,121","5,241","7,596","4,990","3,670","6,300","5,214","9,982","7,070","2,655","11,443","8,292","9,275","7,668","9,965","29,105","11,456","7,151","7,505","7,133","6,504","7,630","7,994","4,448","10,895","2,734","3,330","5,776",957,"1,527","1,412","3,739","3,570","4,166","9,799","3,513","4,115","2,941","7,740","9,457","9,516","10,269","12,936","8,923","6,240","13,578","6,239","9,797","9,463","5,839","15,985","6,302","5,680","5,622","5,094","4,046","6,750","6,387","2,472","4,154","13,312","6,569","7,780","7,697","2,691","3,602","2,332","2,196","2,260","3,773","3,595","4,177","5,775","9,561","6,644","4,909","4,300","4,319","4,726","4,573","4,068","3,961",464,810,"1,297","1,749","1,073","1,468","1,026","2,273",795,"1,239","1,822"
2021/7/8,"1,143","4,587","13,520","12,894","6,785","4,066","3,707","1,461","1,111","4,048",897,"1,198",853,"2,145","2,945","4,787","4,909","1,408","2,999",897,"2,329","2,597","1,629","9,725",907,"4,206","4,128","5,236","7,699","5,154","3,559","6,457","5,245","9,917","7,066","2,651","11,493","8,220","9,041","7,554","9,980","29,004","11,516","7,038","7,384","7,074","6,354","7,725","7,956","4,300","10,282","2,791","3,279","5,787","1,022","1,556","1,422","3,797","3,623","4,309","10,033","3,502","4,021","2,965","7,608","9,450","9,570","10,039","12,984","9,010","6,447","13,768","6,188","9,854","9,298","5,756","16,160","6,361","5,814","5,631","5,097","4,124","6,794","6,288","2,537","4,192","13,200","6,695","7,831","7,742","2,738","3,600","2,305","2,211","2,236","3,788","3,640","4,217","5,795","9,580","6,750","4,937","4,227","4,301","4,614","4,577","4,006","3,984",442,841,"1,315","1,706","1,057","1,457",983,"2,274",780,"1,294","1,808"
2021/7/9,"1,255","4,657","13,497","14,042","6,951","4,201","3,840","1,577","1,195","4,327",961,"1,270",864,"2,350","2,927","4,830","5,057","1,449","3,137",924,"2,376","2,619","1,620","9,817",928,"4,404","4,276","5,495","7,939","5,360","3,803","6,771","5,551","10,212","7,300","2,791","11,774","8,510","9,461","7,789","9,990","31,254","12,274","7,257","7,842","7,570","6,791","8,121","8,057","4,431","10,599","2,853","3,315","6,021","1,003","1,566","1,350","3,914","3,696","4,313","10,437","3,598","4,259","3,068","7,868","9,507","9,776","10,782","13,501","9,336","6,720","14,637","6,195","10,139","9,732","6,098","16,911","6,819","6,028","5,931","5,374","4,170","7,011","6,542","2,585","4,161","13,279","6,826","8,031","7,928","2,712","3,689","2,263","2,169","2,331","3,908","3,897","4,427","5,978","9,582","7,157","5,070","4,344","4,412","4,698","4,686","4,099","4,099",462,894,"1,356","1,793","1,072","1,481","1,053","2,507",834,"1,299","1,824"
2021/7/10,553,"2,040","4,187","9,721","3,222","1,927","1,775",898,552,"1,880",475,706,457,"1,215","1,615","1,233","1,447",793,"1,876",678,"1,210","1,345",438,"4,060",723,"2,586","2,095","2,992","3,643","3,188","2,063","3,822","3,123","5,199","2,455",795,"6,665","4,167","4,498","3,963","2,289","15,868","7,873","4,150","3,497","3,814","4,167","4,911","4,488","2,289","5,098","1,665","1,527","3,403",709,820,440,"2,322","2,423","2,623","6,885","1,747","1,905","1,514","3,898","4,407","5,184","5,127","6,942","4,689","3,955","8,378","1,919","5,517","5,066","2,697","8,274","3,710","3,440","2,109","2,824","1,773","3,077","2,845","1,418","1,644","3,600","2,172","3,001","3,329","1,410","1,765","1,182",728,"1,318","1,987","2,409","2,406","3,272","3,742","4,126","2,360","2,102","2,259","2,428","2,680","1,838","1,998",207,512,756,"1,139",362,386,535,"1,290",528,793,739
