"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2021/3/1,"2,904 ","7,538 ","18,272 ","34,382 ","12,499 ","7,964 ","7,036 ","3,690 ","2,131 ","8,918 ","1,552 ","3,299 ","11,588 ","5,934 ","8,583 ","5,591 ","6,152 ","3,758 ","8,007 ","5,421 ","4,952 ","6,316 ","2,151 ","13,914 ","3,670 ","12,621 ","9,087 ","11,998 ","15,187 ","13,015 ","7,746 ","26,859 ","13,709 ","20,271 ","16,230 ","3,952 ","27,206 ","18,322 ","18,225 ","15,380 ","7,775 ","118,529 ","36,673 ","16,324 ","14,548 ","22,231 ","26,376 ","36,446 ","17,910 ","9,473 ","21,397 ","5,902 ","5,251 ","15,979 ","6,273 ","3,119 ","2,515 ","9,653 ","8,013 ","13,030 ","40,106 ","5,511 ","10,089 ","5,618 ","15,581 ","14,956 ","21,964 ","31,205 ","26,851 ","18,501 ","23,429 ","59,378 ","9,826 ","24,433 ","24,102 ","14,123 ","43,790 ","12,773 ","12,213 ","8,075 ","13,929 ","10,094 ","20,910 ","11,737 ","12,041 ","8,525 ","15,157 ","11,018 ","12,074 ","13,944 ","8,448 ","7,527 ","4,199 ","2,022 ","6,469 ","6,363 ","8,120 ","8,984 ","10,471 ","16,774 ","17,391 ","9,100 ","8,405 ","8,589 ","8,345 ","8,839 ","6,705 ","6,988 ",761 ,"2,329 ","2,788 ","3,921 ","1,129 ","1,136 ","1,680 ","6,715 ","1,796 ","3,275 ","2,737 "
2021/3/2,"4,008 ","15,083 ","44,233 ","39,111 ","27,086 ","15,875 ","12,242 ","4,141 ","3,274 ","15,260 ","2,146 ","4,959 ","4,469 ","10,812 ","10,107 ","20,080 ","18,928 ","6,040 ","9,927 ","3,013 ","9,341 ","9,139 ","6,667 ","28,109 ","3,463 ","11,148 ","13,185 ","17,504 ","24,622 ","17,874 ","10,278 ","28,113 ","17,787 ","34,716 ","25,080 ","12,175 ","38,278 ","27,706 ","27,523 ","20,735 ","26,122 ","113,728 ","37,839 ","21,030 ","23,963 ","26,354 ","26,637 ","29,712 ","23,524 ","13,513 ","32,677 ","6,874 ","8,383 ","19,242 ","4,734 ","3,848 ","3,714 ","13,735 ","9,640 ","12,449 ","29,589 ","9,288 ","13,315 ","7,780 ","23,451 ","24,789 ","26,753 ","38,758 ","40,856 ","27,050 ","25,546 ","54,363 ","23,784 ","30,845 ","32,607 ","20,833 ","59,371 ","21,843 ","16,379 ","15,370 ","19,364 ","12,868 ","24,970 ","20,379 ","8,081 ","11,226 ","40,647 ","24,460 ","25,491 ","23,065 ","16,082 ","12,121 ","5,749 ","5,481 ","6,629 ","11,052 ","10,025 ","12,120 ","17,502 ","30,421 ","23,314 ","14,280 ","12,831 ","13,377 ","12,840 ","12,335 ","11,663 ","9,897 ","1,375 ","2,552 ","4,151 ","4,861 ","2,243 ","3,447 ","3,064 ","7,419 ","2,400 ","3,828 ","4,319 "
2021/3/3,"3,880 ","15,196 ","44,666 ","40,622 ","26,717 ","15,198 ","12,066 ","3,917 ","3,222 ","14,855 ","2,223 ","4,829 ","4,808 ","10,492 ","10,754 ","19,889 ","18,837 ","6,004 ","9,971 ","3,232 ","9,384 ","9,162 ","6,354 ","28,845 ","3,365 ","11,451 ","13,341 ","17,507 ","24,945 ","17,819 ","10,213 ","27,781 ","17,807 ","35,177 ","25,773 ","11,829 ","37,503 ","27,139 ","27,023 ","20,876 ","25,256 ","113,605 ","39,820 ","21,746 ","24,308 ","26,662 ","26,947 ","32,518 ","23,771 ","13,308 ","33,312 ","7,051 ","8,573 ","19,917 ","5,051 ","3,865 ","3,701 ","13,775 ","9,978 ","12,565 ","29,909 ","9,476 ","13,663 ","8,175 ","23,432 ","24,925 ","27,507 ","38,240 ","40,579 ","27,297 ","26,506 ","55,600 ","23,946 ","31,301 ","33,836 ","21,010 ","60,153 ","21,446 ","16,453 ","15,258 ","19,312 ","13,494 ","24,964 ","20,205 ","8,603 ","11,690 ","41,033 ","24,638 ","25,802 ","23,455 ","15,277 ","12,393 ","5,871 ","5,474 ","6,563 ","10,870 ","9,843 ","12,346 ","17,279 ","30,052 ","23,594 ","14,391 ","12,880 ","13,325 ","12,685 ","12,293 ","11,717 ","10,005 ","1,357 ","2,519 ","3,975 ","4,660 ","2,272 ","3,446 ","2,933 ","7,300 ","2,474 ","3,892 ","4,148 "
2021/3/4,"3,901 ","15,151 ","44,594 ","40,891 ","26,884 ","15,133 ","12,194 ","4,039 ","3,336 ","14,622 ","2,225 ","4,980 ","5,010 ","10,762 ","10,976 ","20,140 ","18,676 ","6,070 ","10,096 ","3,427 ","9,303 ","9,104 ","6,484 ","29,001 ","3,508 ","11,788 ","13,633 ","17,349 ","24,844 ","18,063 ","10,386 ","27,843 ","17,731 ","35,127 ","25,986 ","11,795 ","37,657 ","27,564 ","27,405 ","20,849 ","24,896 ","118,004 ","40,007 ","21,691 ","24,299 ","26,952 ","27,456 ","35,114 ","24,060 ","13,328 ","32,819 ","7,146 ","8,734 ","19,951 ","4,983 ","3,951 ","3,664 ","13,569 ","9,838 ","13,130 ","30,131 ","9,434 ","13,593 ","8,092 ","23,695 ","24,890 ","27,536 ","39,025 ","41,110 ","27,497 ","26,951 ","56,802 ","23,999 ","31,985 ","34,189 ","21,085 ","61,441 ","21,491 ","16,380 ","15,798 ","19,652 ","13,465 ","25,875 ","20,484 ","8,819 ","11,342 ","40,904 ","24,625 ","25,614 ","23,417 ","15,424 ","12,351 ","5,813 ","5,470 ","6,673 ","10,829 ","9,902 ","12,391 ","17,551 ","30,421 ","23,994 ","14,395 ","13,035 ","13,251 ","12,615 ","12,327 ","11,574 ","9,748 ","1,356 ","2,520 ","3,995 ","4,819 ","2,292 ","3,431 ","2,965 ","7,406 ","2,455 ","3,852 ","4,162 "
2021/3/5,"4,242 ","15,672 ","48,271 ","47,027 ","28,495 ","15,885 ","12,638 ","4,098 ","3,391 ","15,241 ","2,333 ","5,046 ","5,649 ","10,673 ","12,284 ","20,172 ","19,266 ","6,206 ","10,687 ","3,650 ","9,604 ","9,658 ","6,527 ","30,341 ","3,538 ","12,410 ","13,776 ","18,482 ","26,290 ","18,753 ","10,894 ","31,014 ","19,750 ","36,499 ","27,755 ","12,081 ","39,690 ","28,878 ","28,051 ","21,435 ","25,489 ","150,873 ","47,568 ","23,101 ","25,604 ","30,149 ","29,146 ","38,547 ","26,220 ","13,763 ","34,588 ","7,365 ","9,130 ","21,570 ","5,519 ","4,247 ","3,621 ","13,753 ","10,436 ","13,559 ","33,086 ","10,001 ","15,551 ","8,779 ","24,859 ","25,455 ","29,816 ","43,834 ","42,885 ","28,653 ","28,649 ","69,219 ","25,372 ","35,229 ","39,596 ","23,967 ","71,045 ","22,451 ","17,379 ","16,298 ","23,004 ","14,439 ","29,258 ","22,721 ","10,070 ","12,621 ","42,961 ","25,775 ","26,832 ","25,483 ","16,036 ","13,584 ","6,381 ","5,694 ","7,311 ","11,202 ","10,795 ","13,349 ","18,999 ","32,145 ","26,392 ","14,799 ","13,518 ","13,963 ","13,262 ","12,881 ","11,891 ","10,291 ","1,415 ","2,693 ","3,988 ","5,055 ","2,327 ","3,574 ","3,035 ","9,263 ","2,640 ","4,253 ","4,548 "
2021/3/6,"2,137 ","9,303 ","25,984 ","44,586 ","17,781 ","12,825 ","8,268 ","3,540 ","2,545 ","8,730 ","1,572 ","2,967 ","4,203 ","7,466 ","9,915 ","5,580 ","7,471 ","3,846 ","8,734 ","2,766 ","5,450 ","6,310 ","2,453 ","15,616 ","4,256 ","9,760 ","9,985 ","13,301 ","17,517 ","13,711 ","8,826 ","26,959 ","15,801 ","26,934 ","17,602 ","5,151 ","29,542 ","20,740 ","19,860 ","16,134 ","10,953 ","134,715 ","46,416 ","16,796 ","15,937 ","22,602 ","21,296 ","24,776 ","18,705 ","8,654 ","22,071 ","5,644 ","5,240 ","14,704 ","5,466 ","3,006 ","1,598 ","7,872 ","7,356 ","9,935 ","23,736 ","5,731 ","10,483 ","6,070 ","16,512 ","15,328 ","24,962 ","36,466 ","30,222 ","21,154 ","22,325 ","70,922 ","15,261 ","29,842 ","32,710 ","18,871 ","55,260 ","15,709 ","13,601 ","8,607 ","15,958 ","7,742 ","21,569 ","14,388 ","8,814 ","9,393 ","19,625 ","20,699 ","15,120 ","15,060 ","8,808 ","8,434 ","4,547 ","2,533 ","5,390 ","7,621 ","9,150 ","10,056 ","13,136 ","19,695 ","20,632 ","10,066 ","9,103 ","10,312 ","9,371 ","9,555 ","7,119 ","7,325 ",751 ,"2,305 ","3,062 ","4,571 ","1,150 ","1,264 ","2,023 ","7,591 ","1,991 ","3,318 ","2,603 "
2021/3/7,"2,451 ","7,366 ","19,287 ","33,755 ","13,008 ","9,909 ","6,650 ","3,305 ","2,220 ","7,698 ","1,381 ","2,546 ","4,495 ","5,955 ","8,698 ","4,485 ","6,618 ","3,512 ","6,926 ","2,740 ","5,015 ","5,414 ","2,174 ","13,005 ","3,731 ","9,373 ","8,765 ","11,559 ","14,580 ","12,699 ","7,818 ","25,008 ","13,952 ","22,557 ","16,438 ","3,885 ","26,303 ","17,489 ","17,148 ","14,481 ","8,727 ","119,998 ","37,434 ","12,402 ","15,331 ","22,011 ","20,633 ","25,663 ","17,004 ","7,512 ","19,569 ","5,095 ","4,578 ","15,076 ","5,293 ","2,755 ","1,438 ","7,930 ","6,843 ","10,216 ","27,197 ","5,703 ","9,168 ","5,238 ","14,704 ","12,477 ","21,544 ","31,622 ","25,630 ","18,025 ","21,738 ","61,674 ","12,801 ","26,199 ","24,496 ","14,809 ","44,088 ","13,383 ","11,704 ","7,438 ","13,128 ","6,948 ","17,338 ","11,101 ","10,024 ","7,931 ","14,767 ","18,207 ","12,172 ","13,355 ","7,767 ","7,172 ","4,323 ","2,182 ","4,974 ","6,023 ","7,758 ","8,910 ","10,590 ","15,982 ","18,099 ","8,787 ","7,788 ","8,828 ","7,717 ","8,380 ","6,427 ","6,275 ",674 ,"2,106 ","2,733 ","3,978 ","1,106 ","1,178 ","1,585 ","7,071 ","1,708 ","2,957 ","2,499 "
2021/3/8,"3,990 ","14,784 ","43,372 ","38,827 ","26,232 ","14,669 ","11,713 ","3,823 ","3,311 ","15,007 ","2,188 ","4,904 ","4,621 ","10,398 ","10,659 ","19,605 ","18,445 ","5,981 ","9,583 ","3,287 ","9,185 ","8,916 ","6,214 ","28,313 ","3,223 ","11,277 ","13,220 ","17,402 ","24,228 ","17,566 ","10,009 ","26,989 ","17,145 ","33,466 ","24,327 ","11,626 ","36,901 ","26,433 ","26,672 ","20,648 ","25,476 ","114,634 ","37,868 ","21,064 ","23,654 ","25,738 ","26,916 ","27,715 ","23,098 ","13,463 ","32,987 ","6,876 ","8,373 ","19,600 ","4,654 ","3,865 ","3,573 ","14,808 ","9,890 ","12,761 ","30,936 ","9,254 ","13,413 ","8,014 ","23,181 ","24,639 ","26,909 ","38,990 ","40,222 ","26,803 ","26,245 ","54,438 ","22,985 ","29,958 ","32,591 ","20,194 ","59,207 ","20,665 ","16,421 ","15,394 ","19,324 ","13,203 ","24,548 ","19,317 ","8,184 ","11,260 ","39,326 ","23,977 ","24,968 ","22,968 ","15,267 ","11,635 ","5,725 ","5,211 ","6,546 ","10,649 ","9,763 ","11,898 ","17,359 ","29,371 ","22,430 ","14,185 ","12,719 ","12,864 ","12,633 ","12,139 ","11,473 ","9,666 ","1,344 ","2,493 ","3,982 ","4,799 ","2,215 ","3,374 ","2,886 ","7,495 ","2,404 ","3,776 ","4,261 "
2021/3/9,"3,785 ","15,157 ","44,323 ","40,285 ","27,293 ","15,456 ","12,119 ","4,040 ","3,290 ","15,071 ","2,285 ","4,964 ","5,645 ","10,621 ","10,670 ","19,987 ","18,802 ","6,055 ","9,958 ","3,432 ","9,381 ","9,168 ","6,283 ","28,932 ","3,348 ","11,891 ","13,288 ","17,344 ","24,465 ","17,891 ","10,265 ","27,753 ","18,080 ","34,579 ","25,278 ","11,795 ","37,519 ","27,088 ","27,047 ","20,895 ","25,556 ","112,506 ","38,869 ","21,420 ","24,451 ","27,591 ","27,597 ","28,867 ","23,923 ","13,685 ","32,625 ","6,974 ","8,543 ","20,315 ","4,980 ","3,952 ","3,676 ","14,481 ","10,075 ","12,971 ","30,827 ","9,310 ","13,593 ","8,076 ","23,453 ","24,898 ","27,587 ","38,579 ","40,678 ","27,116 ","26,460 ","56,709 ","24,418 ","30,714 ","33,643 ","21,180 ","59,483 ","21,688 ","16,585 ","15,316 ","19,434 ","13,453 ","24,785 ","20,202 ","9,066 ","11,163 ","40,091 ","24,520 ","25,262 ","23,387 ","15,165 ","11,879 ","5,954 ","5,429 ","6,779 ","10,827 ","9,854 ","12,477 ","17,763 ","29,852 ","23,544 ","14,178 ","13,060 ","13,267 ","12,654 ","12,317 ","11,782 ","9,750 ","1,330 ","2,495 ","3,895 ","4,635 ","2,230 ","3,410 ","2,963 ","7,468 ","2,367 ","3,803 ","4,248 "
2021/3/10,"3,967 ","15,352 ","45,349 ","41,848 ","27,628 ","15,360 ","12,333 ","3,926 ","3,276 ","15,131 ","2,286 ","4,990 ","5,535 ","10,722 ","11,331 ","19,983 ","19,105 ","6,056 ","10,037 ","3,592 ","9,294 ","9,150 ","6,330 ","29,135 ","3,376 ","11,705 ","13,489 ","17,415 ","24,847 ","18,244 ","10,210 ","28,948 ","18,131 ","35,284 ","26,114 ","11,960 ","37,860 ","27,480 ","27,424 ","21,149 ","25,178 ","116,061 ","40,957 ","21,573 ","24,717 ","28,254 ","28,025 ","29,320 ","24,487 ","13,447 ","33,295 ","7,256 ","8,503 ","20,375 ","5,088 ","4,108 ","3,697 ","15,118 ","10,033 ","13,316 ","31,638 ","9,607 ","14,181 ","8,288 ","23,526 ","25,127 ","28,138 ","39,510 ","41,134 ","27,446 ","27,015 ","58,309 ","24,714 ","31,878 ","34,393 ","21,571 ","61,163 ","21,668 ","16,723 ","15,324 ","19,818 ","13,678 ","25,228 ","20,280 ","9,480 ","11,995 ","40,606 ","24,575 ","26,031 ","23,554 ","15,368 ","12,067 ","6,005 ","5,485 ","6,875 ","10,989 ","10,142 ","12,751 ","17,991 ","30,531 ","24,145 ","14,453 ","13,139 ","13,402 ","12,839 ","12,354 ","11,557 ","9,977 ","1,343 ","2,535 ","3,946 ","4,704 ","2,291 ","3,484 ","2,915 ","7,554 ","2,471 ","3,948 ","4,311 "
