"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區,
2020/3/1,"2,739 ","5,709 ","14,024 ","25,330 ","9,232 ","6,350 ","5,509 ","2,853 ","1,802 ","6,760 ","1,107 ","2,063 ","5,347 ","4,708 ","6,734 ","4,187 ","5,099 ","3,105 ","5,606 ","2,638 ","3,800 ","4,969 ","1,512 ","10,636 ","2,495 ","8,759 ","6,484 ","9,199 ","11,164 ","10,382 ","6,046 ","20,397 ","11,191 ","16,667 ","15,136 ","2,936 ","21,519 ","14,593 ","13,518 ","11,868 ","6,851 ","89,524 ","25,988 ","9,845 ","11,619 ","16,087 ","19,680 ","16,670 ","13,652 ","5,716 ","16,187 ","4,081 ","3,472 ","12,131 ","4,078 ","2,174 ","1,237 ","6,418 ","5,937 ","8,191 ","24,746 ","4,484 ","7,080 ","4,045 ","11,449 ","9,752 ","16,421 ","23,264 ","19,825 ","13,841 ","15,986 ","40,923 ","8,394 ","18,587 ","18,490 ","11,240 ","33,434 ","10,656 ","9,243 ","6,445 ","9,744 ","6,887 ","16,350 ","8,318 ","6,320 ","6,472 ","11,156 ","9,016 ","9,469 ","10,289 ","6,727 ","5,441 ","3,706 ","1,663 ","5,034 ","5,227 ","6,314 ","6,725 ","8,564 ","12,282 ","14,415 ","6,793 ","6,382 ","6,900 ","6,391 ","7,210 ","5,089 ","5,300 ",512 ,"1,870 ","2,084 ","3,228 ",816 ,771 ,"1,331 ","5,777 ","1,686 ","2,666 ","2,257 ",
2020/3/2,"4,206 ","13,777 ","39,758 ","33,818 ","24,248 ","13,569 ","10,868 ","3,574 ","2,947 ","14,068 ","1,999 ","4,551 ","4,526 ","9,703 ","8,573 ","18,771 ","16,962 ","5,350 ","8,316 ","2,857 ","8,426 ","8,252 ","4,829 ","27,247 ","2,950 ","9,842 ","11,506 ","15,692 ","22,177 ","16,122 ","8,999 ","24,863 ","15,212 ","30,790 ","22,677 ","11,101 ","34,468 ","24,852 ","24,493 ","19,570 ","22,218 ","100,351 ","31,427 ","19,509 ","22,103 ","23,121 ","25,752 ","24,749 ","21,078 ","11,928 ","29,135 ","6,223 ","6,879 ","18,465 ","4,005 ","3,320 ","3,472 ","13,683 ","9,259 ","10,452 ","28,814 ","8,948 ","12,109 ","6,804 ","21,246 ","22,719 ","24,708 ","34,636 ","37,205 ","24,615 ","22,697 ","46,434 ","20,847 ","27,708 ","28,770 ","18,480 ","53,460 ","18,937 ","14,935 ","14,189 ","16,677 ","12,541 ","25,285 ","17,562 ","6,681 ","10,598 ","37,024 ","22,306 ","23,202 ","21,218 ","14,702 ","10,823 ","5,468 ","4,888 ","5,939 ","9,987 ","9,107 ","10,725 ","15,698 ","27,075 ","20,866 ","13,190 ","11,978 ","12,131 ","11,831 ","11,539 ","10,504 ","9,188 ",780 ,"2,086 ","3,027 ","3,772 ","1,424 ","2,182 ","2,175 ","5,958 ","2,299 ","3,086 ","3,012 ",
2020/3/3,"3,800 ","14,063 ","40,639 ","35,111 ","24,921 ","13,833 ","11,045 ","3,632 ","2,848 ","14,033 ","2,054 ","4,482 ","4,859 ","9,854 ","9,031 ","19,444 ","17,119 ","5,313 ","8,374 ","3,037 ","8,384 ","8,504 ","5,094 ","27,529 ","3,418 ","10,259 ","11,504 ","15,624 ","22,180 ","16,142 ","9,078 ","24,820 ","15,404 ","31,667 ","23,576 ","11,415 ","34,765 ","25,508 ","24,792 ","19,723 ","22,499 ","98,476 ","33,026 ","19,577 ","22,361 ","24,107 ","26,874 ","25,272 ","21,443 ","11,887 ","29,041 ","6,307 ","7,035 ","18,672 ","4,003 ","3,506 ","3,522 ","13,732 ","9,217 ","10,605 ","28,787 ","8,967 ","12,260 ","6,870 ","21,504 ","22,869 ","25,566 ","34,437 ","37,972 ","25,046 ","22,913 ","47,025 ","22,342 ","28,430 ","29,779 ","19,031 ","53,308 ","19,652 ","14,856 ","14,508 ","16,602 ","12,757 ","22,827 ","17,738 ","7,059 ","10,596 ","38,029 ","22,831 ","23,667 ","21,883 ","14,733 ","10,948 ","5,408 ","4,890 ","5,936 ","10,304 ","8,883 ","10,831 ","16,137 ","27,673 ","21,460 ","13,416 ","12,167 ","12,307 ","11,890 ","11,695 ","10,587 ","9,145 ",794 ,"2,079 ","3,048 ","3,811 ","1,503 ","2,346 ","2,123 ","6,054 ","2,246 ","3,013 ","2,979 ",
2020/3/4,"3,794 ","14,249 ","40,382 ","36,566 ","25,437 ","14,186 ","11,486 ","3,763 ","3,002 ","14,187 ","1,995 ","4,465 ","4,216 ","10,166 ","9,073 ","19,552 ","17,398 ","5,371 ","8,581 ","2,899 ","8,581 ","8,588 ","5,260 ","27,725 ","3,615 ","10,019 ","11,838 ","15,785 ","22,440 ","16,184 ","9,314 ","25,063 ","15,957 ","32,691 ","23,972 ","11,203 ","35,214 ","25,464 ","24,900 ","19,807 ","22,482 ","100,546 ","33,957 ","19,616 ","22,846 ","24,269 ","26,194 ","24,726 ","21,571 ","11,930 ","29,327 ","6,427 ","7,109 ","18,636 ","4,242 ","3,529 ","3,573 ","13,665 ","9,178 ","10,239 ","27,392 ","8,938 ","12,350 ","6,933 ","21,612 ","22,824 ","25,431 ","35,375 ","38,151 ","25,447 ","23,044 ","48,244 ","22,682 ","29,175 ","30,730 ","19,561 ","54,325 ","19,994 ","15,059 ","14,627 ","16,914 ","12,344 ","23,307 ","18,045 ","6,824 ","10,826 ","38,875 ","23,364 ","23,854 ","21,934 ","14,631 ","10,888 ","5,591 ","4,933 ","6,030 ","10,290 ","9,188 ","10,888 ","16,370 ","28,375 ","21,987 ","13,599 ","12,174 ","12,294 ","12,140 ","11,882 ","10,474 ","9,144 ",814 ,"2,151 ","3,161 ","3,780 ","1,433 ","2,296 ","2,283 ","5,895 ","2,224 ","3,012 ","3,021 ",
2020/3/5,"3,804 ","14,660 ","42,734 ","37,526 ","25,595 ","14,835 ","11,620 ","3,669 ","3,109 ","14,248 ","2,038 ","4,489 ","4,148 ","9,973 ","9,317 ","19,860 ","17,592 ","5,381 ","8,701 ","2,662 ","8,710 ","8,418 ","5,671 ","27,858 ","3,354 ","9,864 ","11,704 ","15,778 ","22,485 ","16,750 ","9,176 ","25,548 ","16,017 ","32,678 ","24,430 ","11,259 ","35,720 ","25,788 ","25,247 ","19,943 ","22,197 ","103,137 ","34,944 ","19,302 ","22,926 ","23,943 ","26,117 ","25,017 ","21,658 ","11,731 ","28,715 ","6,418 ","6,911 ","18,105 ","4,162 ","3,509 ","3,419 ","13,705 ","9,021 ","10,109 ","26,976 ","8,973 ","12,027 ","6,878 ","21,769 ","23,157 ","25,561 ","35,878 ","38,436 ","25,413 ","22,738 ","48,779 ","23,214 ","29,929 ","31,667 ","20,212 ","55,693 ","20,328 ","15,306 ","14,724 ","17,315 ","12,304 ","23,644 ","18,914 ","6,592 ","10,760 ","39,968 ","23,837 ","24,736 ","22,225 ","14,806 ","11,027 ","5,356 ","5,246 ","6,046 ","10,608 ","9,303 ","11,229 ","16,960 ","28,589 ","22,494 ","13,520 ","12,455 ","12,388 ","12,397 ","11,899 ","10,362 ","9,249 ",787 ,"2,285 ","3,377 ","4,102 ","1,626 ","2,509 ","2,352 ","6,312 ","2,276 ","3,129 ","3,101 ",
2020/3/6,"4,165 ","14,579 ","43,138 ","42,450 ","26,393 ","14,633 ","11,763 ","3,683 ","2,963 ","14,371 ","2,087 ","4,708 ","4,964 ","9,659 ","9,870 ","19,498 ","17,448 ","5,612 ","9,160 ","3,139 ","8,540 ","8,801 ","5,318 ","28,609 ","4,766 ","10,915 ","12,286 ","16,450 ","23,204 ","16,834 ","9,511 ","27,786 ","17,566 ","33,559 ","25,316 ","11,438 ","36,480 ","26,613 ","25,558 ","20,042 ","22,761 ","132,129 ","39,991 ","20,568 ","23,258 ","26,926 ","28,665 ","26,807 ","22,874 ","12,053 ","29,921 ","6,677 ","7,473 ","19,615 ","4,686 ","3,625 ","3,396 ","13,751 ","9,579 ","10,904 ","30,209 ","9,501 ","14,050 ","7,555 ","22,822 ","23,071 ","27,630 ","39,238 ","39,393 ","25,881 ","24,509 ","57,561 ","22,713 ","31,952 ","35,796 ","22,345 ","62,864 ","20,649 ","15,617 ","15,081 ","19,736 ","13,325 ","24,909 ","19,590 ","7,768 ","11,616 ","39,755 ","24,456 ","24,677 ","23,167 ","15,059 ","11,690 ","5,815 ","5,113 ","6,392 ","10,378 ","9,701 ","11,660 ","17,049 ","29,402 ","24,016 ","13,899 ","12,779 ","12,761 ","12,331 ","12,237 ","10,872 ","9,605 ",854 ,"2,304 ","3,163 ","4,203 ","1,704 ","2,416 ","2,263 ","7,491 ","2,416 ","3,400 ","3,306 ",
2020/3/7,"2,149 ","8,157 ","20,880 ","37,683 ","14,680 ","9,155 ","7,160 ","3,090 ","2,128 ","7,735 ","1,366 ","3,044 ","6,280 ","5,979 ","8,115 ","6,047 ","6,293 ","3,123 ","7,302 ","3,557 ","4,867 ","5,881 ","1,927 ","14,358 ","5,732 ","11,511 ","8,365 ","11,367 ","14,687 ","12,223 ","7,391 ","26,496 ","13,913 ","24,377 ","17,625 ","4,457 ","26,393 ","18,362 ","16,711 ","14,517 ","9,363 ","107,108 ","36,796 ","14,597 ","14,599 ","22,184 ","24,624 ","20,573 ","16,768 ","7,499 ","20,811 ","5,150 ","4,595 ","14,307 ","4,874 ","2,777 ","1,527 ","7,820 ","7,430 ","8,828 ","27,318 ","5,426 ","9,120 ","5,276 ","14,730 ","13,199 ","22,295 ","28,548 ","25,708 ","17,954 ","20,168 ","56,211 ","12,011 ","25,895 ","29,644 ","16,943 ","44,238 ","13,076 ","11,910 ","7,555 ","11,911 ","9,248 ","17,639 ","11,778 ","8,533 ","9,045 ","16,358 ","11,967 ","12,842 ","14,119 ","8,008 ","7,916 ","4,658 ","2,056 ","5,349 ","7,388 ","7,828 ","8,968 ","11,468 ","16,494 ","18,551 ","9,099 ","8,391 ","8,749 ","8,299 ","8,731 ","6,643 ","6,519 ",575 ,"2,056 ","2,318 ","3,855 ","1,068 ","1,114 ","1,733 ","6,461 ","2,137 ","3,470 ","2,347 ",
2020/3/8,"2,193 ","6,643 ","16,234 ","28,113 ","11,506 ","7,447 ","5,787 ","3,104 ","1,880 ","6,945 ","1,209 ","2,526 ","6,317 ","5,083 ","6,744 ","5,325 ","4,836 ","3,000 ","6,370 ","3,061 ","4,230 ","4,978 ","1,761 ","11,754 ","5,020 ","10,511 ","6,955 ","9,609 ","12,134 ","11,868 ","6,533 ","23,129 ","11,873 ","19,228 ","15,682 ","3,309 ","22,513 ","15,434 ","14,289 ","12,296 ","7,451 ","92,539 ","28,967 ","10,387 ","12,871 ","18,881 ","20,901 ","17,365 ","14,524 ","6,001 ","16,720 ","4,214 ","3,784 ","13,182 ","3,982 ","2,545 ","1,354 ","7,234 ","6,346 ","8,414 ","27,542 ","4,687 ","7,945 ","4,444 ","12,111 ","10,457 ","18,189 ","24,738 ","21,195 ","14,630 ","18,072 ","45,368 ","9,560 ","20,101 ","20,591 ","12,590 ","36,747 ","10,839 ","9,709 ","7,167 ","9,999 ","7,780 ","14,112 ","8,813 ","7,255 ","6,927 ","11,972 ","9,743 ","10,310 ","11,391 ","6,749 ","6,195 ","3,862 ","1,683 ","4,478 ","5,566 ","6,429 ","7,288 ","8,845 ","13,907 ","15,255 ","7,589 ","6,738 ","7,003 ","6,572 ","7,305 ","5,595 ","5,592 ",543 ,"1,810 ","2,188 ","3,297 ",868 ,953 ,"1,446 ","5,847 ","1,759 ","2,820 ","2,146 ",
2020/3/9,"4,033 ","13,843 ","40,011 ","34,727 ","24,223 ","13,890 ","10,976 ","3,669 ","2,955 ","13,805 ","2,016 ","4,669 ","4,697 ","9,982 ","8,739 ","18,647 ","17,003 ","5,360 ","8,446 ","3,040 ","8,431 ","8,246 ","4,857 ","27,161 ","3,893 ","10,428 ","11,583 ","15,690 ","22,116 ","16,220 ","8,935 ","24,486 ","15,199 ","31,084 ","22,703 ","11,006 ","34,484 ","24,820 ","24,575 ","19,636 ","22,028 ","101,829 ","31,906 ","18,886 ","21,786 ","23,810 ","26,769 ","24,896 ","20,790 ","11,875 ","28,526 ","6,305 ","7,071 ","18,468 ","3,896 ","3,440 ","3,406 ","13,569 ","9,118 ","10,607 ","29,678 ","8,573 ","12,300 ","7,036 ","21,388 ","22,488 ","24,838 ","35,169 ","37,405 ","24,542 ","22,988 ","46,935 ","20,264 ","28,275 ","29,429 ","18,808 ","53,594 ","19,072 ","14,761 ","14,174 ","16,465 ","12,588 ","22,501 ","17,452 ","6,803 ","10,557 ","37,040 ","22,086 ","23,153 ","21,707 ","14,711 ","10,878 ","5,237 ","4,851 ","5,857 ","10,089 ","8,789 ","10,757 ","15,755 ","27,373 ","20,737 ","13,184 ","12,198 ","11,950 ","11,771 ","11,550 ","10,563 ","9,100 ",781 ,"2,065 ","3,111 ","3,752 ","1,394 ","2,333 ","2,200 ","6,085 ","2,088 ","3,013 ","3,104 ",
2020/3/10,"3,790 ","14,619 ","43,080 ","36,721 ","25,678 ","14,530 ","11,470 ","3,744 ","2,947 ","14,344 ","1,949 ","4,632 ","3,945 ","10,007 ","8,891 ","19,832 ","17,575 ","5,429 ","8,625 ","2,656 ","8,590 ","8,435 ","5,372 ","27,531 ","3,819 ","9,703 ","11,662 ","15,916 ","22,620 ","16,216 ","9,294 ","24,700 ","16,044 ","32,353 ","23,160 ","11,502 ","35,921 ","26,110 ","25,142 ","19,899 ","22,455 ","101,208 ","33,571 ","19,371 ","22,469 ","23,452 ","25,866 ","25,215 ","21,266 ","11,870 ","28,259 ","6,412 ","7,071 ","18,015 ","3,891 ","3,453 ","3,493 ","13,593 ","8,954 ","9,903 ","26,632 ","8,900 ","11,908 ","7,012 ","21,786 ","23,312 ","25,704 ","36,450 ","38,582 ","25,319 ","22,664 ","48,315 ","22,850 ","29,492 ","31,133 ","19,727 ","55,589 ","20,374 ","15,118 ","14,535 ","16,952 ","12,055 ","23,206 ","18,506 ","6,659 ","10,491 ","39,491 ","23,426 ","24,263 ","21,964 ","15,143 ","11,074 ","5,302 ","5,179 ","6,006 ","10,533 ","9,442 ","11,262 ","16,859 ","28,768 ","21,834 ","13,466 ","12,205 ","12,633 ","12,310 ","11,990 ","10,603 ","9,222 ",802 ,"2,252 ","3,344 ","4,074 ","1,639 ","2,575 ","2,536 ","6,189 ","2,196 ","3,139 ","3,174 ",
