"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區,
2020/1/1,"4,389 ","7,965 ","21,946 ","42,129 ","13,333 ","7,654 ","6,953 ","3,390 ","2,105 ","8,102 ","1,346 ","2,892 ","10,904 ","5,871 ","10,826 ","5,078 ","5,879 ","3,669 ","7,342 ","3,118 ","5,498 ","5,770 ","2,752 ","27,076 ","3,459 ","10,590 ","9,198 ","12,328 ","13,197 ","13,191 ","7,832 ","23,011 ","13,308 ","20,066 ","22,557 ","4,319 ","28,714 ","19,726 ","17,603 ","16,571 ","11,557 ","159,186 ","45,261 ","17,177 ","15,760 ","27,944 ","33,111 ","27,425 ","18,802 ","7,679 ","21,680 ","5,636 ","5,155 ","16,502 ","9,187 ","2,740 ","1,766 ","8,888 ","7,988 ","10,583 ","40,856 ","6,380 ","10,513 ","5,708 ","15,817 ","13,428 ","24,555 ","44,285 ","28,533 ","18,155 ","36,451 ","90,210 ","12,756 ","28,539 ","28,780 ","17,990 ","61,254 ","12,936 ","13,677 ","8,439 ","18,955 ","12,858 ","33,948 ","12,639 ","6,735 ","13,825 ","20,078 ","17,401 ","13,867 ","19,795 ","7,330 ","7,489 ","3,903 ","2,204 ","5,956 ","6,902 ","8,649 ","10,285 ","12,510 ","21,172 ","24,380 ","9,445 ","8,878 ","9,520 ","8,916 ","9,268 ","6,894 ","6,537 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/2,"5,668 ","16,106 ","47,151 ","47,445 ","29,383 ","16,119 ","12,749 ","4,101 ","3,310 ","15,966 ","2,273 ","5,293 ","9,576 ","11,033 ","12,117 ","20,139 ","18,562 ","5,941 ","9,816 ","3,690 ","9,413 ","9,043 ","5,858 ","35,594 ","3,462 ","11,978 ","13,018 ","18,123 ","22,970 ","18,680 ","10,358 ","29,068 ","18,737 ","36,191 ","32,673 ","12,615 ","40,415 ","29,416 ","27,241 ","23,274 ","27,764 ","151,036 ","47,069 ","26,134 ","26,286 ","29,658 ","35,207 ","33,357 ","24,605 ","13,773 ","34,285 ","7,255 ","8,610 ","21,983 ","7,897 ","3,813 ","3,831 ","14,878 ","10,429 ","12,281 ","39,120 ","9,149 ","14,584 ","7,730 ","23,730 ","25,740 ","29,868 ","44,228 ","44,324 ","27,843 ","34,602 ","76,529 ","27,244 ","36,167 ","39,629 ","25,071 ","67,714 ","22,334 ","17,679 ","16,593 ","20,843 ","16,061 ","36,306 ","21,640 ","8,771 ","15,584 ","45,954 ","26,544 ","27,563 ","28,427 ","15,001 ","11,932 ","5,694 ","5,165 ","7,152 ","10,925 ","10,189 ","13,475 ","19,810 ","34,359 ","30,561 ","14,523 ","13,384 ","13,767 ","13,087 ","12,692 ","11,192 ","9,730 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/3,"5,765 ","16,963 ","51,301 ","53,855 ","31,000 ","18,064 ","13,354 ","4,249 ","3,250 ","17,491 ","2,365 ","5,320 ","10,021 ","11,116 ","14,563 ","20,604 ","19,100 ","6,399 ","10,468 ","3,924 ","9,739 ","9,639 ","6,361 ","38,049 ","3,469 ","12,308 ","13,881 ","19,097 ","24,731 ","19,868 ","10,763 ","31,245 ","20,331 ","37,850 ","33,677 ","12,898 ","42,280 ","30,844 ","28,820 ","24,236 ","28,332 ","176,847 ","52,825 ","28,674 ","27,279 ","31,871 ","37,324 ","34,758 ","27,357 ","14,323 ","35,596 ","7,410 ","9,398 ","22,756 ","7,723 ","3,874 ","3,868 ","15,099 ","11,123 ","12,571 ","39,312 ","9,706 ","15,904 ","8,378 ","25,046 ","26,977 ","32,750 ","48,964 ","46,655 ","29,303 ","36,222 ","86,552 ","27,910 ","38,868 ","43,763 ","27,740 ","77,079 ","23,468 ","18,844 ","17,007 ","24,605 ","16,578 ","41,392 ","23,712 ","9,350 ","17,106 ","48,529 ","32,864 ","29,096 ","30,132 ","15,038 ","13,015 ","6,112 ","5,479 ","7,778 ","11,279 ","11,042 ","14,131 ","20,993 ","35,113 ","33,007 ","15,225 ","13,859 ","14,773 ","13,682 ","13,458 ","11,809 ","10,145 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/4,"4,476 ","10,879 ","29,221 ","51,875 ","22,588 ","12,386 ","9,549 ","4,136 ","2,721 ","10,741 ","1,810 ","4,646 ","12,235 ","7,861 ","13,771 ","6,822 ","9,456 ","5,595 ","9,141 ","4,189 ","6,866 ","7,757 ","3,270 ","31,900 ","3,666 ","12,848 ","10,607 ","15,026 ","18,831 ","16,973 ","9,928 ","29,645 ","17,912 ","29,360 ","27,923 ","7,249 ","35,534 ","25,407 ","22,210 ","19,978 ","14,607 ","166,996 ","52,870 ","23,689 ","20,918 ","32,561 ","36,372 ","31,615 ","22,631 ","10,959 ","27,085 ","6,677 ","7,189 ","20,098 ","9,027 ","3,330 ","2,038 ","10,368 ","9,725 ","11,482 ","40,491 ","7,263 ","13,804 ","7,475 ","20,130 ","18,855 ","30,432 ","44,128 ","36,137 ","24,495 ","35,676 ","89,185 ","20,170 ","35,413 ","38,892 ","23,245 ","65,591 ","19,292 ","16,178 ","10,668 ","20,332 ","13,773 ","38,723 ","16,700 ","11,818 ","15,350 ","26,354 ","23,033 ","18,560 ","22,865 ","9,482 ","10,917 ","4,907 ","3,085 ","7,423 ","9,305 ","10,331 ","12,626 ","16,572 ","25,975 ","29,516 ","12,159 ","11,593 ","12,587 ","11,362 ","11,540 ","8,856 ","8,598 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/5,"4,426 ","8,562 ","22,314 ","41,142 ","14,529 ","8,776 ","7,448 ","3,531 ","2,387 ","8,601 ","1,563 ","3,206 ","10,173 ","6,448 ","11,964 ","5,586 ","6,999 ","4,161 ","7,640 ","4,601 ","5,653 ","5,848 ","2,420 ","24,819 ","3,555 ","11,637 ","9,252 ","12,695 ","15,299 ","16,318 ","8,499 ","27,235 ","15,357 ","23,843 ","24,148 ","5,884 ","29,799 ","21,318 ","18,266 ","17,087 ","12,648 ","154,065 ","42,717 ","17,430 ","18,250 ","26,799 ","30,816 ","25,592 ","21,170 ","8,384 ","23,984 ","5,583 ","6,550 ","16,940 ","7,567 ","3,087 ","1,826 ","9,636 ","7,906 ","10,993 ","37,856 ","6,324 ","11,190 ","5,691 ","16,576 ","14,564 ","25,004 ","39,093 ","30,649 ","20,472 ","29,775 ","75,296 ","15,509 ","29,366 ","29,053 ","18,217 ","53,283 ","14,244 ","13,534 ","8,661 ","15,955 ","11,244 ","32,222 ","12,474 ","11,135 ","12,117 ","18,618 ","16,858 ","14,344 ","18,234 ","7,361 ","11,051 ","4,267 ","2,469 ","6,143 ","7,105 ","8,116 ","10,325 ","12,522 ","20,291 ","24,284 ","9,828 ","9,026 ","10,092 ","8,925 ","9,716 ","7,440 ","6,916 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/6,"5,701 ","15,664 ","46,600 ","44,455 ","28,281 ","15,106 ","12,361 ","4,038 ","3,263 ","15,810 ","2,238 ","5,165 ","6,511 ","10,791 ","11,956 ","19,939 ","18,214 ","5,794 ","9,480 ","3,716 ","9,342 ","8,715 ","5,923 ","30,092 ","3,101 ","11,432 ","13,087 ","18,130 ","22,856 ","18,022 ","10,013 ","26,567 ","17,924 ","35,425 ","27,857 ","11,983 ","39,982 ","29,052 ","27,417 ","23,269 ","28,813 ","139,918 ","41,818 ","25,968 ","25,411 ","28,143 ","32,008 ","30,662 ","24,645 ","13,868 ","34,839 ","7,051 ","8,308 ","21,060 ","5,805 ","3,711 ","3,763 ","14,878 ","10,556 ","12,190 ","35,305 ","9,088 ","14,206 ","8,030 ","23,573 ","26,197 ","28,839 ","43,229 ","43,780 ","27,826 ","31,951 ","70,026 ","24,488 ","34,090 ","36,783 ","23,389 ","64,861 ","22,347 ","17,224 ","16,429 ","19,503 ","15,029 ","35,384 ","20,748 ","8,196 ","14,706 ","44,474 ","25,717 ","26,645 ","26,312 ","14,570 ","11,891 ","5,687 ","5,173 ","7,015 ","10,846 ","9,782 ","12,720 ","18,844 ","32,282 ","27,664 ","14,382 ","13,219 ","13,596 ","12,974 ","12,607 ","11,228 ","9,716 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/7,"5,479 ","16,244 ","47,704 ","45,755 ","28,791 ","15,736 ","12,809 ","4,133 ","3,167 ","15,981 ","2,431 ","5,175 ","7,673 ","11,075 ","12,197 ","20,610 ","18,525 ","5,940 ","9,816 ","3,962 ","9,433 ","9,178 ","5,948 ","30,443 ","3,237 ","11,682 ","13,153 ","18,060 ","23,251 ","19,004 ","10,410 ","27,762 ","18,723 ","36,703 ","30,581 ","12,316 ","40,323 ","29,898 ","27,852 ","23,638 ","28,988 ","138,668 ","43,493 ","26,425 ","26,027 ","29,832 ","33,388 ","31,609 ","25,636 ","14,097 ","34,780 ","7,250 ","8,453 ","21,423 ","6,367 ","3,805 ","3,887 ","15,246 ","10,647 ","12,129 ","35,736 ","9,160 ","14,488 ","7,710 ","23,801 ","26,622 ","30,033 ","43,759 ","44,722 ","28,861 ","32,435 ","71,443 ","26,684 ","34,396 ","37,983 ","23,984 ","65,676 ","22,589 ","17,434 ","16,132 ","19,794 ","14,896 ","31,827 ","21,028 ","8,506 ","14,742 ","45,407 ","26,319 ","27,145 ","26,772 ","14,933 ","12,326 ","5,798 ","5,263 ","7,014 ","10,860 ","10,094 ","12,943 ","19,153 ","32,926 ","28,627 ","14,584 ","13,397 ","13,893 ","13,122 ","12,779 ","11,246 ","9,734 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/8,"5,539 ","16,823 ","48,320 ","48,211 ","29,142 ","16,045 ","12,944 ","4,318 ","3,442 ","16,488 ","2,332 ","5,145 ","6,683 ","11,414 ","13,725 ","20,888 ","18,934 ","5,961 ","9,871 ","3,731 ","9,760 ","9,283 ","6,098 ","31,336 ","3,284 ","11,359 ","13,691 ","18,591 ","24,183 ","19,204 ","10,745 ","28,877 ","19,363 ","37,452 ","31,767 ","12,259 ","40,844 ","30,309 ","28,178 ","23,815 ","29,649 ","142,891 ","45,952 ","26,843 ","26,110 ","29,702 ","33,008 ","31,397 ","26,064 ","14,146 ","35,850 ","7,415 ","8,612 ","21,609 ","6,455 ","3,938 ","4,060 ","15,515 ","10,762 ","12,062 ","35,305 ","9,301 ","14,728 ","7,981 ","24,059 ","26,831 ","30,291 ","44,564 ","45,198 ","28,713 ","32,952 ","75,125 ","27,029 ","35,538 ","39,270 ","25,677 ","67,584 ","22,964 ","18,019 ","16,322 ","20,355 ","14,961 ","31,849 ","21,785 ","8,304 ","15,119 ","46,641 ","27,317 ","27,756 ","26,902 ","14,775 ","12,255 ","5,873 ","5,461 ","7,155 ","11,031 ","10,422 ","13,343 ","19,392 ","33,606 ","29,690 ","14,531 ","13,696 ","14,141 ","13,154 ","13,005 ","11,301 ","9,729 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/9,"6,176 ","17,241 ","50,955 ","50,133 ","30,164 ","16,445 ","13,480 ","4,401 ","3,532 ","16,805 ","2,619 ","5,381 ","7,424 ","11,680 ","13,721 ","20,954 ","19,120 ","6,206 ","10,497 ","4,024 ","9,936 ","9,691 ","6,113 ","34,044 ","3,664 ","12,727 ","15,285 ","20,448 ","26,076 ","21,408 ","11,773 ","32,126 ","20,435 ","38,476 ","75,413 ","13,412 ","44,447 ","32,603 ","30,000 ","25,738 ","63,319 ","171,651 ","47,583 ","27,096 ","26,879 ","31,353 ","34,436 ","32,810 ","27,320 ","14,544 ","36,205 ","7,521 ","9,176 ","22,142 ","6,466 ","4,004 ","4,108 ","15,600 ","11,070 ","12,774 ","37,384 ","9,869 ","16,957 ","8,373 ","25,206 ","27,325 ","32,256 ","47,114 ","46,946 ","29,802 ","36,622 ","84,231 ","30,893 ","37,087 ","40,855 ","25,671 ","70,952 ","23,619 ","18,200 ","17,822 ","22,095 ","16,806 ","33,793 ","23,293 ","9,216 ","15,826 ","47,881 ","28,499 ","30,114 ","28,545 ","15,493 ","12,936 ","5,869 ","5,471 ","7,395 ","11,573 ","10,587 ","13,764 ","19,835 ","35,284 ","32,918 ","15,173 ","13,999 ","14,513 ","13,540 ","13,286 ","11,768 ","10,303 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2020/1/10,"7,008 ","17,127 ","51,783 ","54,872 ","31,444 ","16,429 ","13,568 ","4,361 ","3,805 ","16,462 ","2,372 ","5,364 ","7,266 ","11,529 ","15,218 ","21,053 ","19,240 ","6,602 ","10,970 ","4,210 ","10,311 ","9,929 ","6,234 ","36,688 ","3,569 ","12,796 ","14,692 ","19,310 ","25,525 ","20,487 ","12,055 ","32,910 ","21,087 ","38,541 ","46,106 ","13,168 ","43,072 ","32,009 ","29,684 ","25,094 ","53,631 ","222,665 ","52,240 ","28,164 ","27,136 ","31,867 ","34,460 ","32,976 ","28,393 ","14,725 ","36,283 ","7,874 ","9,208 ","23,153 ","6,806 ","4,203 ","3,974 ","15,063 ","11,245 ","12,606 ","35,813 ","10,396 ","17,726 ","8,840 ","26,309 ","27,426 ","33,554 ","52,875 ","47,987 ","30,355 ","34,811 ","87,572 ","29,975 ","38,629 ","46,035 ","27,797 ","80,924 ","24,275 ","19,191 ","17,367 ","34,231 ","16,539 ","36,701 ","24,155 ","9,779 ","17,714 ","49,066 ","29,498 ","29,861 ","29,872 ","14,981 ","13,643 ","6,372 ","5,554 ","7,827 ","11,619 ","11,151 ","14,845 ","20,770 ","35,796 ","32,439 ","16,000 ","14,535 ","15,271 ","13,951 ","13,755 ","11,739 ","10,701 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
