"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區,
2021/10/1,"3,074 ","10,907 ","32,476 ","33,298 ","20,100 ","10,289 ","9,054 ","3,088 ","2,551 ","10,292 ","1,726 ","3,789 ","3,167 ","6,436 ","8,925 ","13,244 ","14,287 ","4,498 ","7,375 ","2,408 ","7,053 ","7,069 ","4,966 ","21,282 ","2,829 ","9,104 ","10,186 ","12,255 ","18,493 ","12,649 ","7,864 ","17,661 ","12,805 ","23,829 ","18,147 ","6,806 ","27,227 ","20,632 ","20,065 ","15,586 ","18,261 ","97,030 ","33,351 ","15,960 ","16,020 ","21,100 ","18,501 ","18,756 ","18,014 ","9,495 ","23,723 ","5,435 ","6,448 ","15,409 ","3,235 ","2,942 ","2,799 ","10,350 ","7,886 ","9,718 ","23,771 ","6,828 ","10,130 ","6,292 ","17,124 ","17,784 ","19,697 ","29,680 ","28,403 ","20,709 ","17,080 ","40,631 ","15,796 ","22,907 ","25,381 ","15,756 ","49,904 ","16,242 ","12,277 ","11,472 ","16,604 ","10,298 ","21,681 ","15,574 ","5,841 ","8,898 ","30,760 ","16,409 ","18,608 ","17,903 ","7,104 ","9,037 ","4,783 ","4,034 ","5,275 ","8,240 ","7,762 ","9,318 ","13,194 ","21,840 ","17,353 ","10,711 ","10,057 ","10,026 ","9,863 ","9,533 ","8,160 ","7,637 ",940 ,"1,899 ","3,194 ","3,767 ","1,944 ","2,707 ","2,211 ","6,241 ","1,788 ","3,058 ","3,431 ",
2021/10/2,"1,669 ","5,565 ","14,252 ","29,753 ","11,016 ","5,964 ","5,358 ","2,623 ","1,589 ","5,949 ","1,144 ","2,239 ","3,966 ","4,230 ","7,152 ","3,834 ","4,607 ","2,559 ","5,749 ","2,676 ","3,647 ","4,150 ","1,561 ","10,756 ","3,072 ","8,098 ","6,688 ","8,813 ","11,035 ","10,221 ","5,809 ","15,981 ","10,085 ","17,306 ","10,917 ","2,630 ","19,727 ","13,963 ","13,067 ","10,998 ","5,958 ","78,545 ","32,240 ","11,618 ","10,158 ","17,026 ","17,507 ","16,397 ","12,795 ","6,208 ","15,061 ","4,252 ","3,531 ","11,277 ","4,598 ","2,143 ","1,307 ","6,473 ","6,000 ","8,009 ","25,040 ","4,044 ","6,526 ","3,993 ","11,415 ","10,671 ","15,414 ","22,049 ","19,382 ","14,288 ","13,513 ","40,181 ","8,158 ","19,333 ","19,959 ","10,823 ","37,145 ","10,122 ","9,425 ","6,016 ","11,051 ","6,680 ","17,049 ","9,096 ","7,050 ","6,517 ","11,587 ","7,625 ","9,399 ","10,307 ","5,500 ","5,831 ","3,635 ","1,622 ","4,161 ","5,008 ","6,068 ","6,798 ","8,343 ","12,119 ","13,326 ","6,694 ","6,323 ","6,599 ","6,313 ","6,671 ","5,068 ","4,875 ",559 ,"1,586 ","1,834 ","2,941 ",847 ,994 ,"1,263 ","4,765 ","1,405 ","2,181 ","1,845 ",
2021/10/3,"1,582 ","4,606 ","10,389 ","22,173 ","8,193 ","5,231 ","4,256 ","2,461 ","1,354 ","5,364 ",978 ,"2,107 ","3,499 ","3,739 ","6,289 ","3,280 ","4,193 ","2,521 ","4,688 ","2,724 ","3,277 ","3,392 ","1,415 ","8,630 ","2,782 ","7,584 ","5,810 ","7,568 ","9,363 ","8,997 ","5,196 ","14,595 ","7,958 ","13,134 ","9,125 ","2,146 ","16,612 ","11,332 ","10,729 ","9,559 ","4,882 ","70,300 ","25,881 ","8,040 ","9,499 ","14,759 ","16,058 ","13,789 ","11,277 ","4,744 ","13,241 ","3,620 ","2,864 ","10,153 ","2,830 ","1,797 ","1,035 ","5,663 ","4,919 ","7,359 ","24,333 ","3,667 ","5,287 ","3,289 ","9,474 ","7,777 ","12,271 ","18,210 ","15,875 ","11,682 ","11,612 ","32,281 ","6,163 ","15,440 ","13,605 ","7,908 ","29,675 ","8,555 ","7,741 ","5,019 ","8,998 ","6,039 ","14,817 ","6,917 ","6,688 ","5,046 ","8,168 ","5,504 ","7,185 ","8,148 ","5,588 ","4,441 ","3,160 ","1,336 ","3,607 ","4,154 ","4,999 ","5,565 ","6,671 ","9,852 ","11,064 ","5,575 ","5,072 ","5,420 ","5,237 ","5,607 ","4,231 ","4,149 ",536 ,"1,327 ","1,743 ","2,582 ",649 ,842 ,"1,050 ","4,323 ","1,064 ","1,800 ","1,699 ",
2021/10/4,"2,884 ","10,500 ","31,170 ","27,401 ","19,673 ","9,914 ","8,723 ","3,171 ","2,652 ","11,291 ","1,651 ","3,958 ","3,193 ","6,339 ","7,571 ","14,359 ","14,728 ","4,696 ","7,242 ","2,406 ","7,218 ","6,876 ","4,957 ","21,716 ","2,716 ","8,828 ","10,202 ","12,350 ","18,460 ","13,799 ","7,609 ","16,217 ","11,622 ","23,032 ","17,627 ","6,908 ","27,343 ","20,334 ","20,384 ","16,018 ","19,121 ","78,629 ","27,601 ","15,547 ","17,081 ","20,047 ","19,300 ","18,549 ","17,320 ","9,938 ","23,998 ","5,361 ","6,365 ","14,761 ","3,161 ","2,964 ","2,845 ","11,821 ","7,769 ","9,885 ","24,198 ","6,940 ","9,750 ","6,239 ","18,319 ","19,281 ","19,373 ","27,722 ","28,733 ","20,659 ","16,831 ","34,844 ","14,454 ","21,393 ","21,825 ","13,680 ","43,437 ","15,833 ","11,847 ","11,564 ","14,719 ","10,183 ","20,497 ","14,856 ","5,618 ","8,493 ","29,717 ","16,924 ","18,794 ","17,653 ","13,122 ","9,246 ","4,958 ","4,158 ","5,441 ","8,563 ","7,672 ","9,186 ","12,672 ","21,346 ","15,889 ","11,055 ","10,273 ","10,250 ","9,951 ","9,617 ","8,539 ","8,090 ","1,289 ","2,030 ","3,141 ","3,797 ","1,985 ","2,819 ","2,340 ","5,772 ","1,857 ","3,076 ","3,466 ",
2021/10/5,"2,888 ","11,066 ","32,270 ","28,921 ","20,288 ","10,329 ","9,026 ","3,095 ","2,678 ","11,581 ","1,790 ","3,955 ","3,563 ","6,379 ","7,877 ","15,198 ","15,067 ","4,746 ","7,616 ","2,519 ","7,384 ","7,116 ","5,168 ","22,175 ","2,736 ","9,076 ","10,510 ","12,390 ","18,963 ","14,144 ","7,896 ","16,844 ","12,412 ","23,840 ","18,967 ","6,873 ","28,531 ","20,963 ","20,689 ","16,254 ","19,478 ","79,237 ","29,576 ","15,918 ","17,382 ","21,280 ","19,991 ","19,214 ","17,740 ","10,443 ","24,215 ","5,609 ","6,500 ","15,446 ","3,199 ","3,053 ","2,862 ","11,447 ","8,028 ","9,875 ","24,412 ","7,010 ","9,931 ","6,300 ","18,674 ","18,716 ","19,775 ","27,913 ","29,117 ","20,845 ","17,225 ","36,251 ","15,081 ","22,032 ","22,950 ","14,545 ","45,017 ","16,660 ","12,355 ","12,031 ","15,152 ","10,433 ","18,938 ","15,312 ","5,809 ","8,772 ","30,794 ","17,400 ","19,388 ","18,259 ","13,237 ","9,394 ","5,023 ","4,235 ","5,392 ","8,947 ","7,685 ","9,288 ","13,163 ","22,231 ","17,224 ","11,393 ","10,519 ","10,443 ","10,089 ","9,731 ","8,633 ","8,105 ","1,190 ","1,968 ","3,155 ","3,735 ","1,962 ","2,795 ","2,432 ","5,842 ","1,917 ","3,098 ","3,606 ",
2021/10/6,"2,886 ","11,341 ","33,410 ","29,921 ","20,479 ","10,300 ","9,141 ","3,183 ","2,708 ","11,108 ","1,738 ","3,939 ","3,474 ","6,573 ","8,358 ","15,099 ","15,434 ","4,800 ","7,580 ","2,600 ","7,457 ","7,069 ","5,111 ","22,516 ","2,890 ","9,386 ","10,629 ","12,687 ","19,318 ","14,415 ","7,915 ","17,775 ","12,598 ","24,605 ","18,601 ","8,357 ","28,600 ","21,314 ","21,187 ","16,573 ","19,335 ","83,009 ","31,020 ","16,515 ","17,893 ","21,925 ","20,285 ","21,991 ","18,403 ","10,913 ","25,308 ","5,653 ","6,725 ","15,925 ","3,344 ","3,159 ","3,014 ","12,441 ","8,044 ","10,025 ","25,853 ","7,183 ","10,260 ","6,531 ","19,148 ","18,924 ","20,330 ","28,738 ","29,646 ","21,546 ","18,279 ","38,695 ","15,924 ","22,683 ","23,733 ","15,198 ","45,873 ","16,788 ","12,485 ","12,123 ","15,393 ","10,648 ","19,466 ","15,596 ","5,889 ","8,941 ","31,301 ","18,058 ","19,773 ","18,780 ","13,657 ","9,659 ","4,996 ","4,287 ","5,678 ","9,028 ","7,952 ","9,120 ","13,405 ","23,601 ","17,502 ","11,472 ","10,626 ","10,561 ","10,308 ","9,935 ","8,788 ","8,224 ","1,238 ","2,047 ","3,310 ","3,874 ","2,051 ","2,901 ","2,409 ","5,943 ","1,933 ","3,051 ","3,643 ",
2021/10/7,"3,000 ","11,331 ","33,253 ","30,814 ","20,701 ","10,312 ","9,061 ","3,215 ","2,765 ","10,967 ","1,720 ","3,973 ","3,499 ","6,493 ","8,954 ","14,989 ","15,094 ","4,838 ","7,814 ","2,589 ","7,371 ","7,260 ","5,047 ","22,413 ","2,848 ","9,317 ","10,721 ","12,857 ","19,375 ","14,292 ","8,073 ","17,923 ","12,865 ","24,553 ","19,631 ","8,370 ","28,982 ","21,164 ","21,223 ","16,561 ","20,086 ","89,725 ","35,184 ","16,346 ","18,136 ","23,947 ","20,223 ","22,295 ","18,776 ","10,833 ","25,251 ","5,707 ","6,722 ","15,175 ","3,245 ","3,133 ","2,927 ","12,528 ","8,125 ","10,058 ","25,865 ","7,155 ","10,336 ","6,484 ","19,198 ","19,364 ","20,219 ","29,924 ","30,417 ","21,465 ","17,839 ","39,759 ","15,872 ","22,900 ","24,303 ","15,291 ","47,969 ","16,639 ","12,728 ","12,258 ","15,921 ","10,865 ","19,864 ","15,718 ","6,084 ","8,985 ","31,508 ","17,984 ","19,987 ","18,582 ","13,770 ","9,626 ","5,184 ","4,320 ","5,586 ","9,041 ","7,936 ","9,095 ","13,482 ","22,863 ","17,798 ","11,376 ","10,556 ","10,678 ","10,402 ","9,956 ","8,824 ","8,162 ","1,224 ","2,048 ","3,206 ","3,814 ","1,966 ","2,935 ","2,412 ","6,086 ","1,858 ","3,193 ","3,589 ",
2021/10/8,"3,367 ","11,612 ","34,567 ","36,207 ","21,299 ","11,092 ","9,507 ","3,318 ","2,675 ","11,550 ","1,788 ","4,114 ","3,670 ","6,731 ","9,760 ","14,373 ","15,197 ","5,054 ","8,153 ","2,709 ","7,541 ","7,577 ","5,016 ","22,963 ","3,107 ","9,761 ","11,258 ","13,816 ","20,670 ","15,243 ","8,599 ","19,887 ","13,642 ","25,677 ","19,805 ","8,210 ","30,328 ","22,162 ","22,029 ","17,107 ","19,936 ","130,069 ","42,028 ","17,206 ","19,123 ","25,710 ","21,086 ","23,141 ","19,994 ","10,943 ","25,651 ","5,878 ","7,043 ","16,951 ","3,678 ","3,162 ","3,003 ","12,000 ","8,499 ","10,533 ","27,501 ","7,580 ","11,671 ","6,904 ","20,080 ","19,694 ","22,337 ","34,757 ","31,385 ","22,242 ","18,804 ","47,153 ","16,561 ","25,918 ","29,837 ","16,996 ","55,921 ","17,682 ","13,621 ","12,391 ","19,464 ","11,248 ","24,522 ","16,717 ","6,474 ","9,804 ","32,120 ","18,252 ","20,501 ","19,847 ","13,395 ","10,458 ","5,417 ","4,368 ","5,919 ","9,049 ","8,525 ","10,064 ","14,268 ","23,631 ","18,839 ","12,152 ","11,159 ","11,137 ","10,845 ","10,356 ","9,070 ","8,408 ","1,273 ","2,261 ","3,501 ","4,139 ","2,080 ","2,932 ","2,504 ","8,779 ","2,085 ","3,418 ","3,900 ",
2021/10/9,"2,002 ","5,859 ","14,782 ","32,134 ","10,434 ","6,086 ","5,470 ","2,820 ","1,621 ","6,426 ","1,136 ","2,404 ","5,222 ","3,989 ","7,947 ","3,794 ","4,727 ","2,583 ","6,117 ","2,937 ","3,843 ","4,426 ","1,704 ","11,480 ","3,183 ","9,167 ","7,329 ","9,306 ","11,757 ","10,791 ","6,260 ","16,250 ","9,705 ","16,654 ","11,315 ","2,737 ","21,391 ","15,102 ","14,462 ","12,532 ","7,515 ","106,614 ","39,839 ","12,685 ","11,163 ","19,124 ","19,663 ","17,961 ","14,480 ","6,473 ","15,660 ","4,531 ","4,012 ","11,908 ","3,850 ","2,275 ","1,384 ","7,221 ","6,744 ","12,015 ","33,270 ","4,689 ","7,850 ","4,573 ","12,754 ","11,317 ","17,474 ","27,841 ","20,738 ","15,444 ","15,413 ","49,444 ","8,684 ","22,920 ","24,821 ","11,528 ","43,069 ","10,726 ","10,122 ","6,531 ","13,761 ","7,432 ","21,170 ","9,595 ","7,525 ","7,779 ","12,425 ","8,090 ","9,777 ","11,296 ","6,100 ","6,730 ","3,960 ","1,725 ","4,844 ","5,436 ","6,864 ","7,711 ","8,762 ","12,495 ","13,647 ","8,453 ","6,933 ","7,676 ","7,816 ","7,394 ","5,719 ","5,539 ",637 ,"1,768 ","2,117 ","3,379 ",879 ,"1,058 ","1,437 ","6,818 ","1,476 ","2,402 ","2,280 ",
2021/10/10,"1,644 ","4,976 ","12,358 ","28,639 ","8,131 ","5,275 ","4,774 ","2,684 ","1,582 ","5,093 ","1,072 ","2,129 ","6,115 ","3,607 ","8,003 ","3,286 ","3,781 ","2,419 ","5,169 ","2,955 ","3,347 ","3,995 ","1,618 ","10,295 ","3,529 ","9,898 ","6,804 ","8,476 ","10,735 ","10,432 ","5,899 ","15,881 ","8,468 ","13,866 ","15,068 ","2,438 ","20,074 ","13,535 ","13,135 ","11,746 ","8,116 ","93,367 ","36,516 ","9,690 ","10,950 ","17,916 ","19,321 ","17,148 ","13,214 ","5,432 ","13,813 ","4,247 ","3,345 ","11,187 ","3,977 ","2,050 ","1,286 ","7,056 ","5,822 ","11,775 ","37,720 ","4,645 ","6,800 ","4,014 ","11,721 ","8,937 ","15,661 ","25,099 ","18,647 ","13,887 ","14,113 ","51,540 ","7,559 ","20,768 ","21,315 ","10,435 ","40,534 ","9,531 ","8,826 ","5,427 ","11,746 ","7,706 ","21,473 ","8,311 ","7,417 ","7,449 ","10,001 ","6,288 ","8,277 ","10,304 ","5,013 ","6,236 ","3,612 ","1,495 ","4,829 ","4,855 ","6,273 ","7,017 ","7,634 ","10,590 ","12,569 ","7,538 ","6,204 ","7,053 ","7,144 ","6,545 ","5,558 ","5,151 ",569 ,"1,661 ","2,007 ","3,326 ",821 ,"1,078 ","1,183 ","6,088 ","1,440 ","2,330 ","2,266 ",
