"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2021/4/1,"5,592 ","15,054 ","45,072 ","47,216 ","27,423 ","14,801 ","11,990 ","4,365 ","3,329 ","14,526 ","2,160 ","4,877 ","6,031 ","8,195 ","11,301 ","17,492 ","18,275 ","5,658 ","10,216 ","3,623 ","8,271 ","9,120 ","6,180 ","28,660 ","3,670 ","12,777 ","13,325 ","17,526 ","25,021 ","16,358 ","10,098 ","23,857 ","17,435 ","32,252 ","26,053 ","10,024 ","37,006 ","26,987 ","26,386 ","20,596 ","24,433 ","169,481 ","45,728 ","22,053 ","24,505 ","29,338 ","26,871 ","26,444 ","24,665 ","13,341 ","32,824 ","7,156 ","8,489 ","19,910 ","5,039 ","3,865 ","3,447 ","15,117 ","10,195 ","13,333 ","29,169 ","9,682 ","15,443 ","8,455 ","23,768 ","24,308 ","28,229 ","45,026 ","40,202 ","27,534 ","27,040 ","64,776 ","24,641 ","33,108 ","37,879 ","22,745 ","71,039 ","21,912 ","16,686 ","15,580 ","27,116 ","13,873 ","27,536 ","21,317 ","8,458 ","12,165 ","41,189 ","25,310 ","25,170 ","24,338 ","8,817 ","12,967 ","5,925 ","5,316 ","7,287 ","10,550 ","10,309 ","12,494 ","18,111 ","29,766 ","24,391 ","14,537 ","13,121 ","13,458 ","12,523 ","12,349 ","11,264 ","9,695 ","1,335 ","2,584 ","4,009 ","4,953 ","2,316 ","3,403 ","2,847 ","10,311 ","2,617 ","4,269 ","4,514 "
2021/4/2,"4,179 ","8,104 ","20,686 ","40,687 ","13,795 ","7,747 ","7,088 ","5,226 ","2,148 ","8,142 ","1,557 ","3,487 ","13,661 ","5,235 ","9,176 ","5,234 ","5,811 ","3,593 ","7,359 ","4,293 ","4,759 ","5,519 ","2,247 ","19,756 ","3,968 ","15,345 ","9,386 ","11,719 ","15,353 ","12,261 ","7,361 ","21,285 ","12,286 ","19,546 ","14,992 ","4,266 ","26,418 ","18,533 ","18,345 ","15,021 ","8,180 ","152,261 ","41,759 ","17,444 ","14,390 ","24,663 ","25,350 ","23,398 ","17,796 ","8,992 ","21,113 ","5,506 ","5,224 ","15,676 ","6,135 ","2,820 ","2,269 ","9,166 ","7,875 ","13,981 ","36,888 ","6,045 ","10,836 ","6,287 ","15,894 ","15,321 ","23,044 ","38,799 ","27,069 ","18,539 ","25,292 ","69,099 ","12,199 ","25,526 ","29,707 ","15,637 ","52,913 ","13,180 ","12,389 ","7,862 ","21,644 ","9,484 ","24,481 ","13,118 ","8,262 ","8,954 ","16,602 ","12,185 ","12,414 ","15,673 ","6,224 ","9,146 ","4,293 ","2,061 ","6,959 ","6,609 ","8,637 ","9,625 ","11,284 ","16,764 ","17,672 ","9,829 ","8,879 ","9,175 ","8,475 ","9,103 ","7,111 ","6,786 ",705 ,"2,156 ","2,723 ","3,965 ","1,028 ","1,169 ","1,856 ","9,388 ","1,919 ","3,119 ","2,741 "
2021/4/3,"3,546 ","7,233 ","18,279 ","38,143 ","12,928 ","7,141 ","6,758 ","5,434 ","2,232 ","6,847 ","1,658 ","3,545 ","15,919 ","5,144 ","9,930 ","4,661 ","5,280 ","3,408 ","7,206 ","4,219 ","4,581 ","5,272 ","2,078 ","18,701 ","4,053 ","16,332 ","9,192 ","11,339 ","13,996 ","12,043 ","7,056 ","20,809 ","11,530 ","18,694 ","15,540 ","3,759 ","25,513 ","17,293 ","17,143 ","14,758 ","7,584 ","130,646 ","39,171 ","14,738 ","13,414 ","25,808 ","24,522 ","23,282 ","17,562 ","7,130 ","20,745 ","5,285 ","5,105 ","14,934 ","6,099 ","2,865 ","1,568 ","8,750 ","7,600 ","15,846 ","39,240 ","5,919 ","10,416 ","5,843 ","15,063 ","13,479 ","22,050 ","34,788 ","24,835 ","17,166 ","25,186 ","67,214 ","12,597 ","24,027 ","26,284 ","15,477 ","49,778 ","12,800 ","11,906 ","7,581 ","16,186 ","9,864 ","23,480 ","11,658 ","10,449 ","9,256 ","14,714 ","11,073 ","11,225 ","14,475 ","5,499 ","7,320 ","3,784 ","1,898 ","7,043 ","5,991 ","8,462 ","9,174 ","10,643 ","14,993 ","17,736 ","9,509 ","8,205 ","8,695 ","8,268 ","8,566 ","6,864 ","6,519 ",700 ,"2,100 ","2,502 ","3,955 ",953 ,"1,032 ","1,672 ","7,966 ","1,713 ","3,055 ","2,787 "
2021/4/4,"2,393 ","6,706 ","15,790 ","32,267 ","10,934 ","6,391 ","6,193 ","4,977 ","2,125 ","6,156 ","1,420 ","2,733 ","12,605 ","4,515 ","8,630 ","4,079 ","5,565 ","3,251 ","6,675 ","3,237 ","4,203 ","4,731 ","1,862 ","15,543 ","3,849 ","13,714 ","8,508 ","10,573 ","12,568 ","11,765 ","7,038 ","19,740 ","11,167 ","16,563 ","14,128 ","3,047 ","24,322 ","16,621 ","15,878 ","13,840 ","6,539 ","105,602 ","33,966 ","11,732 ","13,345 ","21,712 ","21,242 ","20,650 ","15,895 ","6,940 ","18,395 ","4,823 ","4,440 ","13,255 ","5,680 ","2,538 ","1,337 ","6,964 ","6,652 ","12,865 ","32,713 ","5,706 ","8,656 ","5,458 ","13,959 ","11,336 ","18,952 ","29,273 ","22,632 ","16,089 ","22,017 ","60,019 ","11,408 ","22,916 ","22,608 ","14,013 ","44,823 ","11,741 ","11,020 ","6,827 ","13,182 ","8,287 ","20,433 ","10,359 ","9,038 ","7,632 ","12,789 ","10,193 ","10,183 ","12,629 ","5,215 ","6,345 ","3,834 ","1,751 ","6,424 ","5,792 ","7,774 ","8,183 ","9,496 ","12,850 ","15,651 ","8,574 ","7,497 ","7,807 ","7,386 ","7,891 ","6,260 ","6,070 ",677 ,"2,083 ","2,797 ","3,952 ",878 ,"1,020 ","1,570 ","6,557 ","1,581 ","3,265 ","2,768 "
2021/4/5,"2,991 ","6,920 ","17,435 ","33,429 ","11,543 ","7,482 ","6,932 ","4,410 ","2,194 ","8,031 ","1,466 ","3,254 ","11,919 ","5,607 ","8,028 ","5,096 ","5,640 ","3,791 ","7,538 ","4,358 ","4,731 ","5,318 ","2,081 ","16,889 ","3,636 ","12,898 ","8,910 ","11,604 ","14,396 ","11,847 ","7,512 ","21,049 ","11,257 ","18,175 ","13,998 ","3,658 ","25,772 ","17,960 ","17,282 ","14,187 ","6,963 ","104,676 ","33,660 ","11,879 ","13,278 ","21,183 ","22,270 ","22,037 ","17,276 ","8,982 ","20,777 ","5,282 ","4,699 ","14,730 ","5,334 ","2,677 ","1,950 ","8,533 ","7,349 ","12,978 ","36,838 ","5,459 ","8,992 ","5,454 ","14,700 ","14,205 ","19,453 ","29,537 ","24,505 ","17,162 ","21,393 ","55,688 ","9,491 ","20,889 ","22,470 ","12,295 ","43,239 ","12,459 ","12,015 ","7,840 ","13,691 ","8,802 ","19,344 ","10,758 ","7,831 ","7,658 ","13,972 ","11,147 ","11,408 ","11,956 ","5,944 ","6,805 ","3,936 ","1,915 ","6,420 ","6,009 ","7,950 ","8,238 ","9,999 ","14,771 ","15,344 ","8,774 ","7,773 ","8,258 ","7,740 ","8,353 ","6,463 ","6,366 ",714 ,"2,232 ","2,808 ","4,180 ",988 ,"1,208 ","1,687 ","6,929 ","1,634 ","3,155 ","2,843 "
2021/4/6,"4,396 ","14,352 ","42,601 ","40,055 ","27,023 ","13,724 ","11,975 ","4,117 ","3,241 ","15,668 ","2,290 ","5,018 ","5,878 ","10,581 ","9,931 ","19,309 ","18,601 ","5,849 ","9,679 ","3,362 ","8,222 ","8,898 ","5,915 ","27,856 ","3,198 ","11,920 ","13,035 ","16,765 ","24,523 ","16,247 ","10,024 ","26,332 ","17,508 ","31,976 ","25,316 ","9,781 ","36,716 ","26,725 ","26,141 ","19,963 ","25,359 ","117,421 ","37,950 ","20,997 ","23,475 ","27,236 ","22,762 ","25,476 ","23,641 ","13,741 ","33,270 ","7,071 ","8,571 ","19,723 ","4,806 ","3,840 ","2,696 ","14,553 ","10,155 ","13,428 ","31,908 ","9,047 ","13,281 ","7,808 ","22,859 ","23,739 ","26,641 ","38,251 ","37,785 ","26,806 ","25,769 ","54,487 ","21,130 ","27,123 ","33,025 ","20,441 ","59,664 ","21,294 ","16,157 ","14,888 ","19,066 ","13,392 ","25,360 ","20,198 ","8,232 ","11,538 ","39,247 ","23,796 ","24,494 ","22,584 ","8,999 ","11,879 ","5,630 ","5,319 ","6,525 ","10,536 ","9,782 ","11,908 ","17,421 ","29,457 ","23,093 ","13,780 ","12,748 ","13,087 ","12,322 ","12,105 ","10,948 ","9,649 ","1,382 ","2,455 ","3,850 ","4,785 ","2,241 ","3,450 ","2,900 ","7,806 ","2,280 ","3,830 ","4,425 "
2021/4/7,"4,386 ","14,838 ","44,337 ","41,007 ","27,327 ","15,263 ","11,849 ","4,192 ","3,339 ","14,907 ","2,188 ","5,045 ","5,560 ","10,641 ","10,566 ","19,442 ","18,869 ","5,842 ","9,780 ","3,575 ","8,787 ","9,057 ","6,034 ","28,843 ","3,189 ","12,433 ","13,518 ","16,813 ","24,357 ","18,226 ","10,065 ","28,182 ","17,705 ","34,630 ","25,647 ","10,120 ","37,381 ","27,007 ","26,821 ","20,880 ","25,538 ","116,342 ","39,583 ","21,549 ","24,261 ","27,654 ","25,230 ","26,079 ","24,067 ","13,693 ","33,714 ","7,125 ","8,730 ","20,450 ","5,058 ","3,840 ","3,649 ","15,499 ","10,067 ","13,463 ","32,062 ","9,254 ","14,115 ","8,124 ","23,150 ","24,818 ","27,282 ","38,829 ","38,528 ","27,331 ","26,342 ","56,638 ","24,423 ","28,351 ","33,482 ","21,363 ","60,332 ","21,300 ","16,657 ","15,479 ","19,514 ","13,788 ","25,202 ","20,585 ","8,251 ","11,843 ","40,159 ","24,256 ","25,464 ","23,664 ","11,083 ","12,251 ","5,771 ","5,331 ","6,713 ","10,615 ","10,002 ","12,371 ","17,574 ","30,349 ","23,912 ","14,034 ","13,015 ","12,936 ","12,587 ","12,207 ","11,465 ","9,835 ","1,339 ","2,445 ","3,907 ","4,721 ","2,376 ","3,503 ","2,869 ","7,373 ","2,299 ","3,864 ","4,446 "
2021/4/8,"4,319 ","15,408 ","45,392 ","42,012 ","27,659 ","15,437 ","12,137 ","4,027 ","3,327 ","14,779 ","2,167 ","5,004 ","5,005 ","10,757 ","11,262 ","19,696 ","19,195 ","5,956 ","10,019 ","3,322 ","9,335 ","9,148 ","6,279 ","28,974 ","3,496 ","11,827 ","13,477 ","16,900 ","24,657 ","17,790 ","10,438 ","26,780 ","17,807 ","34,801 ","25,359 ","11,483 ","37,701 ","27,346 ","27,046 ","20,651 ","24,760 ","117,122 ","39,952 ","21,222 ","24,981 ","27,220 ","24,499 ","27,298 ","23,953 ","13,487 ","32,473 ","7,032 ","8,576 ","19,772 ","4,837 ","4,082 ","3,538 ","14,829 ","9,737 ","13,106 ","30,365 ","9,223 ","13,643 ","7,997 ","23,216 ","24,701 ","27,062 ","39,487 ","38,458 ","27,688 ","25,750 ","55,604 ","24,428 ","31,096 ","33,752 ","21,514 ","61,581 ","21,736 ","16,749 ","15,517 ","19,887 ","13,307 ","25,878 ","20,720 ","7,925 ","11,838 ","40,778 ","24,522 ","25,605 ","23,350 ","15,188 ","12,296 ","6,155 ","5,458 ","6,799 ","10,743 ","9,919 ","12,411 ","17,938 ","30,486 ","23,882 ","14,267 ","12,876 ","13,355 ","12,739 ","12,310 ","11,528 ","9,713 ","1,355 ","2,602 ","4,049 ","4,883 ","2,263 ","3,567 ","3,068 ","7,829 ","2,431 ","3,902 ","4,389 "
2021/4/9,"4,946 ","16,079 ","47,823 ","48,725 ","29,457 ","16,059 ","12,819 ","4,217 ","3,442 ","14,868 ","2,205 ","4,891 ","4,525 ","10,680 ","12,781 ","19,758 ","19,560 ","6,226 ","10,486 ","3,372 ","9,387 ","9,584 ","6,582 ","29,749 ","3,618 ","12,084 ","13,949 ","17,768 ","25,856 ","18,385 ","10,991 ","29,931 ","19,114 ","36,576 ","26,518 ","11,778 ","39,314 ","28,959 ","27,915 ","21,506 ","26,668 ","146,613 ","47,674 ","22,964 ","25,952 ","29,471 ","26,335 ","28,854 ","26,804 ","13,743 ","33,633 ","7,270 ","9,161 ","21,162 ","5,578 ","4,079 ","3,606 ","15,308 ","10,161 ","13,160 ","30,646 ","9,732 ","15,274 ","8,569 ","24,158 ","25,173 ","29,985 ","43,936 ","40,404 ","28,798 ","27,738 ","68,393 ","25,624 ","33,858 ","39,876 ","24,510 ","71,295 ","23,316 ","17,504 ","16,003 ","23,013 ","13,843 ","32,066 ","22,786 ","8,297 ","12,696 ","43,027 ","25,995 ","26,927 ","24,702 ","14,988 ","12,573 ","6,369 ","5,630 ","7,014 ","11,004 ","11,025 ","13,055 ","19,274 ","31,636 ","26,217 ","14,738 ","13,451 ","13,847 ","13,291 ","12,864 ","11,879 ","10,151 ","1,475 ","2,713 ","4,104 ","5,240 ","2,470 ","3,663 ","3,215 ","9,502 ","2,553 ","4,369 ","4,634 "
2021/4/10,"2,989 ","9,847 ","27,282 ","46,235 ","18,766 ","11,788 ","8,599 ","4,032 ","2,593 ","9,060 ","1,602 ","3,215 ","5,989 ","7,637 ","11,440 ","5,990 ","9,017 ","4,199 ","8,623 ","3,567 ","6,173 ","6,650 ","2,449 ","16,210 ","4,228 ","13,626 ","10,558 ","13,583 ","18,683 ","15,113 ","9,016 ","29,516 ","16,254 ","28,218 ","19,976 ","6,073 ","33,054 ","22,255 ","20,959 ","17,276 ","12,008 ","135,443 ","48,698 ","18,716 ","18,121 ","30,065 ","24,646 ","26,006 ","21,493 ","9,621 ","24,747 ","6,390 ","6,738 ","17,518 ","6,630 ","3,348 ","1,818 ","10,252 ","8,682 ","11,562 ","29,626 ","6,533 ","11,756 ","6,575 ","18,220 ","16,442 ","27,198 ","38,364 ","31,804 ","22,157 ","26,778 ","75,315 ","16,690 ","28,647 ","33,086 ","19,658 ","57,314 ","16,120 ","14,594 ","9,155 ","16,422 ","10,253 ","28,469 ","15,429 ","10,812 ","11,089 ","22,378 ","20,683 ","15,600 ","17,655 ","10,188 ","10,441 ","5,036 ","2,634 ","6,611 ","8,277 ","9,785 ","11,630 ","14,203 ","21,510 ","22,024 ","11,298 ","10,361 ","10,850 ","9,944 ","10,497 ","8,053 ","7,812 ","2,017 ","2,362 ","3,036 ","4,737 ","1,246 ","1,416 ","2,079 ","8,467 ","2,239 ","3,624 ","3,042 "
