"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區,
2021/1/1,"2,594 ","6,259 ","16,429 ","32,816 ","10,513 ","6,613 ","5,878 ","2,850 ","1,766 ","6,124 ","1,314 ","2,546 ","9,072 ","4,173 ","9,307 ","4,116 ","4,724 ","2,880 ","6,354 ","3,169 ","4,167 ","4,809 ","2,037 ","12,624 ","3,545 ","9,930 ","7,937 ","10,701 ","12,990 ","11,217 ","6,627 ","18,414 ","10,656 ","15,641 ","12,909 ","3,130 ","24,041 ","16,209 ","16,148 ","13,874 ","6,691 ","127,523 ","36,515 ","13,199 ","11,608 ","23,156 ","20,949 ","19,255 ","14,912 ","6,323 ","17,715 ","4,824 ","4,537 ","13,517 ","8,139 ","2,548 ","1,459 ","6,713 ","6,183 ","10,406 ","30,304 ","5,234 ","9,096 ","4,924 ","14,005 ","11,392 ","20,508 ","33,991 ","23,073 ","16,109 ","24,676 ","61,088 ","9,162 ","20,183 ","23,363 ","13,941 ","50,525 ","11,109 ","10,952 ","6,648 ","15,450 ","9,111 ","22,840 ","10,183 ","5,629 ","8,751 ","14,076 ","9,711 ","10,586 ","14,504 ","5,916 ","6,478 ","3,870 ","1,908 ","5,494 ","5,796 ","7,996 ","8,411 ","9,842 ","17,461 ","14,874 ","8,204 ","7,576 ","8,152 ","7,509 ","7,968 ","6,231 ","6,026 ",598 ,"2,036 ","2,570 ","3,681 ",983 ,"1,074 ","1,417 ","8,330 ","1,704 ","2,813 ","2,840 ",
2021/1/2,"1,883 ","7,375 ","19,348 ","37,712 ","13,113 ","8,928 ","6,774 ","3,304 ","1,981 ","7,308 ","1,495 ","2,955 ","10,770 ","4,802 ","9,349 ","4,640 ","5,234 ","3,273 ","7,276 ","3,330 ","4,589 ","5,361 ","2,176 ","16,653 ","3,531 ","10,699 ","8,528 ","11,514 ","14,512 ","12,534 ","7,398 ","21,441 ","12,161 ","19,639 ","14,844 ","3,690 ","26,804 ","18,278 ","17,244 ","15,028 ","8,528 ","116,437 ","40,387 ","15,345 ","13,580 ","21,517 ","22,672 ","20,814 ","17,378 ","7,597 ","19,815 ","5,394 ","5,071 ","14,899 ","8,883 ","2,779 ","1,639 ","7,467 ","7,344 ","11,267 ","31,200 ","5,535 ","9,262 ","5,536 ","15,085 ","13,433 ","22,901 ","33,042 ","25,477 ","17,742 ","24,307 ","62,529 ","11,538 ","23,587 ","27,265 ","16,444 ","50,507 ","13,173 ","12,132 ","7,415 ","14,303 ","9,138 ","22,352 ","11,900 ","7,952 ","9,478 ","15,600 ","15,843 ","12,129 ","15,468 ","6,601 ","7,256 ","4,207 ","1,953 ","5,869 ","6,538 ","8,488 ","9,194 ","10,620 ","17,953 ","17,531 ","9,124 ","8,405 ","9,292 ","8,155 ","8,878 ","6,622 ","6,462 ",660 ,"2,171 ","2,795 ","4,014 ","1,047 ",995 ,"1,684 ","7,201 ","1,776 ","3,057 ","3,029 ",
2021/1/3,"2,701 ","6,744 ","16,151 ","30,585 ","11,147 ","8,626 ","6,396 ","3,358 ","2,118 ","7,122 ","1,383 ","2,978 ","8,951 ","4,912 ","8,085 ","4,686 ","5,556 ","3,451 ","6,988 ","4,054 ","4,757 ","5,237 ","2,271 ","12,317 ","3,414 ","10,973 ","8,465 ","10,909 ","13,721 ","12,601 ","7,591 ","21,595 ","12,124 ","18,930 ","15,628 ","3,513 ","25,622 ","17,624 ","16,704 ","14,116 ","7,534 ","110,315 ","32,703 ","12,219 ","14,008 ","23,054 ","21,414 ","20,489 ","16,455 ","7,237 ","19,196 ","5,405 ","4,634 ","14,622 ","6,541 ","2,654 ","1,593 ","7,816 ","7,132 ","11,783 ","35,129 ","5,391 ","8,596 ","5,049 ","14,178 ","11,707 ","19,461 ","29,909 ","24,440 ","17,301 ","21,888 ","47,320 ","10,076 ","20,808 ","20,709 ","13,811 ","41,414 ","12,740 ","11,481 ","7,484 ","13,463 ","8,962 ","17,822 ","9,894 ","8,989 ","7,921 ","13,502 ","13,494 ","11,035 ","13,061 ","7,025 ","6,560 ","3,842 ","1,952 ","5,765 ","5,781 ","7,195 ","8,456 ","9,817 ","15,248 ","16,408 ","8,139 ","7,417 ","8,117 ","7,506 ","7,972 ","6,374 ","6,160 ",704 ,"2,093 ","2,756 ","3,902 ",934 ,"1,066 ","1,507 ","6,574 ","1,698 ","2,897 ","2,684 ",
2021/1/4,"4,092 ","14,661 ","42,969 ","37,107 ","25,908 ","14,758 ","12,067 ","4,037 ","3,192 ","14,814 ","2,122 ","4,802 ","4,442 ","10,346 ","10,000 ","19,630 ","18,068 ","5,867 ","9,410 ","3,085 ","9,085 ","8,743 ","6,714 ","28,143 ","3,259 ","10,991 ","13,099 ","17,221 ","24,258 ","17,410 ","10,114 ","26,640 ","17,018 ","33,804 ","23,591 ","11,517 ","37,420 ","26,668 ","26,920 ","20,741 ","25,124 ","110,104 ","35,079 ","21,111 ","23,178 ","25,492 ","25,436 ","25,846 ","22,160 ","13,328 ","32,190 ","6,802 ","8,220 ","19,036 ","4,587 ","3,613 ","3,612 ","14,481 ","9,764 ","12,149 ","29,873 ","9,061 ","13,175 ","7,899 ","22,995 ","24,552 ","26,243 ","37,556 ","40,766 ","26,551 ","25,941 ","49,062 ","21,820 ","29,783 ","31,959 ","20,001 ","59,302 ","21,064 ","16,296 ","15,400 ","19,312 ","12,701 ","25,475 ","19,667 ","7,279 ","10,958 ","38,767 ","23,211 ","25,020 ","23,140 ","15,391 ","11,466 ","5,398 ","5,181 ","6,424 ","10,725 ","9,771 ","11,997 ","17,058 ","30,520 ","22,015 ","14,165 ","12,598 ","12,864 ","12,514 ","11,974 ","11,425 ","9,632 ","1,200 ","2,637 ","4,045 ","4,706 ","2,194 ","3,351 ","2,956 ","7,202 ","2,396 ","3,622 ","4,173 ",
2021/1/5,"3,969 ","15,165 ","44,457 ","39,497 ","26,928 ","15,383 ","12,329 ","3,975 ","3,188 ","15,218 ","2,151 ","4,899 ","4,328 ","10,554 ","10,388 ","19,607 ","18,354 ","5,993 ","9,763 ","3,186 ","9,232 ","8,948 ","6,757 ","28,812 ","3,498 ","11,265 ","13,295 ","17,495 ","24,950 ","17,684 ","10,329 ","25,915 ","17,251 ","34,837 ","24,628 ","11,804 ","38,224 ","27,457 ","27,171 ","20,983 ","25,481 ","109,902 ","37,195 ","21,960 ","23,885 ","26,642 ","25,924 ","26,279 ","23,073 ","13,546 ","32,207 ","6,936 ","8,412 ","19,366 ","4,833 ","3,835 ","3,668 ","14,531 ","9,895 ","12,060 ","28,947 ","9,171 ","13,196 ","8,011 ","23,317 ","24,751 ","27,376 ","37,862 ","41,069 ","27,038 ","26,435 ","51,216 ","23,123 ","30,629 ","33,204 ","20,852 ","60,227 ","21,953 ","16,419 ","15,615 ","19,500 ","13,034 ","25,378 ","20,362 ","7,786 ","11,338 ","40,000 ","24,056 ","25,714 ","23,274 ","15,423 ","11,825 ","5,572 ","5,302 ","6,450 ","10,822 ","10,129 ","12,214 ","17,522 ","30,218 ","23,656 ","14,292 ","12,844 ","13,182 ","12,721 ","12,332 ","11,631 ","9,774 ","1,238 ","2,556 ","4,074 ","4,754 ","2,209 ","3,328 ","2,936 ","7,168 ","2,451 ","3,754 ","4,127 ",
2021/1/6,"3,990 ","15,337 ","45,244 ","41,553 ","27,588 ","15,645 ","12,734 ","4,071 ","3,260 ","15,194 ","2,203 ","4,782 ","4,304 ","10,699 ","10,689 ","20,493 ","18,691 ","5,897 ","9,993 ","3,237 ","9,377 ","9,077 ","6,768 ","28,969 ","3,497 ","11,574 ","13,574 ","18,028 ","25,085 ","18,197 ","10,517 ","26,754 ","17,738 ","35,283 ","24,855 ","11,953 ","38,739 ","27,565 ","27,404 ","21,193 ","25,746 ","111,750 ","40,049 ","22,140 ","24,274 ","26,637 ","26,056 ","26,454 ","23,474 ","13,417 ","32,839 ","6,995 ","8,489 ","19,674 ","4,866 ","3,919 ","3,655 ","14,533 ","9,759 ","11,913 ","28,648 ","9,325 ","13,463 ","8,023 ","23,607 ","24,973 ","27,642 ","38,723 ","41,508 ","27,550 ","27,024 ","53,949 ","24,065 ","31,187 ","34,311 ","21,425 ","61,737 ","22,231 ","16,897 ","15,497 ","19,856 ","13,071 ","25,884 ","20,679 ","7,634 ","11,485 ","40,628 ","24,544 ","26,082 ","23,687 ","14,800 ","12,069 ","5,897 ","5,456 ","6,542 ","11,092 ","10,436 ","12,470 ","17,807 ","31,194 ","24,223 ","14,376 ","12,998 ","13,499 ","12,804 ","12,604 ","11,685 ","9,768 ","1,281 ","2,654 ","4,072 ","4,820 ","2,247 ","3,395 ","3,011 ","7,389 ","2,489 ","3,737 ","4,209 ",
2021/1/7,"3,782 ","15,739 ","45,737 ","41,120 ","27,196 ","15,845 ","12,443 ","4,039 ","3,161 ","15,191 ","2,076 ","4,723 ","4,053 ","10,537 ","10,870 ","20,285 ","18,813 ","5,939 ","9,938 ","3,015 ","9,330 ","8,854 ","7,029 ","29,054 ","3,583 ","11,055 ","13,116 ","17,435 ","25,219 ","17,830 ","10,459 ","26,720 ","17,961 ","34,982 ","25,193 ","11,711 ","38,457 ","27,545 ","27,495 ","20,980 ","25,170 ","116,494 ","39,655 ","21,495 ","24,257 ","25,655 ","24,191 ","26,068 ","23,063 ","12,894 ","31,588 ","6,913 ","8,151 ","18,818 ","5,053 ","3,757 ","3,566 ","14,226 ","9,441 ","11,357 ","27,718 ","9,086 ","12,924 ","7,913 ","23,394 ","24,690 ","27,153 ","39,285 ","41,255 ","27,481 ","25,603 ","52,759 ","24,449 ","31,244 ","34,486 ","21,859 ","61,923 ","21,984 ","16,666 ","16,952 ","20,236 ","12,968 ","25,892 ","20,783 ","7,247 ","11,514 ","40,953 ","24,714 ","26,407 ","23,132 ","15,053 ","11,990 ","5,805 ","5,393 ","6,671 ","10,984 ","10,220 ","12,102 ","17,911 ","30,835 ","23,977 ","14,532 ","12,832 ","13,395 ","12,890 ","12,421 ","11,628 ","9,826 ","1,234 ","2,713 ","4,160 ","4,901 ","2,213 ","3,455 ","3,121 ","7,544 ","2,510 ","3,931 ","4,281 ",
2021/1/8,"4,170 ","16,246 ","47,529 ","47,031 ","28,230 ","16,288 ","12,747 ","4,002 ","3,179 ","14,948 ","2,086 ","4,824 ","3,894 ","10,533 ","12,304 ","19,992 ","19,045 ","5,983 ","10,190 ","2,978 ","9,455 ","9,237 ","7,002 ","29,165 ","3,566 ","11,147 ","13,261 ","17,746 ","26,135 ","18,523 ","10,777 ","28,288 ","18,802 ","35,450 ","26,337 ","12,036 ","39,475 ","28,411 ","28,079 ","20,957 ","25,350 ","145,447 ","45,900 ","22,416 ","24,961 ","26,258 ","27,112 ","26,954 ","23,873 ","13,159 ","32,365 ","7,078 ","8,654 ","19,799 ","5,777 ","3,776 ","3,595 ","14,143 ","9,837 ","11,485 ","27,817 ","9,439 ","14,084 ","8,366 ","24,141 ","24,743 ","29,075 ","44,538 ","42,341 ","28,256 ","26,565 ","61,822 ","25,147 ","33,747 ","38,888 ","24,256 ","69,411 ","22,553 ","17,453 ","15,732 ","23,016 ","12,969 ","31,433 ","22,197 ","7,889 ","12,067 ","42,718 ","26,185 ","27,124 ","23,841 ","15,122 ","12,378 ","6,066 ","5,601 ","7,023 ","11,316 ","10,948 ","12,456 ","19,237 ","32,209 ","25,744 ","14,480 ","13,264 ","14,223 ","13,310 ","12,957 ","11,751 ","10,104 ","1,270 ","2,882 ","4,238 ","5,278 ","2,469 ","3,687 ","3,155 ","9,155 ","2,655 ","4,190 ","4,705 ",
2021/1/9,"2,194 ","9,010 ","24,600 ","42,880 ","17,084 ","10,327 ","7,857 ","3,252 ","2,269 ","8,538 ","1,509 ","2,843 ","3,809 ","6,156 ","9,800 ","5,409 ","7,301 ","3,843 ","7,966 ","2,803 ","5,336 ","6,212 ","2,227 ","15,417 ","3,510 ","9,651 ","9,658 ","13,037 ","17,184 ","15,606 ","8,698 ","25,665 ","15,599 ","26,707 ","18,311 ","4,845 ","29,994 ","20,921 ","19,686 ","16,038 ","10,731 ","126,249 ","46,308 ","17,630 ","16,271 ","22,301 ","22,874 ","21,802 ","18,928 ","8,639 ","23,770 ","5,628 ","5,501 ","15,931 ","6,840 ","3,059 ","1,748 ","8,640 ","7,530 ","8,929 ","22,162 ","6,157 ","10,369 ","6,084 ","17,045 ","15,264 ","24,741 ","35,019 ","29,869 ","21,677 ","24,770 ","62,648 ","15,584 ","28,499 ","33,243 ","18,564 ","53,438 ","15,170 ","13,376 ","8,760 ","15,041 ","8,016 ","24,643 ","13,950 ","7,654 ","9,302 ","19,240 ","19,066 ","14,576 ","15,489 ","8,582 ","8,556 ","4,670 ","2,427 ","5,766 ","7,363 ","9,089 ","10,036 ","12,784 ","19,951 ","20,743 ","10,337 ","9,331 ","10,277 ","9,333 ","9,911 ","7,227 ","7,230 ",762 ,"2,306 ","2,986 ","4,378 ","1,402 ","1,309 ","2,036 ","7,641 ","2,106 ","3,314 ","3,132 ",
2021/1/10,"2,260 ","7,208 ","17,995 ","32,908 ","11,896 ","8,041 ","6,413 ","3,263 ","1,932 ","7,218 ","1,273 ","2,408 ","4,354 ","5,469 ","9,361 ","4,529 ","5,708 ","3,476 ","7,031 ","3,094 ","4,553 ","5,275 ","2,103 ","13,231 ","3,391 ","9,198 ","8,673 ","11,229 ","14,867 ","12,915 ","7,719 ","21,715 ","12,837 ","20,157 ","15,956 ","4,122 ","25,940 ","17,142 ","16,997 ","14,429 ","8,062 ","111,609 ","37,306 ","13,104 ","15,227 ","20,938 ","20,096 ","19,552 ","16,485 ","7,025 ","19,432 ","5,103 ","4,366 ","14,458 ","5,943 ","2,884 ","1,517 ","7,595 ","6,686 ","8,730 ","23,379 ","5,532 ","9,106 ","5,244 ","14,425 ","12,202 ","20,527 ","30,748 ","25,312 ","17,876 ","22,347 ","50,775 ","11,133 ","22,588 ","23,350 ","15,203 ","44,311 ","13,542 ","11,682 ","7,723 ","13,143 ","7,421 ","21,306 ","10,717 ","7,615 ","7,820 ","14,516 ","11,036 ","11,402 ","13,101 ","6,767 ","6,870 ","4,146 ","1,988 ","5,338 ","6,149 ","7,537 ","8,355 ","10,625 ","17,006 ","17,738 ","8,486 ","7,934 ","8,654 ","7,483 ","8,406 ","6,533 ","6,131 ",650 ,"2,033 ","2,660 ","4,025 ","1,306 ","1,150 ","1,612 ","7,067 ","1,792 ","2,865 ","3,200 ",
