"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2020/4/1,"3,880 ","12,994 ","34,734 ","36,968 ","23,826 ","13,409 ","10,737 ","3,947 ","3,075 ","12,803 ","2,394 ","3,959 ","4,547 ","9,145 ","7,943 ","15,362 ","16,226 ","5,665 ","8,121 ","2,655 ","6,944 ","7,897 ","4,665 ","25,963 ","2,996 ","11,230 ","10,163 ","15,418 ","21,705 ","13,848 ","9,104 ","25,365 ","15,297 ","29,698 ","23,244 ","8,695 ","32,351 ","23,934 ","24,192 ","19,653 ","20,194 ","103,030 ","32,932 ","16,954 ","21,869 ","21,989 ","20,724 ","22,102 ","20,396 ","11,534 ","27,074 ","6,525 ","7,336 ","16,466 ","4,189 ","3,338 ","3,187 ","11,510 ","8,251 ","9,912 ","30,843 ","8,870 ","11,120 ","6,813 ","20,428 ","23,399 ","27,229 ","31,990 ","35,629 ","23,236 ","22,473 ","45,259 ","20,423 ","28,671 ","29,256 ","17,251 ","51,728 ","19,392 ","14,887 ","13,465 ","16,290 ","12,531 ","20,186 ","16,124 ","6,962 ","9,797 ","34,119 ","20,065 ","21,193 ","20,161 ","7,169 ","9,683 ","5,222 ","4,868 ","5,490 ","9,558 ","8,426 ","12,900 ","15,274 ","25,682 ","19,895 ","13,420 ","11,153 ","11,082 ","11,929 ","11,030 ","10,348 ","9,780 ",772 ,"1,996 ","2,706 ","3,671 ","1,558 ","2,414 ","2,087 ","6,266 ","1,685 ","2,566 ","2,959 "
2020/4/2,"1,694 ","5,329 ","12,287 ","26,138 ","8,224 ","5,398 ","5,038 ","2,568 ","1,488 ","5,453 ","1,081 ","1,817 ","3,417 ","3,345 ","4,854 ","3,537 ","4,205 ","2,301 ","4,946 ","1,736 ","3,354 ","3,615 ","1,316 ","10,610 ","2,866 ","6,985 ","5,374 ","8,262 ","10,175 ","8,288 ","5,461 ","14,184 ","8,791 ","14,363 ","10,888 ","2,188 ","19,201 ","13,056 ","13,367 ","10,887 ","5,452 ","62,789 ","23,160 ","8,421 ","9,942 ","12,261 ","13,205 ","12,773 ","11,248 ","6,411 ","13,260 ","3,843 ","3,919 ","8,795 ","2,932 ","1,796 ","1,524 ","4,962 ","4,833 ","5,254 ","19,261 ","4,041 ","5,232 ","3,822 ","10,738 ","11,422 ","16,198 ","18,054 ","19,448 ","12,789 ","15,006 ","31,943 ","6,525 ","15,567 ","18,105 ","8,713 ","29,749 ","9,794 ","8,566 ","5,523 ","7,629 ","5,532 ","10,620 ","7,686 ","3,682 ","4,898 ","10,333 ","7,373 ","8,261 ","9,134 ","4,127 ","4,616 ","2,875 ","1,489 ","2,938 ","4,672 ","5,715 ","7,102 ","7,783 ","10,428 ","11,352 ","6,917 ","5,845 ","6,195 ","6,289 ","6,594 ","4,524 ","5,031 ",340 ,"1,480 ","1,892 ","2,839 ",610 ,714 ,"1,211 ","4,191 ","1,301 ","1,806 ","1,486 "
2020/4/3,"1,383 ","4,940 ","10,945 ","24,956 ","7,779 ","4,854 ","4,636 ","2,352 ","1,406 ","5,144 ","1,020 ","1,772 ","4,560 ","2,971 ","4,800 ","3,183 ","3,639 ","2,058 ","4,828 ","2,012 ","3,113 ","3,270 ","1,227 ","9,866 ","3,017 ","7,373 ","5,007 ","7,676 ","9,093 ","8,002 ","5,015 ","12,168 ","7,651 ","13,003 ","9,345 ","2,226 ","17,435 ","11,672 ","11,841 ","10,103 ","4,611 ","60,577 ","22,163 ","7,790 ","9,600 ","12,726 ","13,501 ","12,630 ","10,757 ","5,021 ","12,195 ","3,517 ","3,688 ","9,053 ","3,178 ","1,734 ","1,512 ","4,907 ","4,702 ","5,140 ","20,236 ","3,732 ","5,158 ","3,581 ","9,673 ","8,795 ","14,851 ","17,314 ","17,617 ","11,739 ","14,761 ","31,036 ","5,305 ","14,471 ","17,043 ","7,970 ","28,664 ","8,876 ","7,657 ","5,077 ","7,648 ","5,454 ","10,081 ","6,770 ","3,918 ","4,987 ","9,144 ","6,828 ","7,375 ","8,582 ","3,661 ","4,422 ","2,788 ","1,251 ","2,977 ","4,297 ","5,372 ","6,521 ","7,415 ","9,725 ","10,978 ","6,652 ","5,520 ","5,812 ","5,724 ","6,236 ","4,288 ","4,496 ",355 ,"1,419 ","1,651 ","2,712 ",704 ,629 ,"1,114 ","4,010 ","1,262 ","1,669 ","1,358 "
2020/4/4,"1,472 ","4,292 ","9,430 ","21,178 ","7,274 ","4,292 ","4,004 ","2,221 ","1,308 ","3,740 ",899 ,"1,405 ","3,304 ","2,546 ","4,254 ","2,524 ","3,205 ","1,852 ","4,098 ","1,635 ","2,739 ","2,924 ","1,133 ","8,932 ","2,609 ","6,433 ","4,481 ","6,894 ","8,032 ","7,019 ","4,426 ","10,231 ","6,790 ","11,451 ","7,511 ","1,865 ","15,276 ","10,428 ","10,580 ","9,065 ","4,238 ","65,616 ","19,490 ","6,614 ","8,224 ","11,889 ","11,570 ","10,637 ","9,721 ","4,371 ","10,584 ","3,292 ","3,206 ","7,803 ","2,549 ","1,630 ",895 ,"4,049 ","4,279 ","4,561 ","15,783 ","3,393 ","4,847 ","3,226 ","8,806 ","7,792 ","13,228 ","16,691 ","15,607 ","10,050 ","12,949 ","27,925 ","5,141 ","12,423 ","14,246 ","7,005 ","25,925 ","7,900 ","6,902 ","4,371 ","7,740 ","4,698 ","8,389 ","5,932 ","4,631 ","4,280 ","7,604 ","5,885 ","6,559 ","7,723 ","3,204 ","3,935 ","2,393 ","1,196 ","2,604 ","3,878 ","4,578 ","5,761 ","6,482 ","8,094 ","9,531 ","5,676 ","4,968 ","4,945 ","5,172 ","5,569 ","3,910 ","4,008 ",262 ,"1,197 ","1,438 ","2,320 ",539 ,522 ,"1,027 ","4,667 ","1,132 ","1,363 ","1,200 "
2020/4/5,"2,355 ","4,183 ","9,252 ","20,295 ","6,602 ","4,614 ","3,835 ","2,018 ","1,158 ","3,779 ",898 ,"1,585 ","2,792 ","2,522 ","4,170 ","2,580 ","3,171 ","1,836 ","4,118 ","1,625 ","2,756 ","3,047 ","1,174 ","8,904 ","2,337 ","6,246 ","4,515 ","6,941 ","8,296 ","6,965 ","4,474 ","10,409 ","6,629 ","11,523 ","8,174 ","1,833 ","14,662 ","9,940 ","10,354 ","8,849 ","4,233 ","104,800 ","18,723 ","6,366 ","9,113 ","12,732 ","11,034 ","10,927 ","9,417 ","4,068 ","10,352 ","3,076 ","3,104 ","7,738 ","2,672 ","1,503 ",802 ,"3,906 ","4,105 ","4,357 ","15,621 ","3,454 ","5,736 ","3,046 ","8,984 ","7,799 ","13,290 ","19,947 ","15,051 ","9,694 ","12,439 ","26,543 ","5,035 ","12,021 ","13,133 ","6,749 ","26,794 ","7,750 ","6,941 ","4,107 ","10,355 ","4,714 ","8,257 ","5,682 ","4,573 ","4,087 ","7,341 ","5,816 ","6,313 ","7,546 ","3,502 ","3,873 ","2,331 ","1,210 ","2,636 ","3,797 ","4,386 ","7,099 ","6,328 ","8,320 ","9,266 ","5,621 ","4,668 ","4,746 ","5,038 ","5,293 ","3,902 ","4,099 ",306 ,"1,259 ","1,481 ","2,366 ",485 ,522 ,936 ,"6,780 ","1,093 ","1,437 ","1,272 "
2020/4/6,"3,551 ","11,932 ","33,397 ","30,530 ","22,575 ","12,343 ","9,860 ","3,465 ","2,812 ","11,461 ","2,200 ","3,823 ","3,462 ","8,044 ","7,744 ","16,044 ","15,485 ","4,991 ","7,240 ","2,527 ","7,332 ","7,168 ","4,824 ","24,301 ","2,641 ","10,259 ","9,002 ","13,603 ","19,886 ","13,979 ","8,177 ","19,565 ","12,982 ","25,233 ","19,994 ","10,004 ","28,889 ","21,554 ","21,913 ","17,547 ","19,460 ","103,707 ","27,015 ","15,652 ","19,678 ","20,367 ","19,523 ","21,676 ","18,204 ","10,957 ","23,850 ","5,939 ","7,197 ","14,626 ","3,772 ","3,018 ","2,071 ","9,959 ","7,500 ","8,049 ","25,331 ","8,528 ","10,502 ","6,373 ","19,174 ","22,214 ","24,117 ","28,587 ","34,352 ","21,342 ","20,458 ","38,573 ","15,551 ","24,773 ","24,659 ","15,007 ","45,030 ","17,254 ","13,380 ","12,284 ","15,361 ","11,432 ","18,183 ","14,837 ","6,544 ","8,954 ","32,017 ","19,137 ","19,960 ","19,340 ","11,752 ","9,062 ","5,099 ","4,704 ","5,096 ","8,940 ","7,678 ","11,196 ","14,387 ","23,786 ","17,725 ","12,879 ","10,499 ","10,176 ","11,070 ","10,073 ","9,800 ","8,834 ",702 ,"1,681 ","2,423 ","3,185 ","1,465 ","2,293 ","1,977 ","5,785 ","1,754 ","2,259 ","2,581 "
2020/4/7,"3,012 ","11,961 ","33,237 ","31,173 ","22,260 ","12,162 ","9,908 ","3,509 ","2,846 ","11,762 ","2,185 ","3,921 ","3,351 ","8,184 ","7,490 ","15,906 ","15,337 ","5,036 ","7,257 ","2,521 ","7,190 ","7,312 ","4,500 ","24,197 ","2,500 ","10,393 ","9,410 ","13,651 ","19,717 ","14,474 ","8,394 ","19,991 ","13,205 ","26,321 ","20,879 ","10,284 ","29,519 ","22,239 ","22,553 ","18,696 ","19,047 ","85,084 ","27,466 ","15,655 ","20,447 ","20,681 ","22,408 ","22,419 ","19,014 ","10,895 ","24,055 ","5,977 ","7,141 ","14,965 ","3,690 ","3,172 ","3,100 ","11,110 ","7,569 ","8,174 ","25,802 ","8,353 ","9,988 ","6,292 ","19,249 ","22,483 ","24,792 ","27,552 ","34,860 ","21,819 ","21,407 ","39,427 ","18,434 ","25,082 ","24,656 ","14,907 ","43,448 ","17,924 ","13,436 ","12,521 ","14,197 ","11,143 ","17,658 ","14,902 ","6,535 ","8,894 ","31,612 ","19,095 ","19,846 ","19,311 ","12,299 ","9,227 ","5,141 ","4,635 ","5,231 ","9,281 ","7,875 ","10,830 ","14,722 ","24,049 ","18,430 ","13,026 ","10,599 ","10,394 ","11,282 ","10,453 ","10,287 ","9,062 ",766 ,"1,738 ","2,518 ","3,225 ","1,436 ","2,287 ","1,989 ","4,894 ","1,722 ","2,318 ","2,717 "
2020/4/8,"3,009 ","12,151 ","33,215 ","31,322 ","22,490 ","12,166 ","10,007 ","3,502 ","2,914 ","11,894 ","2,169 ","3,945 ","3,660 ","8,378 ","7,843 ","15,714 ","15,333 ","4,992 ","7,290 ","2,618 ","7,228 ","7,315 ","4,322 ","24,349 ","2,727 ","10,651 ","9,564 ","13,947 ","19,913 ","14,237 ","8,328 ","20,286 ","13,622 ","26,315 ","21,198 ","9,965 ","29,551 ","22,220 ","22,355 ","18,547 ","18,809 ","83,912 ","28,475 ","15,642 ","20,301 ","20,529 ","22,613 ","22,424 ","19,095 ","10,921 ","24,464 ","5,974 ","7,195 ","15,334 ","3,847 ","3,063 ","3,091 ","11,222 ","7,672 ","8,257 ","26,674 ","8,433 ","10,089 ","6,429 ","19,316 ","22,369 ","24,968 ","27,284 ","34,746 ","21,657 ","21,230 ","40,349 ","18,963 ","25,290 ","25,266 ","15,448 ","43,883 ","17,670 ","13,678 ","12,479 ","14,253 ","11,232 ","17,798 ","14,915 ","6,749 ","8,960 ","31,927 ","19,272 ","19,784 ","19,249 ","11,766 ","9,372 ","5,274 ","4,640 ","5,261 ","9,193 ","7,735 ","10,837 ","14,566 ","23,639 ","18,794 ","13,023 ","10,497 ","10,247 ","11,191 ","10,354 ","10,225 ","9,098 ",769 ,"1,757 ","2,376 ","3,097 ","1,467 ","2,217 ","2,021 ","5,022 ","1,718 ","2,249 ","2,724 "
2020/4/9,"3,012 ","12,145 ","32,876 ","31,636 ","22,663 ","12,285 ","9,878 ","3,580 ","2,894 ","11,707 ","2,214 ","4,051 ","3,634 ","8,473 ","7,902 ","15,580 ","15,215 ","5,051 ","7,385 ","2,711 ","7,192 ","7,243 ","4,395 ","24,188 ","2,602 ","10,740 ","9,473 ","13,729 ","19,999 ","14,403 ","8,336 ","20,491 ","13,173 ","26,013 ","21,462 ","9,906 ","29,512 ","22,160 ","22,198 ","18,604 ","18,979 ","83,835 ","28,961 ","15,369 ","20,440 ","20,936 ","22,989 ","22,539 ","19,167 ","10,897 ","24,598 ","6,018 ","7,321 ","15,052 ","3,776 ","3,217 ","2,999 ","11,387 ","7,599 ","8,446 ","27,099 ","8,342 ","10,231 ","6,449 ","19,259 ","22,421 ","24,831 ","27,215 ","34,637 ","21,665 ","21,043 ","39,534 ","18,833 ","25,456 ","25,681 ","15,282 ","44,968 ","17,704 ","13,614 ","12,377 ","14,124 ","11,554 ","18,099 ","15,026 ","6,758 ","9,045 ","31,272 ","19,110 ","19,995 ","19,011 ","11,866 ","9,208 ","5,224 ","4,656 ","5,358 ","9,085 ","7,765 ","10,887 ","14,323 ","23,828 ","18,557 ","12,935 ","10,680 ","10,238 ","11,156 ","10,359 ","10,212 ","9,161 ",761 ,"1,707 ","2,397 ","3,146 ","1,424 ","2,218 ","1,965 ","4,977 ","1,693 ","2,230 ","2,660 "
2020/4/10,"3,326 ","12,518 ","34,065 ","35,881 ","23,247 ","12,874 ","10,483 ","3,856 ","3,032 ","13,174 ","2,417 ","4,168 ","4,590 ","8,951 ","8,516 ","16,189 ","15,757 ","5,678 ","7,986 ","2,998 ","7,966 ","7,716 ","4,493 ","25,360 ","3,023 ","11,876 ","9,951 ","15,027 ","21,579 ","15,410 ","8,879 ","22,901 ","14,840 ","27,531 ","22,775 ","10,138 ","31,407 ","23,654 ","23,490 ","19,386 ","19,364 ","100,096 ","33,506 ","16,516 ","21,298 ","22,721 ","25,032 ","25,352 ","20,557 ","11,245 ","26,179 ","6,427 ","7,658 ","16,780 ","4,193 ","3,342 ","3,199 ","12,185 ","8,316 ","10,014 ","31,831 ","8,801 ","11,075 ","6,869 ","20,164 ","23,048 ","26,778 ","30,805 ","36,908 ","22,587 ","22,633 ","45,628 ","18,830 ","28,139 ","28,764 ","16,891 ","51,014 ","18,550 ","14,489 ","13,099 ","15,825 ","12,284 ","19,520 ","15,864 ","7,530 ","9,725 ","32,333 ","19,785 ","20,329 ","20,202 ","11,171 ","9,680 ","5,460 ","4,807 ","5,702 ","9,407 ","8,288 ","12,681 ","14,926 ","24,824 ","20,205 ","13,528 ","11,164 ","10,942 ","11,472 ","10,759 ","10,831 ","9,849 ",791 ,"1,860 ","2,529 ","3,376 ","1,612 ","2,310 ","2,115 ","6,127 ","1,862 ","2,433 ","2,971 "
