"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區,
2020/8/1,"3,756 ","9,289 ","23,910 ","46,870 ","17,329 ","9,460 ","7,760 ","3,649 ","2,452 ","8,426 ","1,567 ","3,246 ","10,304 ","6,181 ","10,436 ","5,796 ","6,687 ","4,110 ","7,932 ","3,567 ","5,504 ","6,185 ","2,755 ","37,274 ","4,382 ","11,111 ","9,748 ","13,095 ","17,172 ","15,106 ","8,733 ","25,790 ","15,252 ","26,203 ","16,380 ","4,487 ","29,792 ","21,042 ","20,684 ","16,620 ","11,808 ","156,079 ","44,641 ","17,851 ","16,506 ","25,401 ","26,244 ","23,427 ","19,088 ","8,752 ","21,917 ","5,922 ","5,282 ","14,522 ","4,988 ","2,924 ","1,681 ","7,729 ","7,560 ","9,603 ","31,129 ","6,251 ","11,419 ","6,205 ","17,317 ","15,534 ","26,737 ","38,634 ","30,106 ","20,728 ","25,221 ","69,988 ","15,087 ","30,342 ","33,595 ","19,603 ","61,213 ","15,017 ","14,867 ","8,843 ","19,864 ","10,159 ","42,605 ","13,746 ","8,985 ","10,593 ","19,386 ","16,199 ","14,375 ","16,843 ","7,240 ","8,675 ","4,532 ","2,267 ","7,502 ","7,769 ","9,133 ","10,147 ","13,180 ","19,323 ","21,537 ","10,567 ","9,558 ","10,493 ","9,305 ","9,724 ","7,416 ","7,428 ",499 ,"2,338 ","2,761 ","4,276 ","1,216 ","1,112 ","1,765 ","7,689 ","2,022 ","3,169 ","4,055 ",
2020/8/2,"3,651 ","7,385 ","17,458 ","34,258 ","12,374 ","7,647 ","6,153 ","3,130 ","1,935 ","6,474 ","1,288 ","2,463 ","5,870 ","5,445 ","9,049 ","4,457 ","5,815 ","3,242 ","6,683 ","2,974 ","4,630 ","5,180 ","2,406 ","29,886 ","4,138 ","9,566 ","8,366 ","10,963 ","14,020 ","12,546 ","7,538 ","21,842 ","12,955 ","20,787 ","14,938 ","3,734 ","25,542 ","17,874 ","16,746 ","14,044 ","9,775 ","132,335 ","34,506 ","12,144 ","14,022 ","20,864 ","20,090 ","19,674 ","16,308 ","7,051 ","17,771 ","4,727 ","4,417 ","12,865 ","4,101 ","2,573 ","1,597 ","6,609 ","6,730 ","8,281 ","26,658 ","5,522 ","8,999 ","5,054 ","14,410 ","12,112 ","21,012 ","31,532 ","25,103 ","17,486 ","21,112 ","53,957 ","11,126 ","23,684 ","24,367 ","14,469 ","47,368 ","12,946 ","12,059 ","7,741 ","16,137 ","7,353 ","33,820 ","10,273 ","7,438 ","8,312 ","13,891 ","12,298 ","11,486 ","12,368 ","6,110 ","6,635 ","3,901 ","1,934 ","6,114 ","6,182 ","7,177 ","7,992 ","10,268 ","15,008 ","17,347 ","8,834 ","7,780 ","8,471 ","7,825 ","8,015 ","6,311 ","6,054 ",418 ,"1,982 ","2,609 ","3,837 ",974 ,955 ,"1,475 ","6,527 ","1,751 ","2,718 ","3,571 ",
2020/8/3,"4,898 ","13,449 ","39,944 ","35,604 ","21,854 ","12,696 ","10,657 ","3,702 ","2,830 ","12,049 ","1,838 ","3,472 ","2,919 ","7,395 ","8,723 ","16,812 ","15,479 ","4,781 ","8,098 ","2,660 ","7,602 ","7,112 ","5,698 ","25,040 ","3,358 ","9,001 ","11,276 ","15,186 ","21,175 ","13,727 ","9,097 ","21,938 ","15,297 ","30,447 ","20,369 ","8,488 ","33,085 ","24,307 ","24,094 ","17,733 ","23,566 ","117,732 ","31,842 ","19,968 ","19,465 ","21,149 ","17,833 ","20,354 ","19,442 ","11,044 ","26,759 ","5,915 ","7,099 ","14,719 ","3,266 ","3,309 ","2,996 ","10,269 ","7,904 ","9,473 ","22,323 ","8,315 ","11,224 ","6,832 ","19,502 ","20,732 ","23,454 ","36,957 ","34,552 ","24,008 ","21,576 ","46,600 ","18,032 ","25,616 ","29,591 ","18,971 ","55,907 ","17,841 ","14,439 ","14,313 ","16,617 ","11,413 ","30,344 ","17,560 ","6,552 ","10,003 ","36,166 ","21,424 ","22,578 ","20,787 ","8,690 ","9,612 ","4,652 ","4,721 ","5,766 ","9,085 ","8,939 ","9,951 ","15,204 ","26,260 ","20,754 ","12,359 ","10,736 ","11,849 ","11,201 ","10,827 ","8,531 ","8,434 ",676 ,"2,177 ","3,439 ","4,147 ","1,716 ","2,761 ","2,391 ","6,246 ","1,785 ","3,027 ","3,614 ",
2020/8/4,"4,704 ","14,601 ","43,486 ","40,903 ","24,121 ","13,706 ","11,284 ","3,828 ","3,063 ","12,575 ","1,992 ","3,936 ","4,475 ","7,989 ","9,875 ","17,425 ","16,512 ","5,051 ","9,121 ","3,007 ","8,266 ","7,957 ","5,853 ","27,070 ","3,629 ","10,101 ","11,986 ","16,234 ","22,546 ","15,406 ","9,859 ","24,309 ","17,010 ","33,989 ","23,628 ","9,552 ","35,626 ","26,104 ","25,760 ","19,385 ","26,264 ","121,989 ","38,409 ","21,964 ","21,657 ","25,495 ","21,692 ","23,934 ","22,902 ","12,278 ","29,905 ","6,659 ","7,845 ","17,166 ","4,119 ","3,639 ","3,353 ","11,854 ","9,212 ","10,825 ","26,113 ","8,801 ","12,558 ","7,382 ","21,195 ","22,336 ","26,664 ","39,578 ","37,624 ","25,987 ","25,410 ","54,227 ","20,783 ","29,379 ","33,865 ","21,259 ","60,270 ","20,032 ","15,780 ","15,308 ","17,661 ","12,561 ","26,203 ","18,964 ","7,505 ","11,561 ","38,805 ","22,840 ","24,144 ","22,851 ","9,267 ","10,753 ","5,263 ","5,036 ","6,354 ","9,801 ","9,414 ","10,739 ","16,445 ","29,677 ","23,554 ","13,285 ","11,815 ","12,408 ","11,631 ","11,476 ","9,201 ","8,980 ",725 ,"2,284 ","3,498 ","4,252 ","1,894 ","2,803 ","2,478 ","6,588 ","1,980 ","3,165 ","3,923 ",
2020/8/5,"4,997 ","14,766 ","44,681 ","43,059 ","24,490 ","14,016 ","11,235 ","3,900 ","3,036 ","12,922 ","2,145 ","4,084 ","4,607 ","8,327 ","10,646 ","17,752 ","16,687 ","5,157 ","9,283 ","3,328 ","8,376 ","7,883 ","5,764 ","27,648 ","3,659 ","10,791 ","12,531 ","16,597 ","22,966 ","15,681 ","9,903 ","25,196 ","17,460 ","34,339 ","24,282 ","9,503 ","35,947 ","26,545 ","25,583 ","19,511 ","25,834 ","128,336 ","40,677 ","22,753 ","22,251 ","26,303 ","23,262 ","25,148 ","23,153 ","12,445 ","30,650 ","6,580 ","8,012 ","17,706 ","4,071 ","3,745 ","3,338 ","12,271 ","9,350 ","11,131 ","27,821 ","8,858 ","13,054 ","7,647 ","21,648 ","22,757 ","27,440 ","40,386 ","37,790 ","26,608 ","25,968 ","58,437 ","20,783 ","30,423 ","36,181 ","22,398 ","63,359 ","20,120 ","16,270 ","15,540 ","18,192 ","13,473 ","27,009 ","19,562 ","8,095 ","11,904 ","39,290 ","24,279 ","24,350 ","23,357 ","9,738 ","10,840 ","5,486 ","5,071 ","6,501 ","9,786 ","9,626 ","11,101 ","16,892 ","29,559 ","24,407 ","13,517 ","11,792 ","12,823 ","11,760 ","11,399 ","9,341 ","9,125 ",733 ,"2,312 ","3,479 ","4,297 ","1,950 ","2,867 ","2,569 ","6,900 ","2,085 ","3,300 ","4,022 ",
2020/8/6,"5,242 ","14,874 ","44,518 ","44,025 ","24,550 ","13,854 ","11,386 ","3,900 ","2,974 ","12,775 ","2,159 ","4,066 ","5,462 ","8,229 ","11,180 ","17,339 ","16,479 ","5,253 ","9,292 ","3,340 ","8,284 ","7,916 ","5,790 ","27,847 ","3,992 ","10,554 ","12,423 ","16,641 ","22,973 ","15,938 ","10,070 ","25,272 ","17,674 ","34,522 ","24,675 ","9,493 ","36,177 ","26,586 ","25,779 ","19,636 ","26,238 ","134,237 ","42,205 ","22,584 ","22,158 ","26,925 ","24,473 ","25,674 ","23,351 ","12,583 ","30,624 ","6,712 ","8,111 ","18,258 ","4,249 ","3,805 ","3,313 ","11,953 ","9,254 ","11,142 ","28,598 ","9,021 ","13,226 ","7,878 ","21,901 ","22,556 ","28,167 ","41,275 ","38,267 ","26,850 ","25,733 ","58,632 ","20,752 ","30,298 ","36,555 ","22,874 ","64,324 ","20,000 ","16,405 ","15,954 ","18,546 ","13,518 ","27,859 ","19,838 ","8,125 ","12,023 ","39,730 ","23,503 ","24,468 ","23,481 ","9,280 ","11,043 ","5,430 ","5,017 ","6,775 ","9,559 ","9,700 ","11,315 ","16,521 ","29,219 ","24,786 ","13,650 ","11,951 ","12,884 ","11,590 ","11,453 ","9,500 ","9,068 ",750 ,"2,363 ","3,486 ","4,269 ","1,910 ","2,840 ","2,458 ","7,014 ","2,077 ","3,297 ","4,093 ",
2020/8/7,"5,248 ","14,658 ","45,581 ","49,223 ","25,043 ","14,243 ","11,580 ","3,835 ","3,271 ","12,747 ","2,143 ","3,802 ","5,094 ","8,055 ","11,721 ","17,095 ","16,219 ","5,233 ","9,588 ","3,387 ","8,165 ","8,110 ","6,002 ","27,917 ","4,078 ","11,019 ","12,520 ","17,124 ","23,766 ","16,476 ","10,151 ","26,531 ","17,982 ","34,576 ","24,972 ","9,170 ","36,587 ","26,648 ","25,713 ","19,772 ","26,090 ","167,625 ","46,765 ","23,398 ","22,266 ","27,063 ","24,994 ","26,193 ","24,595 ","12,439 ","29,887 ","6,786 ","8,091 ","18,430 ","4,646 ","3,658 ","3,395 ","11,338 ","9,377 ","11,452 ","28,937 ","9,332 ","13,945 ","8,209 ","22,432 ","22,319 ","28,674 ","45,675 ","38,734 ","27,130 ","26,974 ","65,306 ","21,426 ","32,244 ","40,297 ","24,502 ","73,304 ","20,215 ","16,949 ","15,584 ","23,151 ","13,891 ","30,945 ","20,873 ","8,461 ","12,523 ","40,013 ","23,574 ","24,957 ","24,304 ","8,734 ","11,813 ","5,647 ","5,215 ","6,780 ","9,840 ","10,089 ","11,149 ","17,141 ","30,792 ","25,689 ","13,778 ","12,014 ","12,994 ","11,705 ","11,467 ","9,713 ","9,267 ",797 ,"2,423 ","3,441 ","4,413 ","1,945 ","2,841 ","2,402 ","8,590 ","2,023 ","3,509 ","4,272 ",
2020/8/8,"3,291 ","8,246 ","21,131 ","40,784 ","15,448 ","8,447 ","6,991 ","3,497 ","2,194 ","7,495 ","1,311 ","2,702 ","6,586 ","4,968 ","9,239 ","4,691 ","5,728 ","3,350 ","7,237 ","3,079 ","5,006 ","5,554 ","2,497 ","16,084 ","3,940 ","10,113 ","9,086 ","12,120 ","15,819 ","14,223 ","7,966 ","29,750 ","14,994 ","23,510 ","15,881 ","4,205 ","27,204 ","19,032 ","18,376 ","15,334 ","11,033 ","131,952 ","38,892 ","15,690 ","13,843 ","21,257 ","21,629 ","21,191 ","17,865 ","8,119 ","19,759 ","5,314 ","4,814 ","13,650 ","4,280 ","2,898 ","1,566 ","7,026 ","7,343 ","9,227 ","27,845 ","6,107 ","10,750 ","5,796 ","15,933 ","13,872 ","23,411 ","34,959 ","27,225 ","19,064 ","25,482 ","60,795 ","12,373 ","24,523 ","28,522 ","16,739 ","50,807 ","13,967 ","12,951 ","8,070 ","15,319 ","7,883 ","20,951 ","11,727 ","7,882 ","9,392 ","16,851 ","18,680 ","12,965 ","15,356 ","6,454 ","8,603 ","4,073 ","2,180 ","5,970 ","6,760 ","7,980 ","9,091 ","11,358 ","17,693 ","18,938 ","9,339 ","8,970 ","9,644 ","8,572 ","9,025 ","6,940 ","6,673 ",417 ,"2,029 ","2,602 ","4,183 ","1,040 ",973 ,"1,473 ","7,294 ","1,655 ","2,881 ","3,161 ",
2020/8/9,"3,646 ","7,538 ","18,059 ","33,961 ","12,161 ","7,919 ","6,095 ","3,307 ","1,989 ","6,826 ","1,362 ","2,603 ","6,523 ","5,221 ","8,783 ","4,501 ","5,354 ","3,206 ","6,550 ","3,154 ","4,620 ","5,092 ","2,402 ","14,076 ","4,025 ","10,475 ","8,546 ","11,427 ","14,171 ","12,273 ","7,770 ","29,252 ","14,770 ","20,702 ","15,951 ","3,884 ","25,822 ","17,398 ","17,599 ","14,414 ","9,793 ","131,954 ","34,858 ","12,094 ","14,675 ","21,144 ","21,972 ","19,665 ","16,267 ","7,137 ","18,498 ","4,956 ","4,501 ","13,194 ","4,000 ","2,483 ","1,477 ","6,541 ","6,454 ","8,449 ","28,871 ","5,873 ","9,319 ","5,198 ","14,699 ","12,294 ","21,412 ","32,005 ","24,886 ","17,231 ","20,820 ","56,542 ","12,162 ","23,036 ","24,124 ","14,518 ","46,558 ","13,087 ","11,548 ","7,862 ","13,738 ","7,729 ","21,053 ","10,387 ","8,113 ","8,368 ","14,299 ","17,361 ","11,590 ","13,421 ","6,156 ","7,225 ","3,979 ","1,908 ","6,051 ","6,345 ","7,450 ","8,044 ","10,224 ","16,929 ","17,179 ","8,662 ","7,804 ","8,527 ","7,800 ","8,157 ","6,330 ","6,166 ",398 ,"2,097 ","2,567 ","4,156 ","1,114 ","1,073 ","1,505 ","6,975 ","1,679 ","2,835 ","3,417 ",
2020/8/10,"5,382 ","14,048 ","41,869 ","40,213 ","23,125 ","13,509 ","11,468 ","3,627 ","2,983 ","13,043 ","2,104 ","3,882 ","4,421 ","8,157 ","9,974 ","16,795 ","15,749 ","5,129 ","9,039 ","3,156 ","8,107 ","7,659 ","5,544 ","26,724 ","3,745 ","10,224 ","12,220 ","16,269 ","22,435 ","14,977 ","9,774 ","24,863 ","16,590 ","32,413 ","21,728 ","9,314 ","35,651 ","25,740 ","25,466 ","19,243 ","25,356 ","129,769 ","36,552 ","21,595 ","21,240 ","23,754 ","21,813 ","23,836 ","21,939 ","12,272 ","29,680 ","6,513 ","7,820 ","17,008 ","4,249 ","3,546 ","3,188 ","11,714 ","8,974 ","10,879 ","28,261 ","8,675 ","12,529 ","7,496 ","20,862 ","21,954 ","26,226 ","40,426 ","36,849 ","25,761 ","24,820 ","54,788 ","19,219 ","28,058 ","33,288 ","20,754 ","60,638 ","19,290 ","16,100 ","15,649 ","18,304 ","12,924 ","27,643 ","18,841 ","7,558 ","11,064 ","37,319 ","22,331 ","23,672 ","22,297 ","9,513 ","10,410 ","5,087 ","4,788 ","6,348 ","9,326 ","9,239 ","10,564 ","15,889 ","28,593 ","22,721 ","13,207 ","11,655 ","12,474 ","11,650 ","11,568 ","9,070 ","9,149 ",671 ,"2,294 ","3,507 ","4,472 ","1,823 ","2,679 ","2,416 ","6,743 ","1,901 ","3,264 ","3,930 ",
