"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區,
2021/7/1,"1,075 ","4,248 ","13,462 ","11,836 ","6,464 ","3,852 ","3,556 ","1,304 ","1,005 ","4,067 ",737 ,"1,192 ",776 ,"2,149 ","2,789 ","4,809 ","4,611 ","1,298 ","2,800 ",795 ,"2,303 ","2,389 ","1,474 ","8,718 ",912 ,"3,365 ","4,228 ","4,943 ","7,127 ","4,827 ","3,258 ","5,773 ","4,930 ","9,641 ","6,892 ","2,502 ","11,339 ","8,125 ","8,513 ","7,034 ","9,461 ","27,387 ","10,770 ","6,865 ","7,159 ","7,242 ","5,782 ","7,376 ","7,469 ","3,940 ","10,159 ","2,426 ","2,759 ","5,897 ","1,002 ","1,502 ","1,335 ","3,506 ","3,448 ","4,352 ","8,821 ","3,126 ","4,014 ","2,754 ","7,456 ","7,633 ","7,876 ","10,839 ","12,241 ","8,378 ","5,432 ","13,036 ","6,028 ","9,180 ","8,944 ","5,682 ","16,485 ","6,588 ","5,231 ","5,586 ","5,096 ","3,551 ","6,563 ","6,310 ","2,297 ","3,880 ","13,242 ","6,573 ","7,574 ","7,636 ","3,005 ","3,624 ","2,041 ","2,131 ","2,152 ","3,588 ","3,559 ","3,632 ","5,357 ","9,133 ","6,848 ","4,303 ","4,270 ","4,245 ","4,198 ","4,512 ","3,544 ","3,495 ",389 ,808 ,"1,390 ","1,687 ",908 ,"1,271 ",985 ,"2,076 ",802 ,"1,257 ","1,710 ",
2021/7/2,"1,084 ","4,365 ","13,264 ","13,018 ","6,727 ","3,913 ","3,641 ","1,360 ","1,069 ","4,172 ",719 ,"1,267 ",720 ,"2,154 ","2,862 ","4,704 ","4,615 ","1,289 ","2,861 ",811 ,"2,292 ","2,502 ","1,501 ","8,855 ",951 ,"3,448 ","4,277 ","5,044 ","7,203 ","5,110 ","3,337 ","5,943 ","5,144 ","9,871 ","6,986 ","2,542 ","11,457 ","8,198 ","8,715 ","7,058 ","9,624 ","30,128 ","11,579 ","6,987 ","7,231 ","7,387 ","5,917 ","7,681 ","7,665 ","3,993 ","10,378 ","2,550 ","2,849 ","5,964 ","1,028 ","1,452 ","1,399 ","3,644 ","3,515 ","4,347 ","9,254 ","3,213 ","4,204 ","2,819 ","7,490 ","7,888 ","8,106 ","11,125 ","12,395 ","8,636 ","5,501 ","13,325 ","6,088 ","9,538 ","9,311 ","5,876 ","17,131 ","6,922 ","5,602 ","5,610 ","5,416 ","3,608 ","6,442 ","6,418 ","2,380 ","3,968 ","13,188 ","6,459 ","7,641 ","7,480 ","2,978 ","3,640 ","2,083 ","2,054 ","2,215 ","3,670 ","3,637 ","3,690 ","5,563 ","9,028 ","7,064 ","4,280 ","4,179 ","4,350 ","4,254 ","4,397 ","3,631 ","3,481 ",406 ,828 ,"1,441 ","1,750 ",980 ,"1,284 ",960 ,"2,309 ",803 ,"1,324 ","1,679 ",
2021/7/3,480 ,"1,796 ","3,959 ","8,588 ","2,946 ","1,664 ","1,561 ",803 ,506 ,"1,872 ",337 ,639 ,355 ,"1,098 ","1,473 ","1,160 ","1,281 ",731 ,"1,594 ",573 ,"1,041 ","1,201 ",409 ,"3,487 ",650 ,"2,063 ","2,002 ","2,606 ","3,258 ","2,686 ","1,879 ","3,370 ","2,734 ","4,311 ","2,189 ",707 ,"5,913 ","3,825 ","4,042 ","3,697 ","2,225 ","14,818 ","7,111 ","3,850 ","3,115 ","3,415 ","3,333 ","4,260 ","4,108 ","2,068 ","4,666 ","1,343 ","1,148 ","3,199 ",619 ,754 ,450 ,"1,892 ","2,212 ","2,551 ","5,582 ","1,453 ","1,842 ","1,237 ","3,363 ","3,485 ","4,124 ","5,072 ","5,874 ","4,215 ","3,115 ","7,248 ","1,814 ","4,651 ","4,671 ","2,396 ","8,477 ","3,386 ","3,072 ","2,003 ","2,677 ","1,559 ","2,932 ","2,716 ","1,264 ","1,381 ","3,258 ","2,113 ","2,759 ","3,007 ","1,412 ","1,715 ","1,087 ",631 ,"1,049 ","1,846 ","2,233 ","1,940 ","2,887 ","3,288 ","4,002 ","1,955 ","1,944 ","2,038 ","2,104 ","2,432 ","1,724 ","1,703 ",213 ,442 ,655 ,"1,028 ",348 ,298 ,425 ,"1,139 ",461 ,718 ,609 ,
2021/7/4,402 ,"1,219 ","2,884 ","6,582 ","1,859 ","1,250 ","1,151 ",622 ,430 ,"1,254 ",242 ,477 ,291 ,964 ,"1,265 ",820 ,944 ,508 ,"1,255 ",439 ,789 ,994 ,320 ,"2,542 ",528 ,"1,749 ","1,539 ","2,014 ","2,427 ","2,171 ","1,468 ","2,658 ","2,100 ","3,198 ","1,790 ",581 ,"4,496 ","2,868 ","2,949 ","2,690 ","1,461 ","11,556 ","5,369 ","2,244 ","2,409 ","2,731 ","2,730 ","3,200 ","3,296 ","1,361 ","3,710 ","1,074 ",831 ,"2,576 ",504 ,634 ,365 ,"1,438 ","1,731 ","1,966 ","4,682 ","1,224 ","1,357 ","1,007 ","2,733 ","2,334 ","3,043 ","3,923 ","4,366 ","3,122 ","2,483 ","5,711 ","1,392 ","3,607 ","3,014 ","1,730 ","6,862 ","2,248 ","2,165 ","1,459 ","2,086 ","1,173 ","2,345 ","1,889 ",976 ,984 ,"2,168 ","1,472 ","2,076 ","2,176 ","1,035 ","1,300 ",899 ,501 ,832 ,"1,423 ","1,721 ","1,451 ","2,181 ","2,440 ","2,890 ","1,471 ","1,377 ","1,534 ","1,616 ","1,914 ","1,181 ","1,276 ",176 ,360 ,539 ,842 ,219 ,221 ,306 ,942 ,355 ,561 ,556 ,
2021/7/5,"1,150 ","4,405 ","13,850 ","12,317 ","6,802 ","4,028 ","3,674 ","1,319 ","1,099 ","4,447 ",745 ,"1,346 ",781 ,"2,158 ","2,953 ","5,116 ","4,974 ","1,382 ","2,806 ",847 ,"2,340 ","2,507 ","1,591 ","9,262 ",978 ,"3,590 ","4,454 ","5,269 ","7,451 ","4,969 ","3,414 ","5,987 ","5,262 ","9,579 ","7,068 ","2,673 ","11,853 ","8,429 ","9,061 ","7,189 ","10,174 ","28,237 ","10,963 ","7,233 ","7,405 ","7,469 ","6,092 ","7,921 ","7,836 ","4,303 ","10,758 ","2,488 ","3,014 ","5,925 ",988 ,"1,543 ","1,355 ","3,726 ","3,670 ","4,517 ","9,441 ","3,354 ","4,243 ","2,860 ","7,741 ","8,427 ","8,214 ","11,369 ","12,682 ","8,919 ","5,754 ","13,308 ","6,163 ","9,414 ","9,072 ","5,700 ","16,176 ","6,075 ","5,534 ","5,818 ","5,229 ","3,694 ","6,787 ","6,638 ","2,380 ","3,998 ","13,648 ","6,803 ","7,881 ","7,952 ","3,116 ","3,682 ","2,191 ","2,245 ","2,217 ","3,757 ","3,682 ","3,851 ","5,728 ","9,406 ","6,656 ","4,513 ","4,361 ","4,515 ","4,460 ","4,742 ","3,763 ","3,696 ",443 ,880 ,"1,447 ","1,769 ","1,050 ","1,405 ","1,070 ","2,294 ",869 ,"1,316 ","1,796 ",
2021/7/6,"1,104 ","4,468 ","13,732 ","12,627 ","6,841 ","4,016 ","3,619 ","1,412 ","1,063 ","4,311 ",753 ,"1,299 ",824 ,"2,189 ","2,873 ","4,976 ","4,959 ","1,321 ","2,845 ",827 ,"2,358 ","2,492 ","1,583 ","9,130 ",900 ,"3,500 ","4,411 ","5,223 ","7,590 ","4,922 ","3,409 ","5,902 ","5,249 ","9,803 ","6,933 ","2,659 ","11,911 ","8,654 ","9,000 ","7,208 ","10,138 ","27,741 ","10,979 ","7,393 ","7,329 ","7,366 ","6,203 ","7,679 ","7,665 ","4,253 ","10,590 ","2,492 ","2,927 ","5,941 ",983 ,"1,481 ","1,420 ","3,592 ","3,548 ","4,480 ","9,253 ","3,391 ","4,322 ","2,863 ","7,744 ","8,506 ","8,249 ","11,412 ","12,678 ","8,998 ","5,743 ","13,223 ","6,129 ","9,450 ","9,277 ","5,746 ","16,315 ","6,229 ","5,596 ","5,833 ","5,192 ","3,699 ","6,557 ","6,614 ","2,375 ","3,958 ","13,660 ","6,830 ","8,067 ","7,641 ","3,203 ","3,679 ","2,211 ","2,174 ","2,227 ","3,748 ","3,651 ","3,879 ","5,635 ","9,353 ","6,912 ","4,640 ","4,415 ","4,640 ","4,600 ","4,692 ","3,865 ","3,700 ",422 ,870 ,"1,509 ","1,769 ","1,000 ","1,424 ","1,054 ","2,240 ",835 ,"1,361 ","1,713 ",
2021/7/7,"1,113 ","4,502 ","14,084 ","12,777 ","7,049 ","3,974 ","3,566 ","1,392 ","1,119 ","4,481 ",774 ,"1,295 ",769 ,"2,181 ","2,997 ","5,043 ","5,015 ","1,387 ","3,007 ",842 ,"2,354 ","2,596 ","1,561 ","9,094 ",925 ,"3,579 ","4,361 ","5,330 ","7,443 ","5,019 ","3,481 ","6,105 ","5,209 ","9,841 ","7,081 ","2,625 ","11,881 ","8,454 ","9,219 ","7,487 ","10,012 ","28,433 ","11,333 ","7,456 ","7,326 ","7,484 ","6,190 ","7,636 ","8,158 ","4,360 ","11,030 ","2,534 ","2,996 ","6,002 ","1,036 ","1,556 ","1,437 ","3,690 ","3,684 ","4,469 ","9,325 ","3,359 ","4,310 ","2,927 ","7,828 ","8,652 ","8,261 ","11,455 ","12,928 ","9,208 ","5,794 ","13,286 ","6,314 ","9,520 ","9,428 ","6,047 ","16,881 ","6,363 ","5,476 ","5,793 ","5,320 ","3,669 ","6,801 ","6,709 ","2,380 ","4,126 ","13,604 ","6,853 ","8,039 ","7,705 ","3,147 ","3,763 ","2,185 ","2,140 ","2,264 ","3,821 ","3,701 ","3,863 ","5,598 ","9,460 ","6,863 ","4,594 ","4,521 ","4,523 ","4,571 ","4,628 ","3,826 ","3,674 ",421 ,864 ,"1,414 ","1,807 ","1,023 ","1,462 ","1,061 ","2,265 ",849 ,"1,351 ","1,827 ",
2021/7/8,"1,098 ","4,527 ","13,911 ","12,940 ","6,914 ","3,999 ","3,658 ","1,358 ","1,036 ","4,400 ",778 ,"1,260 ",748 ,"2,227 ","3,056 ","5,019 ","4,966 ","1,379 ","2,906 ",864 ,"2,400 ","2,599 ","1,586 ","9,250 ",957 ,"3,579 ","4,352 ","5,247 ","7,539 ","5,078 ","3,444 ","6,057 ","5,123 ","9,806 ","7,028 ","2,634 ","11,957 ","8,458 ","8,957 ","7,233 ","10,142 ","28,951 ","11,493 ","7,356 ","7,231 ","7,521 ","6,167 ","7,788 ","8,141 ","4,202 ","10,613 ","2,594 ","2,906 ","6,012 ","1,102 ","1,528 ","1,486 ","3,805 ","3,729 ","4,578 ","9,290 ","3,315 ","4,259 ","2,861 ","7,892 ","8,673 ","8,302 ","11,339 ","12,996 ","9,138 ","5,951 ","13,631 ","6,202 ","9,749 ","9,398 ","5,862 ","17,109 ","6,502 ","5,595 ","5,791 ","5,386 ","3,721 ","6,792 ","6,623 ","2,414 ","4,153 ","13,601 ","6,855 ","8,050 ","7,687 ","3,198 ","3,749 ","2,233 ","2,156 ","2,205 ","3,778 ","3,721 ","3,819 ","5,654 ","9,202 ","6,987 ","4,540 ","4,371 ","4,517 ","4,460 ","4,636 ","3,797 ","3,662 ",418 ,872 ,"1,478 ","1,747 ","1,042 ","1,447 ","1,046 ","2,277 ",844 ,"1,370 ","1,758 ",
2021/7/9,"1,169 ","4,502 ","14,167 ","14,005 ","7,117 ","4,183 ","3,772 ","1,415 ","1,112 ","4,602 ",762 ,"1,367 ",765 ,"2,313 ","3,042 ","5,038 ","5,104 ","1,386 ","3,073 ",849 ,"2,403 ","2,645 ","1,545 ","9,313 ",977 ,"3,743 ","4,448 ","5,570 ","7,736 ","5,356 ","3,660 ","6,367 ","5,428 ","10,044 ","7,221 ","2,701 ","12,221 ","8,410 ","9,307 ","7,526 ","10,038 ","32,927 ","12,344 ","7,697 ","7,589 ","7,737 ","6,420 ","8,184 ","8,104 ","4,286 ","10,662 ","2,632 ","3,001 ","6,170 ","1,068 ","1,520 ","1,404 ","3,831 ","3,714 ","4,664 ","9,669 ","3,450 ","4,543 ","2,939 ","8,040 ","8,686 ","8,620 ","12,141 ","13,197 ","9,335 ","6,160 ","14,562 ","6,304 ","9,996 ","9,786 ","6,228 ","18,077 ","6,915 ","5,823 ","5,993 ","5,758 ","3,724 ","7,067 ","6,896 ","2,516 ","4,200 ","13,741 ","7,073 ","8,415 ","7,911 ","3,126 ","3,850 ","2,194 ","2,200 ","2,299 ","3,835 ","3,944 ","3,957 ","5,826 ","9,537 ","7,355 ","4,609 ","4,464 ","4,525 ","4,617 ","4,759 ","3,858 ","3,774 ",425 ,945 ,"1,505 ","1,850 ","1,036 ","1,407 ","1,029 ","2,529 ",910 ,"1,393 ","1,790 ",
2021/7/10,503 ,"1,897 ","4,282 ","9,830 ","3,271 ","1,845 ","1,736 ",844 ,486 ,"2,018 ",380 ,746 ,406 ,"1,240 ","1,698 ","1,290 ","1,493 ",760 ,"1,796 ",663 ,"1,221 ","1,386 ",459 ,"3,862 ",781 ,"2,317 ","2,124 ","2,895 ","3,617 ","3,169 ","2,043 ","3,599 ","3,026 ","5,045 ","2,450 ",786 ,"6,641 ","4,290 ","4,421 ","3,938 ","2,243 ","16,653 ","7,898 ","4,422 ","3,339 ","3,904 ","3,903 ","5,058 ","4,657 ","2,226 ","5,066 ","1,588 ","1,329 ","3,501 ",720 ,779 ,460 ,"2,304 ","2,425 ","2,814 ","6,235 ","1,695 ","2,089 ","1,478 ","3,911 ","4,115 ","4,630 ","5,871 ","6,660 ","4,742 ","3,761 ","8,498 ","1,913 ","5,354 ","5,236 ","2,763 ","8,644 ","3,700 ","3,258 ","2,218 ","3,006 ","1,672 ","3,164 ","3,017 ","1,411 ","1,636 ","3,604 ","2,273 ","3,109 ","3,347 ","1,543 ","1,872 ","1,256 ",666 ,"1,345 ","2,057 ","2,445 ","2,180 ","3,191 ","3,671 ","4,226 ","2,222 ","2,108 ","2,358 ","2,377 ","2,719 ","1,812 ","1,895 ",217 ,494 ,800 ,"1,163 ",357 ,388 ,527 ,"1,353 ",546 ,874 ,744 ,
